payment_id,payable_id,supplier_id,payment_date,amount_paid,payment_method
PM-0013135,AP-0013135,SUP-011,2026-05-10,2681.86,PIX
PM-0013136,AP-0013136,SUP-016,2026-05-25,5449.68,Boleto
PM-0013137,AP-0013137,SUP-021,2026-06-21,5536.32,TED
PM-0013138,AP-0013138,SUP-026,2026-07-24,5623.63,PIX
PM-0013139,AP-0013139,SUP-031,2026-08-25,2855.81,Boleto
PM-0013140,AP-0013140,SUP-031,2026-09-12,2855.81,Boleto
PM-0013141,AP-0013141,SUP-036,2024-09-27,4866.00,TED
PM-0013142,AP-0013142,SUP-041,2024-10-30,4947.26,PIX
PM-0013143,AP-0013143,SUP-046,2024-11-26,5029.20,Boleto
PM-0013144,AP-0013144,SUP-051,2024-12-29,2555.90,TED
PM-0013145,AP-0013145,SUP-051,2025-01-16,2555.90,TED
PM-0013146,AP-0013146,SUP-056,2025-01-30,5195.09,PIX
PM-0013147,AP-0013147,SUP-061,2025-03-04,5279.04,Boleto
PM-0013148,AP-0013148,SUP-066,2025-04-06,5363.66,TED
PM-0013149,AP-0013149,SUP-071,2025-05-01,2724.48,PIX
PM-0013150,AP-0013150,SUP-071,2025-05-19,2724.48,PIX
PM-0013151,AP-0013151,SUP-076,2025-06-03,5534.93,Boleto
PM-0013152,AP-0013152,SUP-081,2025-07-05,5621.57,TED
PM-0013153,AP-0013153,SUP-001,2025-08-07,5708.88,PIX
PM-0013154,AP-0013154,SUP-006,2025-09-08,2898.43,Boleto
PM-0013155,AP-0013155,SUP-006,2025-09-26,2898.43,Boleto
PM-0013156,AP-0013156,SUP-011,2025-10-06,5885.52,TED
PM-0013157,AP-0013157,SUP-016,2025-11-08,5974.85,PIX
PM-0013158,AP-0013158,SUP-021,2025-12-10,6064.85,Boleto
PM-0013159,AP-0013159,SUP-026,2025-12-15,3077.76,TED
PM-0013160,AP-0013160,SUP-026,2026-01-02,3077.76,TED
PM-0013161,AP-0013161,SUP-031,2026-01-16,6246.86,PIX
PM-0013162,AP-0013162,SUP-036,2026-02-13,2044.80,Boleto
PM-0013163,AP-0013163,SUP-041,2026-03-18,2107.25,TED
PM-0013164,AP-0013164,SUP-046,2026-04-17,1085.18,PIX
PM-0013165,AP-0013165,SUP-046,2026-05-05,1085.18,PIX
PM-0013166,AP-0013166,SUP-051,2026-05-20,2234.16,Boleto
PM-0013167,AP-0013167,SUP-056,2026-06-21,2298.62,TED
PM-0013168,AP-0013168,SUP-061,2026-07-19,2363.76,PIX
PM-0013169,AP-0013169,SUP-066,2026-08-20,1214.78,Boleto
PM-0013170,AP-0013170,SUP-066,2026-09-07,1214.78,Boleto
PM-0013171,AP-0013171,SUP-071,2024-09-22,2094.00,TED
PM-0013172,AP-0013172,SUP-076,2024-10-25,2153.09,PIX
PM-0013173,AP-0013173,SUP-081,2024-11-26,2212.85,Boleto
PM-0013174,AP-0013174,SUP-001,2024-12-24,1136.64,TED
PM-0013175,AP-0013175,SUP-001,2025-01-11,1136.64,TED
PM-0013176,AP-0013176,SUP-006,2025-01-25,2334.38,PIX
PM-0013177,AP-0013177,SUP-011,2025-02-27,2396.16,Boleto
PM-0013178,AP-0013178,SUP-016,2025-04-01,2458.61,TED
PM-0013179,AP-0013179,SUP-021,2025-05-01,1260.86,PIX
PM-0013180,AP-0013180,SUP-021,2025-05-19,1260.86,PIX
PM-0013181,AP-0013181,SUP-026,2025-05-29,2585.52,Boleto
PM-0013182,AP-0013182,SUP-031,2025-06-30,2649.98,TED
PM-0013183,AP-0013183,SUP-036,2025-08-02,2715.12,PIX
PM-0013184,AP-0013184,SUP-041,2025-09-03,1390.46,Boleto
PM-0013185,AP-0013185,SUP-041,2025-09-21,1390.46,Boleto
PM-0013186,AP-0013186,SUP-046,2025-10-06,2847.41,TED
PM-0013187,AP-0013187,SUP-051,2025-11-03,2914.56,PIX
PM-0013188,AP-0013188,SUP-056,2025-12-05,2982.38,Boleto
PM-0013189,AP-0013189,SUP-061,2026-01-07,1525.44,TED
PM-0013190,AP-0013190,SUP-061,2026-01-25,1525.44,TED
PM-0013191,AP-0013191,SUP-066,2026-02-08,3120.05,PIX
PM-0013192,AP-0013192,SUP-071,2026-03-13,3189.89,Boleto
PM-0013193,AP-0013193,SUP-076,2026-04-10,3260.40,TED
PM-0013194,AP-0013194,SUP-081,2026-04-12,1665.79,PIX
PM-0013195,AP-0013195,SUP-081,2026-04-30,1665.79,PIX
PM-0013196,AP-0013196,SUP-001,2026-05-15,3403.44,Boleto
PM-0013197,AP-0013197,SUP-006,2026-06-16,3475.97,TED
PM-0013198,AP-0013198,SUP-011,2026-07-19,3549.17,PIX
PM-0013199,AP-0013199,SUP-016,2026-08-15,1811.52,Boleto
PM-0013200,AP-0013200,SUP-016,2026-09-02,1811.52,Boleto
PM-0013201,AP-0013201,SUP-021,2024-09-17,3102.00,TED
PM-0013202,AP-0013202,SUP-026,2024-10-20,3169.15,PIX
PM-0013203,AP-0013203,SUP-031,2024-11-21,3236.98,Boleto
PM-0013204,AP-0013204,SUP-036,2024-12-24,1652.74,TED
PM-0013205,AP-0013205,SUP-036,2025-01-11,1652.74,TED
PM-0013206,AP-0013206,SUP-041,2025-01-20,3374.64,PIX
PM-0013207,AP-0013207,SUP-046,2025-02-22,3444.48,Boleto
PM-0013208,AP-0013208,SUP-051,2025-03-27,3514.99,TED
PM-0013209,AP-0013209,SUP-056,2025-04-26,1793.09,PIX
PM-0013210,AP-0013210,SUP-056,2025-05-14,1793.09,PIX
PM-0013211,AP-0013211,SUP-061,2025-05-29,3658.03,Boleto
PM-0013212,AP-0013212,SUP-066,2025-06-25,3730.56,TED
PM-0013213,AP-0013213,SUP-071,2025-07-28,3803.76,PIX
PM-0013214,AP-0013214,SUP-076,2025-08-29,1938.82,Boleto
PM-0013215,AP-0013215,SUP-076,2025-09-16,1938.82,Boleto
PM-0013216,AP-0013216,SUP-081,2025-10-01,3952.18,TED
PM-0013217,AP-0013217,SUP-001,2025-11-03,4027.39,PIX
PM-0013218,AP-0013218,SUP-006,2025-11-30,4103.28,Boleto
PM-0013219,AP-0013219,SUP-011,2026-01-02,2089.92,TED
PM-0013220,AP-0013220,SUP-011,2026-01-20,2089.92,TED
PM-0013221,AP-0013221,SUP-016,2026-02-03,4257.07,PIX
PM-0013222,AP-0013222,SUP-021,2026-03-08,4334.98,Boleto
PM-0013223,AP-0013223,SUP-026,2026-04-10,4413.55,TED
PM-0013224,AP-0013224,SUP-031,2026-05-05,2246.40,PIX
PM-0013225,AP-0013225,SUP-031,2026-05-23,2246.40,PIX
PM-0013226,AP-0013226,SUP-036,2026-06-07,4572.72,Boleto
PM-0013227,AP-0013227,SUP-041,2026-07-09,4653.31,TED
PM-0013228,AP-0013228,SUP-046,2026-08-11,4734.58,PIX
PM-0013229,AP-0013229,SUP-051,2026-08-15,2408.26,Boleto
PM-0013230,AP-0013230,SUP-051,2026-09-02,2408.26,Boleto
PM-0013231,AP-0013231,SUP-056,2024-09-12,4110.00,TED
PM-0013232,AP-0013232,SUP-061,2024-10-15,4185.22,PIX
PM-0013233,AP-0013233,SUP-066,2024-11-16,4261.10,Boleto
PM-0013234,AP-0013234,SUP-071,2024-12-19,2168.83,TED
PM-0013235,AP-0013235,SUP-071,2025-01-06,2168.83,TED
PM-0013236,AP-0013236,SUP-076,2025-01-20,4414.90,PIX
PM-0013237,AP-0013237,SUP-081,2025-02-17,4492.80,Boleto
PM-0013238,AP-0013238,SUP-001,2025-03-22,4571.38,TED
PM-0013239,AP-0013239,SUP-006,2025-04-21,2325.31,PIX
PM-0013240,AP-0013240,SUP-006,2025-05-09,2325.31,PIX
PM-0013241,AP-0013241,SUP-011,2025-05-24,4730.54,Boleto
PM-0013242,AP-0013242,SUP-016,2025-06-25,4811.14,TED
PM-0013243,AP-0013243,SUP-021,2025-07-23,4892.40,PIX
PM-0013244,AP-0013244,SUP-026,2025-08-24,2487.17,Boleto
PM-0013245,AP-0013245,SUP-026,2025-09-11,2487.17,Boleto
PM-0013246,AP-0013246,SUP-031,2025-09-26,5056.94,TED
PM-0013247,AP-0013247,SUP-036,2025-10-29,5140.22,PIX
PM-0013248,AP-0013248,SUP-041,2025-11-30,5224.18,Boleto
PM-0013249,AP-0013249,SUP-046,2025-12-28,2654.40,TED
PM-0013250,AP-0013250,SUP-046,2026-01-15,2654.40,TED
PM-0013251,AP-0013251,SUP-051,2026-01-29,5394.10,PIX
PM-0013252,AP-0013252,SUP-056,2026-03-03,5480.06,Boleto
PM-0013253,AP-0013253,SUP-061,2026-04-05,5566.70,TED
PM-0013254,AP-0013254,SUP-066,2026-05-05,2827.01,PIX
PM-0013255,AP-0013255,SUP-066,2026-05-23,2827.01,PIX
PM-0013256,AP-0013256,SUP-071,2026-06-02,5742.00,Boleto
PM-0013257,AP-0013257,SUP-076,2026-07-04,5830.66,TED
PM-0013258,AP-0013258,SUP-081,2026-08-06,5919.98,PIX
PM-0013259,AP-0013259,SUP-001,2026-09-07,3004.99,Boleto
PM-0013260,AP-0013260,SUP-001,2026-09-25,3004.99,Boleto
PM-0013261,AP-0013261,SUP-006,2024-10-10,5118.00,TED
PM-0013262,AP-0013262,SUP-011,2024-11-07,5201.28,PIX
PM-0013263,AP-0013263,SUP-016,2024-12-09,5285.23,Boleto
PM-0013264,AP-0013264,SUP-021,2024-12-14,2684.93,TED
PM-0013265,AP-0013265,SUP-021,2025-01-01,2684.93,TED
PM-0013266,AP-0013266,SUP-026,2025-01-15,5455.15,PIX
PM-0013267,AP-0013267,SUP-031,2025-02-17,5541.12,Boleto
PM-0013268,AP-0013268,SUP-036,2025-03-17,5627.76,TED
PM-0013269,AP-0013269,SUP-041,2025-04-16,2857.54,PIX
PM-0013270,AP-0013270,SUP-041,2025-05-04,2857.54,PIX
PM-0013271,AP-0013271,SUP-046,2025-05-19,5803.06,Boleto
PM-0013272,AP-0013272,SUP-051,2025-06-20,5891.71,TED
PM-0013273,AP-0013273,SUP-056,2025-07-23,5981.04,PIX
PM-0013274,AP-0013274,SUP-061,2025-08-19,979.20,Boleto
PM-0013275,AP-0013275,SUP-061,2025-09-06,979.20,Boleto
PM-0013276,AP-0013276,SUP-066,2025-09-21,2018.83,TED
PM-0013277,AP-0013277,SUP-071,2025-10-24,2079.94,PIX
PM-0013278,AP-0013278,SUP-076,2025-11-25,2141.71,Boleto
PM-0013279,AP-0013279,SUP-081,2025-12-28,1102.08,TED
PM-0013280,AP-0013280,SUP-081,2026-01-15,1102.08,TED
PM-0013281,AP-0013281,SUP-001,2026-01-24,2267.28,PIX
PM-0013282,AP-0013282,SUP-006,2026-02-26,2331.07,Boleto
PM-0013283,AP-0013283,SUP-011,2026-03-31,2395.54,TED
PM-0013284,AP-0013284,SUP-016,2026-04-30,1230.34,PIX
PM-0013285,AP-0013285,SUP-016,2026-05-18,1230.34,PIX
PM-0013286,AP-0013286,SUP-021,2026-06-02,2526.48,Boleto
PM-0013287,AP-0013287,SUP-026,2026-06-29,2592.96,TED
PM-0013288,AP-0013288,SUP-031,2026-08-01,2660.11,PIX
PM-0013289,AP-0013289,SUP-036,2026-09-02,1363.97,Boleto
PM-0013290,AP-0013290,SUP-036,2026-09-20,1363.97,Boleto
PM-0013291,AP-0013291,SUP-041,2024-10-05,2346.00,TED
PM-0013292,AP-0013292,SUP-046,2024-11-07,2407.10,PIX
PM-0013293,AP-0013293,SUP-051,2024-12-04,2468.88,Boleto
PM-0013294,AP-0013294,SUP-056,2025-01-06,1265.66,TED
PM-0013295,AP-0013295,SUP-056,2025-01-24,1265.66,TED
PM-0013296,AP-0013296,SUP-061,2025-02-07,2594.45,PIX
PM-0013297,AP-0013297,SUP-066,2025-03-12,2658.24,Boleto
PM-0013298,AP-0013298,SUP-071,2025-04-14,2722.70,TED
PM-0013299,AP-0013299,SUP-076,2025-04-11,1393.92,PIX
PM-0013300,AP-0013300,SUP-076,2025-04-29,1393.92,PIX
PM-0013301,AP-0013301,SUP-081,2025-05-14,2853.65,Boleto
PM-0013302,AP-0013302,SUP-001,2025-06-15,2920.13,TED
PM-0013303,AP-0013303,SUP-006,2025-07-18,2987.28,PIX
PM-0013304,AP-0013304,SUP-011,2025-08-19,1527.55,Boleto
PM-0013305,AP-0013305,SUP-011,2025-09-06,1527.55,Boleto
PM-0013306,AP-0013306,SUP-016,2025-09-16,3123.60,TED
PM-0013307,AP-0013307,SUP-021,2025-10-19,3192.77,PIX
PM-0013308,AP-0013308,SUP-026,2025-11-20,3262.61,Boleto
PM-0013309,AP-0013309,SUP-031,2025-12-23,1666.56,TED
PM-0013310,AP-0013310,SUP-031,2026-01-10,1666.56,TED
PM-0013311,AP-0013311,SUP-036,2026-01-24,3404.30,PIX
PM-0013312,AP-0013312,SUP-041,2026-02-21,3476.16,Boleto
PM-0013313,AP-0013313,SUP-046,2026-03-26,3548.69,TED
PM-0013314,AP-0013314,SUP-051,2026-04-25,1810.94,PIX
PM-0013315,AP-0013315,SUP-051,2026-05-13,1810.94,PIX
PM-0013316,AP-0013316,SUP-056,2026-05-28,3695.76,Boleto
PM-0013317,AP-0013317,SUP-061,2026-06-29,3770.30,TED
PM-0013318,AP-0013318,SUP-066,2026-07-27,3845.52,PIX
PM-0013319,AP-0013319,SUP-071,2026-08-28,1960.70,Boleto
PM-0013320,AP-0013320,SUP-071,2026-09-15,1960.70,Boleto
PM-0013321,AP-0013321,SUP-076,2024-09-30,3354.00,TED
PM-0013322,AP-0013322,SUP-081,2024-11-02,3423.17,PIX
PM-0013323,AP-0013323,SUP-001,2024-12-04,3493.01,Boleto
PM-0013324,AP-0013324,SUP-006,2025-01-01,1781.76,TED
PM-0013325,AP-0013325,SUP-006,2025-01-19,1781.76,TED
PM-0013326,AP-0013326,SUP-011,2025-02-02,3634.70,PIX
PM-0013327,AP-0013327,SUP-016,2025-03-07,3706.56,Boleto
PM-0013328,AP-0013328,SUP-021,2025-04-09,3779.09,TED
PM-0013329,AP-0013329,SUP-026,2025-05-09,1926.14,PIX
PM-0013330,AP-0013330,SUP-026,2025-05-27,1926.14,PIX
PM-0013331,AP-0013331,SUP-031,2025-06-06,3926.16,Boleto
PM-0013332,AP-0013332,SUP-036,2025-07-08,4000.70,TED
PM-0013333,AP-0013333,SUP-041,2025-08-10,4075.92,PIX
PM-0013334,AP-0013334,SUP-046,2025-08-14,2075.90,Boleto
PM-0013335,AP-0013335,SUP-046,2025-09-01,2075.90,Boleto
PM-0013336,AP-0013336,SUP-051,2025-09-16,4228.37,TED
PM-0013337,AP-0013337,SUP-056,2025-10-14,4305.60,PIX
PM-0013338,AP-0013338,SUP-061,2025-11-15,4383.50,Boleto
PM-0013339,AP-0013339,SUP-066,2025-12-18,2231.04,TED
PM-0013340,AP-0013340,SUP-066,2026-01-05,2231.04,TED
PM-0013341,AP-0013341,SUP-071,2026-01-19,4541.33,PIX
PM-0013342,AP-0013342,SUP-076,2026-02-21,4621.25,Boleto
PM-0013343,AP-0013343,SUP-081,2026-03-21,4701.84,TED
PM-0013344,AP-0013344,SUP-001,2026-04-20,2391.55,PIX
PM-0013345,AP-0013345,SUP-001,2026-05-08,2391.55,PIX
PM-0013346,AP-0013346,SUP-006,2026-05-23,4865.04,Boleto
PM-0013347,AP-0013347,SUP-011,2026-06-24,4947.65,TED
PM-0013348,AP-0013348,SUP-016,2026-07-27,5030.93,PIX
PM-0013349,AP-0013349,SUP-021,2026-08-23,2557.44,Boleto
PM-0013350,AP-0013350,SUP-021,2026-09-10,2557.44,Boleto
PM-0013351,AP-0013351,SUP-026,2024-09-25,4362.00,TED
PM-0013352,AP-0013352,SUP-031,2024-10-28,4439.23,PIX
PM-0013353,AP-0013353,SUP-036,2024-11-29,4517.14,Boleto
PM-0013354,AP-0013354,SUP-041,2025-01-01,2297.86,TED
PM-0013355,AP-0013355,SUP-041,2025-01-19,2297.86,TED
PM-0013356,AP-0013356,SUP-046,2025-01-28,4674.96,PIX
PM-0013357,AP-0013357,SUP-051,2025-03-02,4754.88,Boleto
PM-0013358,AP-0013358,SUP-056,2025-04-04,4835.47,TED
PM-0013359,AP-0013359,SUP-061,2025-05-04,2458.37,PIX
PM-0013360,AP-0013360,SUP-061,2025-05-22,2458.37,PIX
PM-0013361,AP-0013361,SUP-066,2025-06-06,4998.67,Boleto
PM-0013362,AP-0013362,SUP-071,2025-07-03,5081.28,TED
PM-0013363,AP-0013363,SUP-076,2025-08-05,5164.56,PIX
PM-0013364,AP-0013364,SUP-081,2025-09-06,2624.26,Boleto
PM-0013365,AP-0013365,SUP-081,2025-09-24,2624.26,Boleto
PM-0013366,AP-0013366,SUP-001,2025-10-09,5333.14,TED
PM-0013367,AP-0013367,SUP-006,2025-11-11,5418.43,PIX
PM-0013368,AP-0013368,SUP-011,2025-12-08,5504.40,Boleto
PM-0013369,AP-0013369,SUP-016,2025-12-13,2795.52,TED
PM-0013370,AP-0013370,SUP-016,2025-12-31,2795.52,TED
PM-0013371,AP-0013371,SUP-021,2026-01-14,5678.35,PIX
PM-0013372,AP-0013372,SUP-026,2026-02-16,5766.34,Boleto
PM-0013373,AP-0013373,SUP-031,2026-03-21,5854.99,TED
PM-0013374,AP-0013374,SUP-036,2026-04-15,2972.16,PIX
PM-0013375,AP-0013375,SUP-036,2026-05-03,2972.16,PIX
PM-0013376,AP-0013376,SUP-041,2026-05-18,6034.32,Boleto
PM-0013377,AP-0013377,SUP-046,2026-06-19,6124.99,TED
PM-0013378,AP-0013378,SUP-051,2026-07-22,6216.34,PIX
PM-0013379,AP-0013379,SUP-056,2026-08-23,3154.18,Boleto
PM-0013380,AP-0013380,SUP-056,2026-09-10,3154.18,Boleto
PM-0013381,AP-0013381,SUP-061,2024-09-20,5370.00,TED
PM-0013382,AP-0013382,SUP-066,2024-10-23,5455.30,PIX
PM-0013383,AP-0013383,SUP-071,2024-11-24,5541.26,Boleto
PM-0013384,AP-0013384,SUP-076,2024-12-27,2813.95,TED
PM-0013385,AP-0013385,SUP-076,2025-01-14,2813.95,TED
PM-0013386,AP-0013386,SUP-081,2025-01-28,5715.22,PIX
PM-0013387,AP-0013387,SUP-001,2025-02-25,1872.00,Boleto
PM-0013388,AP-0013388,SUP-006,2025-03-30,1930.42,TED
PM-0013389,AP-0013389,SUP-011,2025-04-29,994.75,PIX
PM-0013390,AP-0013390,SUP-011,2025-05-17,994.75,PIX
PM-0013391,AP-0013391,SUP-016,2025-06-01,2049.26,Boleto
PM-0013392,AP-0013392,SUP-021,2025-07-03,2109.70,TED
PM-0013393,AP-0013393,SUP-026,2025-07-31,2170.80,PIX
PM-0013394,AP-0013394,SUP-031,2025-09-01,1116.29,Boleto
PM-0013395,AP-0013395,SUP-031,2025-09-19,1116.29,Boleto
PM-0013396,AP-0013396,SUP-036,2025-10-04,2295.02,TED
PM-0013397,AP-0013397,SUP-041,2025-11-06,2358.14,PIX
PM-0013398,AP-0013398,SUP-046,2025-12-08,2421.94,Boleto
PM-0013399,AP-0013399,SUP-051,2026-01-05,1243.20,TED
PM-0013400,AP-0013400,SUP-051,2026-01-23,1243.20,TED
PM-0013401,AP-0013401,SUP-056,2026-02-06,2551.54,PIX
PM-0013402,AP-0013402,SUP-061,2026-03-11,2617.34,Boleto
PM-0013403,AP-0013403,SUP-066,2026-04-13,2683.82,TED
PM-0013404,AP-0013404,SUP-071,2026-04-15,1375.49,PIX
PM-0013405,AP-0013405,SUP-071,2026-05-03,1375.49,PIX
PM-0013406,AP-0013406,SUP-076,2026-05-13,2818.80,Boleto
PM-0013407,AP-0013407,SUP-081,2026-06-14,2887.30,TED
PM-0013408,AP-0013408,SUP-001,2026-07-17,2956.46,PIX
PM-0013409,AP-0013409,SUP-006,2026-08-18,1513.15,Boleto
PM-0013410,AP-0013410,SUP-006,2026-09-05,1513.15,Boleto
PM-0013411,AP-0013411,SUP-011,2024-09-20,2598.00,TED
PM-0013412,AP-0013412,SUP-016,2024-10-18,2661.12,PIX
PM-0013413,AP-0013413,SUP-021,2024-11-19,2724.91,Boleto
PM-0013414,AP-0013414,SUP-026,2024-12-22,1394.69,TED
PM-0013415,AP-0013415,SUP-026,2025-01-09,1394.69,TED
PM-0013416,AP-0013416,SUP-031,2025-01-23,2854.51,PIX
PM-0013417,AP-0013417,SUP-036,2025-02-25,2920.32,Boleto
PM-0013418,AP-0013418,SUP-041,2025-03-25,2986.80,TED
PM-0013419,AP-0013419,SUP-046,2025-04-24,1526.98,PIX
PM-0013420,AP-0013420,SUP-046,2025-05-12,1526.98,PIX
PM-0013421,AP-0013421,SUP-051,2025-05-27,3121.78,Boleto
PM-0013422,AP-0013422,SUP-056,2025-06-28,3190.27,TED
PM-0013423,AP-0013423,SUP-061,2025-07-31,3259.44,PIX
PM-0013424,AP-0013424,SUP-066,2025-08-27,1664.64,Boleto
PM-0013425,AP-0013425,SUP-066,2025-09-14,1664.64,Boleto
PM-0013426,AP-0013426,SUP-071,2025-09-29,3399.79,TED
PM-0013427,AP-0013427,SUP-076,2025-11-01,3470.98,PIX
PM-0013428,AP-0013428,SUP-081,2025-12-03,3542.83,Boleto
PM-0013429,AP-0013429,SUP-001,2026-01-05,1807.68,TED
PM-0013430,AP-0013430,SUP-001,2026-01-23,1807.68,TED
PM-0013431,AP-0013431,SUP-006,2026-02-01,3688.56,PIX
PM-0013432,AP-0013432,SUP-011,2026-03-06,3762.43,Boleto
PM-0013433,AP-0013433,SUP-016,2026-04-08,3836.98,TED
PM-0013434,AP-0013434,SUP-021,2026-05-08,1956.10,PIX
PM-0013435,AP-0013435,SUP-021,2026-05-26,1956.10,PIX
PM-0013436,AP-0013436,SUP-026,2026-06-10,3988.08,Boleto
PM-0013437,AP-0013437,SUP-031,2026-07-07,4064.64,TED
PM-0013438,AP-0013438,SUP-036,2026-08-09,4141.87,PIX
PM-0013439,AP-0013439,SUP-041,2026-08-13,2109.89,Boleto
PM-0013440,AP-0013440,SUP-041,2026-08-31,2109.89,Boleto
PM-0013441,AP-0013441,SUP-046,2024-09-15,3606.00,TED
PM-0013442,AP-0013442,SUP-051,2024-10-18,3677.18,PIX
PM-0013443,AP-0013443,SUP-056,2024-11-14,3749.04,Boleto
PM-0013444,AP-0013444,SUP-061,2024-12-17,1910.78,TED
PM-0013445,AP-0013445,SUP-061,2025-01-04,1910.78,TED
PM-0013446,AP-0013446,SUP-066,2025-01-18,3894.77,PIX
PM-0013447,AP-0013447,SUP-071,2025-02-20,3968.64,Boleto
PM-0013448,AP-0013448,SUP-076,2025-03-25,4043.18,TED
PM-0013449,AP-0013449,SUP-081,2025-04-19,2059.20,PIX
PM-0013450,AP-0013450,SUP-081,2025-05-07,2059.20,PIX
PM-0013451,AP-0013451,SUP-001,2025-05-22,4194.29,Boleto
PM-0013452,AP-0013452,SUP-006,2025-06-23,4270.85,TED
PM-0013453,AP-0013453,SUP-011,2025-07-26,4348.08,PIX
PM-0013454,AP-0013454,SUP-016,2025-08-27,2212.99,Boleto
PM-0013455,AP-0013455,SUP-016,2025-09-14,2212.99,Boleto
PM-0013456,AP-0013456,SUP-021,2025-09-24,4504.56,TED
PM-0013457,AP-0013457,SUP-026,2025-10-27,4583.81,PIX
PM-0013458,AP-0013458,SUP-031,2025-11-28,4663.73,Boleto
PM-0013459,AP-0013459,SUP-036,2025-12-31,2372.16,TED
PM-0013460,AP-0013460,SUP-036,2026-01-18,2372.16,TED
PM-0013461,AP-0013461,SUP-041,2026-02-01,4825.58,PIX
PM-0013462,AP-0013462,SUP-046,2026-03-01,4907.52,Boleto
PM-0013463,AP-0013463,SUP-051,2026-04-03,4990.13,TED
PM-0013464,AP-0013464,SUP-056,2026-05-03,2536.70,PIX
PM-0013465,AP-0013465,SUP-056,2026-05-21,2536.70,PIX
PM-0013466,AP-0013466,SUP-061,2026-06-05,5157.36,Boleto
PM-0013467,AP-0013467,SUP-066,2026-07-07,5241.98,TED
PM-0013468,AP-0013468,SUP-071,2026-08-04,5327.28,PIX
PM-0013469,AP-0013469,SUP-076,2026-09-05,2706.62,Boleto
PM-0013470,AP-0013470,SUP-076,2026-09-23,2706.62,Boleto
PM-0013471,AP-0013471,SUP-081,2024-10-08,4614.00,TED
PM-0013472,AP-0013472,SUP-001,2024-11-10,4693.25,PIX
PM-0013473,AP-0013473,SUP-006,2024-12-12,4773.17,Boleto
PM-0013474,AP-0013474,SUP-011,2024-12-12,2426.88,TED
PM-0013475,AP-0013475,SUP-011,2024-12-30,2426.88,TED
PM-0013476,AP-0013476,SUP-016,2025-01-13,4935.02,PIX
PM-0013477,AP-0013477,SUP-021,2025-02-15,5016.96,Boleto
PM-0013478,AP-0013478,SUP-026,2025-03-20,5099.57,TED
PM-0013479,AP-0013479,SUP-031,2025-04-19,2591.42,PIX
PM-0013480,AP-0013480,SUP-031,2025-05-07,2591.42,PIX
PM-0013481,AP-0013481,SUP-036,2025-05-17,5266.80,Boleto
PM-0013482,AP-0013482,SUP-041,2025-06-18,5351.42,TED
PM-0013483,AP-0013483,SUP-046,2025-07-21,5436.72,PIX
PM-0013484,AP-0013484,SUP-051,2025-08-22,2761.34,Boleto
PM-0013485,AP-0013485,SUP-051,2025-09-09,2761.34,Boleto
PM-0013486,AP-0013486,SUP-056,2025-09-24,5609.33,TED
PM-0013487,AP-0013487,SUP-061,2025-10-22,5696.64,PIX
PM-0013488,AP-0013488,SUP-066,2025-11-23,5784.62,Boleto
PM-0013489,AP-0013489,SUP-071,2025-12-26,2936.64,TED
PM-0013490,AP-0013490,SUP-071,2026-01-13,2936.64,TED
PM-0013491,AP-0013491,SUP-076,2026-01-27,5962.61,PIX
PM-0013492,AP-0013492,SUP-081,2026-03-01,6052.61,Boleto
PM-0013493,AP-0013493,SUP-001,2026-03-29,6143.28,TED
PM-0013494,AP-0013494,SUP-006,2026-04-28,3117.31,PIX
PM-0013495,AP-0013495,SUP-006,2026-05-16,3117.31,PIX
PM-0013496,AP-0013496,SUP-011,2026-05-31,6326.64,Boleto
PM-0013497,AP-0013497,SUP-016,2026-07-02,6419.33,TED
PM-0013498,AP-0013498,SUP-021,2026-08-04,6512.69,PIX
PM-0013499,AP-0013499,SUP-026,2026-08-31,1065.60,Boleto
PM-0013500,AP-0013500,SUP-026,2026-09-18,1065.60,Boleto
PM-0013501,AP-0013501,SUP-031,2024-10-03,1842.00,TED
PM-0013502,AP-0013502,SUP-036,2024-11-05,1899.07,PIX
PM-0013503,AP-0013503,SUP-041,2024-12-07,1956.82,Boleto
PM-0013504,AP-0013504,SUP-046,2025-01-09,1007.62,TED
PM-0013505,AP-0013505,SUP-046,2025-01-27,1007.62,TED
PM-0013506,AP-0013506,SUP-051,2025-02-05,2074.32,PIX
PM-0013507,AP-0013507,SUP-056,2025-03-10,2134.08,Boleto
PM-0013508,AP-0013508,SUP-061,2025-04-12,2194.51,TED
PM-0013509,AP-0013509,SUP-066,2025-04-14,1127.81,PIX
PM-0013510,AP-0013510,SUP-066,2025-05-02,1127.81,PIX
PM-0013511,AP-0013511,SUP-071,2025-05-17,2317.39,Boleto
PM-0013512,AP-0013512,SUP-076,2025-06-13,2379.84,TED
PM-0013513,AP-0013513,SUP-081,2025-07-16,2442.96,PIX
PM-0013514,AP-0013514,SUP-001,2025-08-17,1253.38,Boleto
PM-0013515,AP-0013515,SUP-001,2025-09-04,1253.38,Boleto
PM-0013516,AP-0013516,SUP-006,2025-09-19,2571.22,TED
PM-0013517,AP-0013517,SUP-011,2025-10-22,2636.35,PIX
PM-0013518,AP-0013518,SUP-016,2025-11-18,2702.16,Boleto
PM-0013519,AP-0013519,SUP-021,2025-12-21,1384.32,TED
PM-0013520,AP-0013520,SUP-021,2026-01-08,1384.32,TED
PM-0013521,AP-0013521,SUP-026,2026-01-22,2835.79,PIX
PM-0013522,AP-0013522,SUP-031,2026-02-24,2903.62,Boleto
