entry_id,transaction_date,origin,cash_in,cash_out,balance_after,description
CF-0021119,2026-05-14,accounts_payable,0.00,2681.86,-6759041.02,Pagamento titulo AP-0000085
CF-0021120,2026-05-14,accounts_payable,0.00,4572.72,-6763613.74,Pagamento titulo AP-0000176
CF-0021121,2026-05-14,accounts_payable,0.00,1230.34,-6764844.08,Pagamento titulo AP-0001135
CF-0021122,2026-05-14,accounts_payable,0.00,6034.32,-6770878.40,Pagamento titulo AP-0001226
CF-0021123,2026-05-14,accounts_payable,0.00,1956.10,-6772834.50,Pagamento titulo AP-0002185
CF-0021124,2026-05-14,accounts_payable,0.00,3111.12,-6775945.62,Pagamento titulo AP-0002276
CF-0021125,2026-05-14,accounts_payable,0.00,2681.86,-6778627.48,Pagamento titulo AP-0003235
CF-0021126,2026-05-14,accounts_payable,0.00,4572.72,-6783200.20,Pagamento titulo AP-0003326
CF-0021127,2026-05-14,accounts_payable,0.00,1230.34,-6784430.54,Pagamento titulo AP-0004285
CF-0021128,2026-05-14,accounts_payable,0.00,6034.32,-6790464.86,Pagamento titulo AP-0004376
CF-0021129,2026-05-14,accounts_payable,0.00,1956.10,-6792420.96,Pagamento titulo AP-0005335
CF-0021130,2026-05-14,accounts_payable,0.00,3111.12,-6795532.08,Pagamento titulo AP-0005426
CF-0021131,2026-05-14,accounts_payable,0.00,2681.86,-6798213.94,Pagamento titulo AP-0006385
CF-0021132,2026-05-14,accounts_payable,0.00,4572.72,-6802786.66,Pagamento titulo AP-0006476
CF-0021133,2026-05-14,accounts_payable,0.00,1230.34,-6804017.00,Pagamento titulo AP-0007435
CF-0021134,2026-05-14,accounts_payable,0.00,6034.32,-6810051.32,Pagamento titulo AP-0007526
CF-0021135,2026-05-14,accounts_payable,0.00,1956.10,-6812007.42,Pagamento titulo AP-0008485
CF-0021136,2026-05-14,accounts_payable,0.00,3111.12,-6815118.54,Pagamento titulo AP-0008576
CF-0021137,2026-05-14,accounts_payable,0.00,2681.86,-6817800.40,Pagamento titulo AP-0009535
CF-0021138,2026-05-14,accounts_payable,0.00,4572.72,-6822373.12,Pagamento titulo AP-0009626
CF-0021139,2026-05-14,accounts_payable,0.00,1230.34,-6823603.46,Pagamento titulo AP-0010585
CF-0021140,2026-05-14,accounts_payable,0.00,6034.32,-6829637.78,Pagamento titulo AP-0010676
CF-0021141,2026-05-15,accounts_receivable,1177.57,0.00,-6828460.21,Recebimento titulo AR-0000325
CF-0021142,2026-05-15,accounts_receivable,1374.15,0.00,-6827086.06,Recebimento titulo AR-0001022
CF-0021143,2026-05-15,accounts_receivable,1571.74,0.00,-6825514.32,Recebimento titulo AR-0001719
CF-0021144,2026-05-15,accounts_receivable,1770.34,0.00,-6823743.98,Recebimento titulo AR-0002416
CF-0021145,2026-05-15,accounts_receivable,1177.57,0.00,-6822566.41,Recebimento titulo AR-0003811
CF-0021146,2026-05-15,accounts_receivable,1374.15,0.00,-6821192.26,Recebimento titulo AR-0004508
CF-0021147,2026-05-15,accounts_receivable,1571.74,0.00,-6819620.52,Recebimento titulo AR-0005205
CF-0021148,2026-05-15,accounts_receivable,1770.34,0.00,-6817850.18,Recebimento titulo AR-0005902
CF-0021149,2026-05-15,accounts_receivable,663.29,0.00,-6817186.89,Recebimento titulo AR-0006599
CF-0021150,2026-05-15,accounts_receivable,1177.57,0.00,-6816009.32,Recebimento titulo AR-0007297
CF-0021151,2026-05-15,accounts_receivable,1374.15,0.00,-6814635.17,Recebimento titulo AR-0007994
CF-0021152,2026-05-15,accounts_receivable,1571.74,0.00,-6813063.43,Recebimento titulo AR-0008691
CF-0021153,2026-05-15,accounts_receivable,1770.34,0.00,-6811293.09,Recebimento titulo AR-0009388
CF-0021154,2026-05-15,accounts_receivable,663.29,0.00,-6810629.80,Recebimento titulo AR-0010085
CF-0021155,2026-05-15,accounts_receivable,1177.57,0.00,-6809452.23,Recebimento titulo AR-0010783
CF-0021156,2026-05-15,accounts_receivable,1374.15,0.00,-6808078.08,Recebimento titulo AR-0011480
CF-0021157,2026-05-15,accounts_receivable,1571.74,0.00,-6806506.34,Recebimento titulo AR-0012177
CF-0021158,2026-05-15,accounts_receivable,1770.34,0.00,-6804736.00,Recebimento titulo AR-0012874
CF-0021159,2026-05-15,accounts_receivable,663.29,0.00,-6804072.71,Recebimento titulo AR-0013571
CF-0021160,2026-05-15,accounts_receivable,1177.57,0.00,-6802895.14,Recebimento titulo AR-0014269
CF-0021161,2026-05-15,accounts_payable,0.00,1520.64,-6804415.78,Pagamento titulo AP-0000475
CF-0021162,2026-05-15,accounts_payable,0.00,2101.25,-6806517.03,Pagamento titulo AP-0000505
CF-0021163,2026-05-15,accounts_payable,0.00,3403.44,-6809920.47,Pagamento titulo AP-0000596
CF-0021164,2026-05-15,accounts_payable,0.00,2246.40,-6812166.87,Pagamento titulo AP-0001525
CF-0021165,2026-05-15,accounts_payable,0.00,2827.01,-6814993.88,Pagamento titulo AP-0001555
CF-0021166,2026-05-15,accounts_payable,0.00,4865.04,-6819858.92,Pagamento titulo AP-0001646
CF-0021167,2026-05-15,accounts_payable,0.00,2972.16,-6822831.08,Pagamento titulo AP-0002575
CF-0021168,2026-05-15,accounts_payable,0.00,1375.49,-6824206.57,Pagamento titulo AP-0002605
CF-0021169,2026-05-15,accounts_payable,0.00,6326.64,-6830533.21,Pagamento titulo AP-0002696
CF-0021170,2026-05-15,accounts_payable,0.00,1520.64,-6832053.85,Pagamento titulo AP-0003625
CF-0021171,2026-05-15,accounts_payable,0.00,2101.25,-6834155.10,Pagamento titulo AP-0003655
CF-0021172,2026-05-15,accounts_payable,0.00,3403.44,-6837558.54,Pagamento titulo AP-0003746
CF-0021173,2026-05-15,accounts_payable,0.00,2246.40,-6839804.94,Pagamento titulo AP-0004675
CF-0021174,2026-05-15,accounts_payable,0.00,2827.01,-6842631.95,Pagamento titulo AP-0004705
CF-0021175,2026-05-15,accounts_payable,0.00,4865.04,-6847496.99,Pagamento titulo AP-0004796
CF-0021176,2026-05-15,accounts_payable,0.00,2972.16,-6850469.15,Pagamento titulo AP-0005725
CF-0021177,2026-05-15,accounts_payable,0.00,1375.49,-6851844.64,Pagamento titulo AP-0005755
CF-0021178,2026-05-15,accounts_payable,0.00,6326.64,-6858171.28,Pagamento titulo AP-0005846
CF-0021179,2026-05-15,accounts_payable,0.00,1520.64,-6859691.92,Pagamento titulo AP-0006775
CF-0021180,2026-05-15,accounts_payable,0.00,2101.25,-6861793.17,Pagamento titulo AP-0006805
CF-0021181,2026-05-15,accounts_payable,0.00,3403.44,-6865196.61,Pagamento titulo AP-0006896
CF-0021182,2026-05-15,accounts_payable,0.00,2246.40,-6867443.01,Pagamento titulo AP-0007825
CF-0021183,2026-05-15,accounts_payable,0.00,2827.01,-6870270.02,Pagamento titulo AP-0007855
CF-0021184,2026-05-15,accounts_payable,0.00,4865.04,-6875135.06,Pagamento titulo AP-0007946
CF-0021185,2026-05-15,accounts_payable,0.00,2972.16,-6878107.22,Pagamento titulo AP-0008875
CF-0021186,2026-05-15,accounts_payable,0.00,1375.49,-6879482.71,Pagamento titulo AP-0008905
CF-0021187,2026-05-15,accounts_payable,0.00,6326.64,-6885809.35,Pagamento titulo AP-0008996
CF-0021188,2026-05-15,accounts_payable,0.00,1520.64,-6887329.99,Pagamento titulo AP-0009925
CF-0021189,2026-05-15,accounts_payable,0.00,2101.25,-6889431.24,Pagamento titulo AP-0009955
CF-0021190,2026-05-15,accounts_payable,0.00,3403.44,-6892834.68,Pagamento titulo AP-0010046
CF-0021191,2026-05-15,accounts_payable,0.00,2246.40,-6895081.08,Pagamento titulo AP-0010975
CF-0021192,2026-05-15,administrative_expense,0.00,705.00,-6895786.08,Despesa administrativa recorrente
CF-0021193,2026-05-15,administrative_expense,0.00,868.00,-6896654.08,Despesa administrativa recorrente
CF-0021194,2026-05-15,administrative_expense,0.00,616.00,-6897270.08,Despesa administrativa recorrente
CF-0021195,2026-05-15,administrative_expense,0.00,779.00,-6898049.08,Despesa administrativa recorrente
CF-0021196,2026-05-15,administrative_expense,0.00,942.00,-6898991.08,Despesa administrativa recorrente
CF-0021197,2026-05-15,administrative_expense,0.00,1130.00,-6900121.08,Despesa administrativa recorrente
CF-0021198,2026-05-15,administrative_expense,0.00,1293.00,-6901414.08,Despesa administrativa recorrente
CF-0021199,2026-05-16,accounts_receivable,1492.49,0.00,-6899921.59,Recebimento titulo AR-0000259
CF-0021200,2026-05-16,accounts_receivable,1127.59,0.00,-6898794.00,Recebimento titulo AR-0000956
CF-0021201,2026-05-16,accounts_receivable,901.88,0.00,-6897892.12,Recebimento titulo AR-0001654
CF-0021202,2026-05-16,accounts_receivable,1097.74,0.00,-6896794.38,Recebimento titulo AR-0002351
CF-0021203,2026-05-16,accounts_receivable,1294.60,0.00,-6895499.78,Recebimento titulo AR-0003048
CF-0021204,2026-05-16,accounts_receivable,1492.49,0.00,-6894007.29,Recebimento titulo AR-0003745
CF-0021205,2026-05-16,accounts_receivable,1127.59,0.00,-6892879.70,Recebimento titulo AR-0004442
CF-0021206,2026-05-16,accounts_receivable,901.88,0.00,-6891977.82,Recebimento titulo AR-0005140
CF-0021207,2026-05-16,accounts_receivable,1097.74,0.00,-6890880.08,Recebimento titulo AR-0005837
CF-0021208,2026-05-16,accounts_receivable,1294.60,0.00,-6889585.48,Recebimento titulo AR-0006534
CF-0021209,2026-05-16,accounts_receivable,1492.49,0.00,-6888092.99,Recebimento titulo AR-0007231
CF-0021210,2026-05-16,accounts_receivable,1127.59,0.00,-6886965.40,Recebimento titulo AR-0007928
CF-0021211,2026-05-16,accounts_receivable,901.88,0.00,-6886063.52,Recebimento titulo AR-0008626
CF-0021212,2026-05-16,accounts_receivable,1097.74,0.00,-6884965.78,Recebimento titulo AR-0009323
CF-0021213,2026-05-16,accounts_receivable,1294.60,0.00,-6883671.18,Recebimento titulo AR-0010020
CF-0021214,2026-05-16,accounts_receivable,1492.49,0.00,-6882178.69,Recebimento titulo AR-0010717
CF-0021215,2026-05-16,accounts_receivable,1127.59,0.00,-6881051.10,Recebimento titulo AR-0011414
CF-0021216,2026-05-16,accounts_receivable,901.88,0.00,-6880149.22,Recebimento titulo AR-0012112
CF-0021217,2026-05-16,accounts_receivable,1097.74,0.00,-6879051.48,Recebimento titulo AR-0012809
CF-0021218,2026-05-16,accounts_receivable,1294.60,0.00,-6877756.88,Recebimento titulo AR-0013506
CF-0021219,2026-05-16,accounts_receivable,1492.49,0.00,-6876264.39,Recebimento titulo AR-0014203
CF-0021220,2026-05-16,accounts_payable,0.00,3117.31,-6879381.70,Pagamento titulo AP-0000895
CF-0021221,2026-05-16,accounts_payable,0.00,2234.16,-6881615.86,Pagamento titulo AP-0001016
CF-0021222,2026-05-16,accounts_payable,0.00,1665.79,-6883281.65,Pagamento titulo AP-0001945
CF-0021223,2026-05-16,accounts_payable,0.00,3695.76,-6886977.41,Pagamento titulo AP-0002066
CF-0021224,2026-05-16,accounts_payable,0.00,2391.55,-6889368.96,Pagamento titulo AP-0002995
CF-0021225,2026-05-16,accounts_payable,0.00,5157.36,-6894526.32,Pagamento titulo AP-0003116
CF-0021226,2026-05-16,accounts_payable,0.00,3117.31,-6897643.63,Pagamento titulo AP-0004045
CF-0021227,2026-05-16,accounts_payable,0.00,2234.16,-6899877.79,Pagamento titulo AP-0004166
CF-0021228,2026-05-16,accounts_payable,0.00,1665.79,-6901543.58,Pagamento titulo AP-0005095
CF-0021229,2026-05-16,accounts_payable,0.00,3695.76,-6905239.34,Pagamento titulo AP-0005216
CF-0021230,2026-05-16,accounts_payable,0.00,2391.55,-6907630.89,Pagamento titulo AP-0006145
CF-0021231,2026-05-16,accounts_payable,0.00,5157.36,-6912788.25,Pagamento titulo AP-0006266
CF-0021232,2026-05-16,accounts_payable,0.00,3117.31,-6915905.56,Pagamento titulo AP-0007195
CF-0021233,2026-05-16,accounts_payable,0.00,2234.16,-6918139.72,Pagamento titulo AP-0007316
CF-0021234,2026-05-16,accounts_payable,0.00,1665.79,-6919805.51,Pagamento titulo AP-0008245
CF-0021235,2026-05-16,accounts_payable,0.00,3695.76,-6923501.27,Pagamento titulo AP-0008366
CF-0021236,2026-05-16,accounts_payable,0.00,2391.55,-6925892.82,Pagamento titulo AP-0009295
CF-0021237,2026-05-16,accounts_payable,0.00,5157.36,-6931050.18,Pagamento titulo AP-0009416
CF-0021238,2026-05-16,accounts_payable,0.00,3117.31,-6934167.49,Pagamento titulo AP-0010345
CF-0021239,2026-05-16,accounts_payable,0.00,2234.16,-6936401.65,Pagamento titulo AP-0010466
CF-0021240,2026-05-17,accounts_receivable,1512.36,0.00,-6934889.29,Recebimento titulo AR-0000358
CF-0021241,2026-05-17,accounts_receivable,959.54,0.00,-6933929.75,Recebimento titulo AR-0000691
CF-0021242,2026-05-17,accounts_receivable,1710.30,0.00,-6932219.45,Recebimento titulo AR-0001055
CF-0021243,2026-05-17,accounts_receivable,1156.04,0.00,-6931063.41,Recebimento titulo AR-0001388
CF-0021244,2026-05-17,accounts_receivable,936.78,0.00,-6930126.63,Recebimento titulo AR-0001752
CF-0021245,2026-05-17,accounts_receivable,1353.56,0.00,-6928773.07,Recebimento titulo AR-0002085
CF-0021246,2026-05-17,accounts_receivable,756.15,0.00,-6928016.92,Recebimento titulo AR-0002449
CF-0021247,2026-05-17,accounts_receivable,1034.73,0.00,-6926982.19,Recebimento titulo AR-0002782
CF-0021248,2026-05-17,accounts_receivable,1315.41,0.00,-6925666.78,Recebimento titulo AR-0003147
CF-0021249,2026-05-17,accounts_receivable,1728.94,0.00,-6923937.84,Recebimento titulo AR-0003480
CF-0021250,2026-05-17,accounts_receivable,1512.36,0.00,-6922425.48,Recebimento titulo AR-0003844
CF-0021251,2026-05-17,accounts_receivable,959.54,0.00,-6921465.94,Recebimento titulo AR-0004177
CF-0021252,2026-05-17,accounts_receivable,1710.30,0.00,-6919755.64,Recebimento titulo AR-0004541
CF-0021253,2026-05-17,accounts_receivable,1156.04,0.00,-6918599.60,Recebimento titulo AR-0004874
CF-0021254,2026-05-17,accounts_receivable,936.78,0.00,-6917662.82,Recebimento titulo AR-0005238
CF-0021255,2026-05-17,accounts_receivable,1353.56,0.00,-6916309.26,Recebimento titulo AR-0005571
CF-0021256,2026-05-17,accounts_receivable,756.15,0.00,-6915553.11,Recebimento titulo AR-0005935
CF-0021257,2026-05-17,accounts_receivable,1034.73,0.00,-6914518.38,Recebimento titulo AR-0006268
CF-0021258,2026-05-17,accounts_receivable,1315.41,0.00,-6913202.97,Recebimento titulo AR-0006633
CF-0021259,2026-05-17,accounts_receivable,1728.94,0.00,-6911474.03,Recebimento titulo AR-0006966
CF-0021260,2026-05-17,accounts_receivable,1512.36,0.00,-6909961.67,Recebimento titulo AR-0007330
CF-0021261,2026-05-17,accounts_receivable,959.54,0.00,-6909002.13,Recebimento titulo AR-0007663
CF-0021262,2026-05-17,accounts_receivable,1710.30,0.00,-6907291.83,Recebimento titulo AR-0008027
CF-0021263,2026-05-17,accounts_receivable,1156.04,0.00,-6906135.79,Recebimento titulo AR-0008360
CF-0021264,2026-05-17,accounts_receivable,936.78,0.00,-6905199.01,Recebimento titulo AR-0008724
CF-0021265,2026-05-17,accounts_receivable,1353.56,0.00,-6903845.45,Recebimento titulo AR-0009057
CF-0021266,2026-05-17,accounts_receivable,756.15,0.00,-6903089.30,Recebimento titulo AR-0009421
CF-0021267,2026-05-17,accounts_receivable,1034.73,0.00,-6902054.57,Recebimento titulo AR-0009754
CF-0021268,2026-05-17,accounts_receivable,1315.41,0.00,-6900739.16,Recebimento titulo AR-0010119
CF-0021269,2026-05-17,accounts_receivable,1728.94,0.00,-6899010.22,Recebimento titulo AR-0010452
CF-0021270,2026-05-17,accounts_receivable,1512.36,0.00,-6897497.86,Recebimento titulo AR-0010816
CF-0021271,2026-05-17,accounts_receivable,959.54,0.00,-6896538.32,Recebimento titulo AR-0011149
CF-0021272,2026-05-17,accounts_receivable,1710.30,0.00,-6894828.02,Recebimento titulo AR-0011513
CF-0021273,2026-05-17,accounts_receivable,1156.04,0.00,-6893671.98,Recebimento titulo AR-0011846
CF-0021274,2026-05-17,accounts_receivable,936.78,0.00,-6892735.20,Recebimento titulo AR-0012210
CF-0021275,2026-05-17,accounts_receivable,1353.56,0.00,-6891381.64,Recebimento titulo AR-0012543
CF-0021276,2026-05-17,accounts_receivable,756.15,0.00,-6890625.49,Recebimento titulo AR-0012907
CF-0021277,2026-05-17,accounts_receivable,1034.73,0.00,-6889590.76,Recebimento titulo AR-0013240
CF-0021278,2026-05-17,accounts_receivable,1315.41,0.00,-6888275.35,Recebimento titulo AR-0013605
CF-0021279,2026-05-17,accounts_receivable,1728.94,0.00,-6886546.41,Recebimento titulo AR-0013938
CF-0021280,2026-05-17,accounts_receivable,1512.36,0.00,-6885034.05,Recebimento titulo AR-0014302
CF-0021281,2026-05-17,accounts_receivable,959.54,0.00,-6884074.51,Recebimento titulo AR-0014635
CF-0021282,2026-05-17,accounts_payable,0.00,1810.94,-6885885.45,Pagamento titulo AP-0000265
CF-0021283,2026-05-17,accounts_payable,0.00,2818.80,-6888704.25,Pagamento titulo AP-0000356
CF-0021284,2026-05-17,accounts_payable,0.00,3988.08,-6892692.33,Pagamento titulo AP-0000386
CF-0021285,2026-05-17,accounts_payable,0.00,2536.70,-6895229.03,Pagamento titulo AP-0001315
CF-0021286,2026-05-17,accounts_payable,0.00,4280.40,-6899509.43,Pagamento titulo AP-0001406
CF-0021287,2026-05-17,accounts_payable,0.00,5449.68,-6904959.11,Pagamento titulo AP-0001436
CF-0021288,2026-05-17,accounts_payable,0.00,1085.18,-6906044.29,Pagamento titulo AP-0002365
CF-0021289,2026-05-17,accounts_payable,0.00,5742.00,-6911786.29,Pagamento titulo AP-0002456
CF-0021290,2026-05-17,accounts_payable,0.00,2526.48,-6914312.77,Pagamento titulo AP-0002486
CF-0021291,2026-05-17,accounts_payable,0.00,1810.94,-6916123.71,Pagamento titulo AP-0003415
CF-0021292,2026-05-17,accounts_payable,0.00,2818.80,-6918942.51,Pagamento titulo AP-0003506
CF-0021293,2026-05-17,accounts_payable,0.00,3988.08,-6922930.59,Pagamento titulo AP-0003536
CF-0021294,2026-05-17,accounts_payable,0.00,2536.70,-6925467.29,Pagamento titulo AP-0004465
CF-0021295,2026-05-17,accounts_payable,0.00,4280.40,-6929747.69,Pagamento titulo AP-0004556
CF-0021296,2026-05-17,accounts_payable,0.00,5449.68,-6935197.37,Pagamento titulo AP-0004586
CF-0021297,2026-05-17,accounts_payable,0.00,1085.18,-6936282.55,Pagamento titulo AP-0005515
CF-0021298,2026-05-17,accounts_payable,0.00,5742.00,-6942024.55,Pagamento titulo AP-0005606
CF-0021299,2026-05-17,accounts_payable,0.00,2526.48,-6944551.03,Pagamento titulo AP-0005636
CF-0021300,2026-05-17,accounts_payable,0.00,1810.94,-6946361.97,Pagamento titulo AP-0006565
CF-0021301,2026-05-17,accounts_payable,0.00,2818.80,-6949180.77,Pagamento titulo AP-0006656
CF-0021302,2026-05-17,accounts_payable,0.00,3988.08,-6953168.85,Pagamento titulo AP-0006686
CF-0021303,2026-05-17,accounts_payable,0.00,2536.70,-6955705.55,Pagamento titulo AP-0007615
CF-0021304,2026-05-17,accounts_payable,0.00,4280.40,-6959985.95,Pagamento titulo AP-0007706
CF-0021305,2026-05-17,accounts_payable,0.00,5449.68,-6965435.63,Pagamento titulo AP-0007736
CF-0021306,2026-05-17,accounts_payable,0.00,1085.18,-6966520.81,Pagamento titulo AP-0008665
CF-0021307,2026-05-17,accounts_payable,0.00,5742.00,-6972262.81,Pagamento titulo AP-0008756
CF-0021308,2026-05-17,accounts_payable,0.00,2526.48,-6974789.29,Pagamento titulo AP-0008786
CF-0021309,2026-05-17,accounts_payable,0.00,1810.94,-6976600.23,Pagamento titulo AP-0009715
CF-0021310,2026-05-17,accounts_payable,0.00,2818.80,-6979419.03,Pagamento titulo AP-0009806
CF-0021311,2026-05-17,accounts_payable,0.00,3988.08,-6983407.11,Pagamento titulo AP-0009836
CF-0021312,2026-05-17,accounts_payable,0.00,2536.70,-6985943.81,Pagamento titulo AP-0010765
CF-0021313,2026-05-17,accounts_payable,0.00,4280.40,-6990224.21,Pagamento titulo AP-0010856
CF-0021314,2026-05-17,accounts_payable,0.00,5449.68,-6995673.89,Pagamento titulo AP-0010886
CF-0021315,2026-05-18,accounts_receivable,1214.64,0.00,-6994459.25,Recebimento titulo AR-0000425
CF-0021316,2026-05-18,accounts_receivable,663.29,0.00,-6993795.96,Recebimento titulo AR-0000789
CF-0021317,2026-05-18,accounts_receivable,941.87,0.00,-6992854.09,Recebimento titulo AR-0001122
CF-0021318,2026-05-18,accounts_receivable,1177.57,0.00,-6991676.52,Recebimento titulo AR-0001487
CF-0021319,2026-05-18,accounts_receivable,1591.10,0.00,-6990085.42,Recebimento titulo AR-0001820
CF-0021320,2026-05-18,accounts_receivable,1374.15,0.00,-6988711.27,Recebimento titulo AR-0002184
CF-0021321,2026-05-18,accounts_receivable,1788.76,0.00,-6986922.51,Recebimento titulo AR-0002517
CF-0021322,2026-05-18,accounts_receivable,1571.74,0.00,-6985350.77,Recebimento titulo AR-0002881
CF-0021323,2026-05-18,accounts_receivable,1017.48,0.00,-6984333.29,Recebimento titulo AR-0003214
CF-0021324,2026-05-18,accounts_receivable,1770.34,0.00,-6982562.95,Recebimento titulo AR-0003578
CF-0021325,2026-05-18,accounts_receivable,1214.64,0.00,-6981348.31,Recebimento titulo AR-0003911
CF-0021326,2026-05-18,accounts_receivable,663.29,0.00,-6980685.02,Recebimento titulo AR-0004275
