receivable_id,sale_id,customer_external_id,issue_date,due_date,amount,status,days_overdue
AR-0022770,S-016389,CLI-0234,2026-04-10,2026-05-23,1926.66,vencido,30
AR-0022771,S-016390,CLI-0251,2026-05-11,2026-06-23,1814.19,recebido,0
AR-0022772,S-016391,CLI-0268,2026-06-12,2026-07-25,1820.53,recebido,0
AR-0022773,S-016392,CLI-0285,2026-07-13,2026-08-25,560.11,recebido,0
AR-0022774,S-016392,CLI-0285,2026-07-13,2026-09-09,560.11,recebido,0
AR-0022775,S-016392,CLI-0285,2026-07-13,2026-09-24,560.11,recebido,0
AR-0022776,S-016393,CLI-0302,2024-08-14,2024-09-26,2008.45,recebido,0
AR-0022777,S-016394,CLI-0319,2024-09-15,2024-10-28,2030.16,recebido,0
AR-0022778,S-016395,CLI-0336,2024-10-16,2024-11-28,2078.47,recebido,0
AR-0022779,S-016396,CLI-0353,2024-11-17,2024-12-30,1239.15,recebido,0
AR-0022780,S-016396,CLI-0353,2024-11-17,2025-01-14,1239.15,recebido,0
AR-0022781,S-016397,CLI-0370,2024-12-18,2025-01-30,2503.83,recebido,0
AR-0022782,S-016398,CLI-0387,2025-01-19,2025-03-03,1971.91,recebido,0
AR-0022783,S-016399,CLI-0404,2025-02-20,2025-04-04,1991.56,recebido,0
AR-0022784,S-016400,CLI-0006,2025-03-21,2025-05-03,797.20,recebido,0
AR-0022785,S-016400,CLI-0006,2025-03-21,2025-05-18,797.20,recebido,0
AR-0022786,S-016400,CLI-0006,2025-03-21,2025-06-02,797.20,recebido,0
AR-0022787,S-016401,CLI-0007,2025-04-22,2025-06-04,2414.75,recebido,0
AR-0022788,S-016402,CLI-0008,2025-05-23,2025-07-05,2257.16,recebido,0
AR-0022789,S-016403,CLI-0009,2025-06-24,2025-08-06,2278.30,recebido,0
AR-0022790,S-016404,CLI-0010,2025-07-25,2025-09-06,705.12,recebido,0
AR-0022791,S-016404,CLI-0010,2025-07-25,2025-09-21,705.12,recebido,0
AR-0022792,S-016404,CLI-0010,2025-07-25,2025-10-06,705.12,recebido,0
AR-0022793,S-016405,CLI-0011,2025-08-26,2025-10-08,2350.42,recebido,0
AR-0022794,S-016406,CLI-0012,2025-09-27,2025-11-09,2353.92,recebido,0
AR-0022795,S-016407,CLI-0013,2025-10-28,2025-12-10,2357.00,recebido,0
AR-0022796,S-016408,CLI-0014,2025-11-01,2025-12-14,1392.20,recebido,0
AR-0022797,S-016408,CLI-0014,2025-11-01,2025-12-29,1392.20,recebido,0
AR-0022798,S-016409,CLI-0015,2025-12-02,2026-01-14,2787.02,recebido,0
AR-0022799,S-016410,CLI-0001,2026-01-03,2026-02-15,2203.16,recebido,0
AR-0022800,S-016411,CLI-0002,2026-02-04,2026-03-19,2204.58,recebido,0
AR-0022801,S-016412,CLI-0003,2026-03-05,2026-04-17,1294.60,recebido,0
AR-0022802,S-016412,CLI-0003,2026-03-05,2026-05-02,1294.60,recebido,0
AR-0022803,S-016413,CLI-0004,2026-04-06,2026-05-19,2590.01,recebido,0
AR-0022804,S-016414,CLI-0005,2026-05-07,2026-06-19,2398.48,recebido,0
AR-0022805,S-016415,CLI-0006,2026-06-08,2026-07-21,2430.13,recebido,0
AR-0022806,S-016416,CLI-0007,2026-07-09,2026-08-21,745.13,recebido,0
AR-0022807,S-016416,CLI-0007,2026-07-09,2026-09-05,745.13,recebido,0
AR-0022808,S-016416,CLI-0007,2026-07-09,2026-09-20,745.13,recebido,0
AR-0022809,S-016417,CLI-0008,2024-08-10,2024-09-22,2662.98,recebido,0
AR-0022810,S-016418,CLI-0009,2024-09-11,2024-10-24,2683.08,recebido,0
AR-0022811,S-016419,CLI-0010,2024-10-12,2024-11-24,2703.03,recebido,0
AR-0022812,S-016420,CLI-0011,2024-11-13,2024-12-26,1084.95,recebido,0
AR-0022813,S-016420,CLI-0011,2024-11-13,2025-01-10,1084.95,recebido,0
AR-0022814,S-016420,CLI-0011,2024-11-13,2025-01-25,1084.95,recebido,0
AR-0022815,S-016421,CLI-0012,2024-12-14,2025-01-26,3278.49,recebido,0
AR-0022816,S-016422,CLI-0013,2025-01-15,2025-02-27,2574.40,vencido,24
AR-0022817,S-016423,CLI-0014,2025-02-16,2025-03-31,2592.56,recebido,0
AR-0022818,S-016424,CLI-0015,2025-03-17,2025-04-29,1532.31,recebido,0
AR-0022819,S-016424,CLI-0015,2025-03-17,2025-05-14,1532.31,recebido,0
AR-0022820,S-016425,CLI-0001,2025-04-18,2025-05-31,3125.87,recebido,0
AR-0022821,S-016426,CLI-0002,2025-05-19,2025-07-01,2914.00,recebido,0
AR-0022822,S-016427,CLI-0003,2025-06-20,2025-08-02,2933.53,recebido,0
AR-0022823,S-016428,CLI-0004,2025-07-21,2025-09-02,905.56,recebido,0
AR-0022824,S-016428,CLI-0004,2025-07-21,2025-09-17,905.56,recebido,0
AR-0022825,S-016428,CLI-0004,2025-07-21,2025-10-02,905.56,recebido,0
AR-0022826,S-016429,CLI-0005,2025-08-22,2025-10-04,2972.18,recebido,0
AR-0022827,S-016430,CLI-0006,2025-09-23,2025-11-05,3007.85,recebido,0
AR-0022828,S-016431,CLI-0007,2025-10-24,2025-12-06,3004.47,recebido,0
AR-0022829,S-016432,CLI-0008,2025-11-25,2026-01-07,1770.42,recebido,0
AR-0022830,S-016432,CLI-0008,2025-11-25,2026-01-22,1770.42,recebido,0
AR-0022831,S-016433,CLI-0009,2025-12-26,2026-02-07,3535.93,recebido,0
AR-0022832,S-016434,CLI-0010,2026-01-27,2026-03-11,2752.65,recebido,0
AR-0022833,S-016435,CLI-0396,2026-02-28,2026-04-12,2784.26,recebido,0
AR-0022834,S-016436,CLI-0413,2026-03-01,2026-04-13,1631.42,recebido,0
AR-0022835,S-016436,CLI-0413,2026-03-01,2026-04-28,1631.42,recebido,0
AR-0022836,S-016437,CLI-0430,2026-04-02,2026-05-15,3256.80,recebido,0
AR-0022837,S-016438,CLI-0447,2026-05-03,2026-06-15,3009.60,recebido,0
AR-0022838,S-016439,CLI-0464,2026-06-04,2026-07-17,3003.27,recebido,0
AR-0022839,S-016440,CLI-0481,2026-07-05,2026-08-17,698.34,vencido,36
AR-0022840,S-016440,CLI-0481,2026-07-05,2026-09-01,698.34,vencido,36
AR-0022841,S-016440,CLI-0481,2026-07-05,2026-09-16,698.34,vencido,36
AR-0022842,S-016440,CLI-0481,2026-07-05,2026-10-01,698.34,vencido,36
AR-0022843,S-016441,CLI-0498,2024-08-06,2024-09-18,3320.87,recebido,0
AR-0022844,S-016442,CLI-0515,2024-09-07,2024-10-20,3339.36,recebido,0
AR-0022845,S-016443,CLI-0532,2024-10-08,2024-11-20,3357.70,recebido,0
AR-0022846,S-016444,CLI-0549,2024-11-09,2024-12-22,1991.78,recebido,0
AR-0022847,S-016444,CLI-0549,2024-11-09,2025-01-06,1991.78,recebido,0
AR-0022848,S-016445,CLI-0566,2024-12-10,2025-01-22,4057.11,recebido,0
AR-0022849,S-016446,CLI-0583,2025-01-11,2025-02-23,3179.97,recebido,0
AR-0022850,S-016447,CLI-0600,2025-02-12,2025-03-27,3196.67,recebido,0
AR-0022851,S-016448,CLI-0617,2025-03-13,2025-04-25,1886.02,recebido,0
AR-0022852,S-016448,CLI-0617,2025-03-13,2025-05-10,1886.02,recebido,0
AR-0022853,S-016449,CLI-0014,2025-04-14,2025-05-27,3791.32,recebido,0
AR-0022854,S-016450,CLI-0031,2025-05-15,2025-06-27,1670.55,recebido,0
AR-0022855,S-016451,CLI-0048,2025-06-16,2025-07-29,1693.37,recebido,0
AR-0022856,S-016452,CLI-0065,2025-07-17,2025-08-29,526.26,recebido,0
AR-0022857,S-016452,CLI-0065,2025-07-17,2025-09-13,526.26,recebido,0
AR-0022858,S-016452,CLI-0065,2025-07-17,2025-09-28,526.26,recebido,0
AR-0022859,S-016453,CLI-0082,2025-08-18,2025-09-30,1738.60,recebido,0
AR-0022860,S-016454,CLI-0099,2025-09-19,2025-11-01,1747.94,recebido,0
AR-0022861,S-016455,CLI-0116,2025-10-20,2025-12-02,1779.79,recebido,0
AR-0022862,S-016456,CLI-0133,2025-11-21,2026-01-03,1055.18,recebido,0
AR-0022863,S-016456,CLI-0133,2025-11-21,2026-01-18,1055.18,recebido,0
AR-0022864,S-016457,CLI-0150,2025-12-22,2026-02-03,2120.01,recebido,0
AR-0022865,S-016458,CLI-0167,2026-01-23,2026-03-07,1660.00,recebido,0
AR-0022866,S-016459,CLI-0184,2026-02-24,2026-04-08,1666.73,recebido,0
AR-0022867,S-016460,CLI-0201,2026-03-25,2026-05-07,663.29,recebido,0
AR-0022868,S-016460,CLI-0201,2026-03-25,2026-05-22,663.29,recebido,0
AR-0022869,S-016460,CLI-0201,2026-03-25,2026-06-06,663.29,recebido,0
AR-0022870,S-016461,CLI-0218,2026-04-26,2026-06-08,1997.01,recebido,0
AR-0022871,S-016462,CLI-0235,2026-05-27,2026-07-09,1855.26,recebido,0
AR-0022872,S-016463,CLI-0252,2026-06-28,2026-08-10,1861.00,recebido,0
AR-0022873,S-016464,CLI-0269,2026-07-01,2026-08-13,572.34,recebido,0
AR-0022874,S-016464,CLI-0269,2026-07-01,2026-08-28,572.34,recebido,0
AR-0022875,S-016464,CLI-0269,2026-07-01,2026-09-12,572.34,recebido,0
AR-0022876,S-016465,CLI-0286,2024-08-02,2024-09-14,2078.47,recebido,0
AR-0022877,S-016466,CLI-0303,2024-09-03,2024-10-16,2100.25,recebido,0
AR-0022878,S-016467,CLI-0320,2024-10-04,2024-11-16,2121.88,recebido,0
AR-0022879,S-016468,CLI-0337,2024-11-05,2024-12-18,1264.60,recebido,0
AR-0022880,S-016468,CLI-0337,2024-11-05,2025-01-02,1264.60,recebido,0
AR-0022881,S-016469,CLI-0354,2024-12-06,2025-01-18,2554.39,recebido,0
AR-0022882,S-016470,CLI-0371,2025-01-07,2025-02-19,2037.29,recebido,0
AR-0022883,S-016471,CLI-0388,2025-02-08,2025-03-23,2057.00,recebido,0
AR-0022884,S-016472,CLI-0405,2025-03-09,2025-04-21,1218.86,recebido,0
AR-0022885,S-016472,CLI-0405,2025-03-09,2025-05-06,1218.86,recebido,0
AR-0022886,S-016473,CLI-0422,2025-04-10,2025-05-23,2460.57,recebido,0
AR-0022887,S-016474,CLI-0439,2025-05-11,2025-06-23,2299.31,recebido,0
AR-0022888,S-016475,CLI-0456,2025-06-12,2025-07-25,2350.42,recebido,0
AR-0022889,S-016476,CLI-0473,2025-07-13,2025-08-25,727.26,recebido,0
AR-0022890,S-016476,CLI-0473,2025-07-13,2025-09-09,727.26,recebido,0
AR-0022891,S-016476,CLI-0473,2025-07-13,2025-09-24,727.26,recebido,0
AR-0022892,S-016477,CLI-0490,2025-08-14,2025-09-26,2392.43,recebido,0
AR-0022893,S-016478,CLI-0507,2025-09-15,2025-10-28,2395.33,vencido,26
AR-0022894,S-016479,CLI-0524,2025-10-16,2025-11-28,2397.80,recebido,0
AR-0022895,S-016480,CLI-0541,2025-11-17,2025-12-30,956.30,recebido,0
AR-0022896,S-016480,CLI-0541,2025-11-17,2026-01-14,956.30,recebido,0
AR-0022897,S-016480,CLI-0541,2025-11-17,2026-01-29,956.30,recebido,0
AR-0022898,S-016481,CLI-0558,2025-12-18,2026-01-30,2871.01,recebido,0
AR-0022899,S-016482,CLI-0575,2026-01-19,2026-03-03,2239.67,recebido,0
AR-0022900,S-016483,CLI-0592,2026-02-20,2026-04-04,2240.56,recebido,0
AR-0022901,S-016484,CLI-0609,2026-03-21,2026-05-03,1315.41,recebido,0
AR-0022902,S-016484,CLI-0609,2026-03-21,2026-05-18,1315.41,recebido,0
AR-0022903,S-016485,CLI-0006,2026-04-22,2026-06-04,2665.68,recebido,0
AR-0022904,S-016486,CLI-0023,2026-05-23,2026-07-05,2468.11,recebido,0
AR-0022905,S-016487,CLI-0040,2026-06-24,2026-08-06,2467.59,recebido,0
AR-0022906,S-016488,CLI-0057,2026-07-25,2026-09-06,756.45,recebido,0
AR-0022907,S-016488,CLI-0057,2026-07-25,2026-09-21,756.45,recebido,0
AR-0022908,S-016488,CLI-0057,2026-07-25,2026-10-06,756.45,recebido,0
AR-0022909,S-016489,CLI-0074,2024-08-26,2024-10-08,2703.03,recebido,0
AR-0022910,S-016490,CLI-0091,2024-09-27,2024-11-09,2758.35,recebido,0
AR-0022911,S-016491,CLI-0108,2024-10-28,2024-12-10,2778.37,recebido,0
AR-0022912,S-016492,CLI-0125,2024-11-01,2024-12-14,1650.98,recebido,0
AR-0022913,S-016492,CLI-0125,2024-11-01,2024-12-29,1650.98,recebido,0
AR-0022914,S-016493,CLI-0142,2024-12-02,2025-01-14,3325.25,recebido,0
AR-0022915,S-016494,CLI-0159,2025-01-03,2025-02-15,2610.60,recebido,0
AR-0022916,S-016495,CLI-0176,2025-02-04,2025-03-19,2662.77,recebido,0
AR-0022917,S-016496,CLI-0193,2025-03-05,2025-04-17,1573.56,recebido,0
AR-0022918,S-016496,CLI-0193,2025-03-05,2025-05-02,1573.56,recebido,0
AR-0022919,S-016497,CLI-0210,2025-04-06,2025-05-19,3168.21,recebido,0
AR-0022920,S-016498,CLI-0227,2025-05-07,2025-06-19,2952.93,recebido,0
AR-0022921,S-016499,CLI-0244,2025-06-08,2025-07-21,2972.18,recebido,0
AR-0022922,S-016500,CLI-0001,2025-07-09,2025-08-21,696.97,recebido,0
AR-0022923,S-016500,CLI-0001,2025-07-09,2025-09-05,696.97,recebido,0
AR-0022924,S-016500,CLI-0001,2025-07-09,2025-09-20,696.97,recebido,0
AR-0022925,S-016500,CLI-0001,2025-07-09,2025-10-05,696.97,recebido,0
AR-0022926,S-016501,CLI-0002,2025-08-10,2025-09-22,3049.62,recebido,0
AR-0022927,S-016502,CLI-0003,2025-09-11,2025-10-24,3046.06,recebido,0
AR-0022928,S-016503,CLI-0004,2025-10-12,2025-11-24,3042.10,recebido,0
AR-0022929,S-016504,CLI-0005,2025-11-13,2025-12-26,1792.27,recebido,0
AR-0022930,S-016504,CLI-0005,2025-11-13,2026-01-10,1792.27,recebido,0
AR-0022931,S-016505,CLI-0006,2025-12-14,2026-01-26,3625.89,recebido,0
AR-0022932,S-016506,CLI-0007,2026-01-15,2026-02-27,2822.34,recebido,0
AR-0022933,S-016507,CLI-0008,2026-02-16,2026-03-31,2817.38,recebido,0
AR-0022934,S-016508,CLI-0009,2026-03-17,2026-04-29,1650.56,recebido,0
AR-0022935,S-016508,CLI-0009,2026-03-17,2026-05-14,1650.56,recebido,0
AR-0022936,S-016509,CLI-0010,2026-04-18,2026-05-31,3294.47,recebido,0
AR-0022937,S-016510,CLI-0011,2026-05-19,2026-07-01,3084.12,recebido,0
AR-0022938,S-016511,CLI-0012,2026-06-20,2026-08-02,3077.32,recebido,0
AR-0022939,S-016512,CLI-0013,2026-07-21,2026-09-02,941.51,vencido,36
AR-0022940,S-016512,CLI-0013,2026-07-21,2026-09-17,941.51,vencido,36
AR-0022941,S-016512,CLI-0013,2026-07-21,2026-10-02,941.51,vencido,36
AR-0022942,S-016513,CLI-0014,2024-08-22,2024-10-04,3357.70,recebido,0
AR-0022943,S-016514,CLI-0015,2024-09-23,2024-11-05,3375.91,recebido,0
AR-0022944,S-016515,CLI-0001,2024-10-24,2024-12-06,3438.22,recebido,0
AR-0022945,S-016516,CLI-0002,2024-11-25,2025-01-07,2039.34,recebido,0
AR-0022946,S-016516,CLI-0002,2024-11-25,2025-01-22,2039.34,recebido,0
AR-0022947,S-016517,CLI-0003,2024-12-26,2025-02-07,4100.07,recebido,0
AR-0022948,S-016518,CLI-0004,2025-01-27,2025-03-11,3213.22,recebido,0
AR-0022949,S-016519,CLI-0005,2025-02-28,2025-04-12,3229.65,recebido,0
AR-0022950,S-016520,CLI-0006,2025-03-01,2025-04-13,601.40,recebido,0
AR-0022951,S-016520,CLI-0006,2025-03-01,2025-04-28,601.40,recebido,0
AR-0022952,S-016520,CLI-0006,2025-03-01,2025-05-13,601.40,recebido,0
AR-0022953,S-016521,CLI-0007,2025-04-02,2025-05-15,1828.85,recebido,0
AR-0022954,S-016522,CLI-0008,2025-05-03,2025-06-15,1716.06,recebido,0
AR-0022955,S-016523,CLI-0009,2025-06-04,2025-07-17,1738.60,recebido,0
AR-0022956,S-016524,CLI-0010,2025-07-05,2025-08-17,540.05,recebido,0
AR-0022957,S-016524,CLI-0010,2025-07-05,2025-09-01,540.05,recebido,0
AR-0022958,S-016524,CLI-0010,2025-07-05,2025-09-16,540.05,recebido,0
AR-0022959,S-016525,CLI-0011,2025-08-06,2025-09-18,1806.52,recebido,0
AR-0022960,S-016526,CLI-0012,2025-09-07,2025-10-20,1815.44,recebido,0
AR-0022961,S-016527,CLI-0013,2025-10-08,2025-11-20,1823.91,recebido,0
AR-0022962,S-016528,CLI-0014,2025-11-09,2025-12-22,1080.84,recebido,0
AR-0022963,S-016528,CLI-0014,2025-11-09,2026-01-06,1080.84,recebido,0
AR-0022964,S-016529,CLI-0015,2025-12-10,2026-01-22,2170.62,recebido,0
AR-0022965,S-016530,CLI-0001,2026-01-11,2026-02-23,1721.21,recebido,0
AR-0022966,S-016531,CLI-0002,2026-02-12,2026-03-27,1727.56,recebido,0
AR-0022967,S-016532,CLI-0003,2026-03-13,2026-04-25,1017.48,recebido,0
AR-0022968,S-016532,CLI-0003,2026-03-13,2026-05-10,1017.48,recebido,0
AR-0022969,S-016533,CLI-0004,2026-04-14,2026-05-27,2041.45,recebido,0
AR-0022970,S-016534,CLI-0005,2026-05-15,2026-06-27,1895.81,recebido,0
AR-0022971,S-016535,CLI-0236,2026-06-16,2026-07-29,1926.10,recebido,0
AR-0022972,S-016536,CLI-0253,2026-07-17,2026-08-29,592.17,recebido,0
AR-0022973,S-016536,CLI-0253,2026-07-17,2026-09-13,592.17,recebido,0
AR-0022974,S-016536,CLI-0253,2026-07-17,2026-09-28,592.17,recebido,0
AR-0022975,S-016537,CLI-0270,2024-08-18,2024-09-30,2121.88,recebido,0
AR-0022976,S-016538,CLI-0287,2024-09-19,2024-11-01,2143.38,recebido,0
AR-0022977,S-016539,CLI-0304,2024-10-20,2024-12-02,2164.73,recebido,0
AR-0022978,S-016540,CLI-0321,2024-11-21,2025-01-03,871.02,recebido,0
AR-0022979,S-016540,CLI-0321,2024-11-21,2025-01-18,871.02,recebido,0
AR-0022980,S-016540,CLI-0321,2024-11-21,2025-02-02,871.02,recebido,0
AR-0022981,S-016541,CLI-0338,2024-12-22,2025-02-03,2638.34,vencido,26
AR-0022982,S-016542,CLI-0355,2025-01-23,2025-03-07,2076.59,recebido,0
AR-0022983,S-016543,CLI-0372,2025-02-24,2025-04-08,2096.04,recebido,0
AR-0022984,S-016544,CLI-0389,2025-03-25,2025-05-07,1241.62,recebido,0
AR-0022985,S-016544,CLI-0389,2025-03-25,2025-05-22,1241.62,recebido,0
AR-0022986,S-016545,CLI-0406,2025-04-26,2025-06-08,2538.45,recebido,0
AR-0022987,S-016546,CLI-0423,2025-05-27,2025-07-09,2371.50,recebido,0
AR-0022988,S-016547,CLI-0440,2025-06-28,2025-08-10,2392.43,recebido,0
AR-0022989,S-016548,CLI-0457,2025-07-01,2025-08-13,740.06,recebido,0
AR-0022990,S-016548,CLI-0457,2025-07-01,2025-08-28,740.06,recebido,0
AR-0022991,S-016548,CLI-0457,2025-07-01,2025-09-12,740.06,recebido,0
AR-0022992,S-016549,CLI-0474,2025-08-02,2025-09-14,2433.88,recebido,0
AR-0022993,S-016550,CLI-0491,2025-09-03,2025-10-16,2467.98,recebido,0
AR-0022994,S-016551,CLI-0508,2025-10-04,2025-11-16,2470.01,recebido,0
AR-0022995,S-016552,CLI-0525,2025-11-05,2025-12-18,1458.25,recebido,0
AR-0022996,S-016552,CLI-0525,2025-11-05,2026-01-02,1458.25,recebido,0
AR-0022997,S-016553,CLI-0542,2025-12-06,2026-01-18,2917.91,recebido,0
AR-0022998,S-016554,CLI-0559,2026-01-07,2026-02-19,2275.70,vencido,33
AR-0022999,S-016555,CLI-0576,2026-02-08,2026-03-23,2305.98,recebido,0
AR-0023000,S-016556,CLI-0593,2026-03-09,2026-04-21,1353.56,recebido,0
AR-0023001,S-016556,CLI-0593,2026-03-09,2026-05-06,1353.56,recebido,0
AR-0023002,S-016557,CLI-0610,2026-04-10,2026-05-23,2706.80,recebido,0
AR-0023003,S-016558,CLI-0007,2026-05-11,2026-06-23,2505.60,recebido,0
AR-0023004,S-016559,CLI-0024,2026-06-12,2026-07-25,2504.50,recebido,0
AR-0023005,S-016560,CLI-0041,2026-07-13,2026-08-25,583.32,recebido,0
AR-0023006,S-016560,CLI-0041,2026-07-13,2026-09-09,583.32,recebido,0
AR-0023007,S-016560,CLI-0041,2026-07-13,2026-09-24,583.32,recebido,0
AR-0023008,S-016560,CLI-0041,2026-07-13,2026-10-09,583.32,recebido,0
AR-0023009,S-016561,CLI-0058,2024-08-14,2024-09-26,2778.37,recebido,0
AR-0023010,S-016562,CLI-0075,2024-09-15,2024-10-28,2798.26,recebido,0
AR-0023011,S-016563,CLI-0092,2024-10-16,2024-11-28,2818.00,recebido,0
AR-0023012,S-016564,CLI-0109,2024-11-17,2024-12-30,1674.19,recebido,0
AR-0023013,S-016564,CLI-0109,2024-11-17,2025-01-14,1674.19,recebido,0
AR-0023014,S-016565,CLI-0126,2024-12-18,2025-01-30,3415.31,recebido,0
AR-0023015,S-016566,CLI-0143,2025-01-19,2025-03-03,2680.88,vencido,24
AR-0023016,S-016567,CLI-0160,2025-02-20,2025-04-04,2698.86,recebido,0
AR-0023017,S-016568,CLI-0177,2025-03-21,2025-05-03,1594.58,recebido,0
AR-0023018,S-016568,CLI-0177,2025-03-21,2025-05-18,1594.58,recebido,0
AR-0023019,S-016569,CLI-0194,2025-04-22,2025-06-04,3209.96,recebido,0
AR-0023020,S-016570,CLI-0211,2025-05-23,2025-07-05,3030.30,recebido,0
AR-0023021,S-016571,CLI-0228,2025-06-24,2025-08-06,3049.62,recebido,0
AR-0023022,S-016572,CLI-0245,2025-07-25,2025-09-06,941.10,recebido,0
AR-0023023,S-016572,CLI-0245,2025-07-25,2025-09-21,941.10,recebido,0
AR-0023024,S-016572,CLI-0245,2025-07-25,2025-10-06,941.10,recebido,0
AR-0023025,S-016573,CLI-0262,2025-08-26,2025-10-08,3087.85,recebido,0
AR-0023026,S-016574,CLI-0279,2025-09-27,2025-11-09,3083.70,recebido,0
AR-0023027,S-016575,CLI-0296,2025-10-28,2025-12-10,3119.42,recebido,0
AR-0023028,S-016576,CLI-0313,2025-11-01,2025-12-14,1837.61,recebido,0
AR-0023029,S-016576,CLI-0313,2025-11-01,2025-12-29,1837.61,recebido,0
AR-0023030,S-016577,CLI-0330,2025-12-02,2026-01-14,3669.08,recebido,0
AR-0023031,S-016578,CLI-0347,2026-01-03,2026-02-15,2855.49,recebido,0
AR-0023032,S-016579,CLI-0364,2026-02-04,2026-03-19,2850.00,vencido,31
AR-0023033,S-016580,CLI-0381,2026-03-05,2026-04-17,1127.59,recebido,0
AR-0023034,S-016580,CLI-0381,2026-03-05,2026-05-02,1127.59,recebido,0
AR-0023035,S-016580,CLI-0381,2026-03-05,2026-05-17,1127.59,recebido,0
AR-0023036,S-016581,CLI-0398,2026-04-06,2026-05-19,3375.62,recebido,0
AR-0023037,S-016582,CLI-0415,2026-05-07,2026-06-19,3118.58,recebido,0
AR-0023038,S-016583,CLI-0432,2026-06-08,2026-07-21,3111.21,recebido,0
AR-0023039,S-016584,CLI-0449,2026-07-09,2026-08-21,951.74,recebido,0
AR-0023040,S-016584,CLI-0449,2026-07-09,2026-09-05,951.74,recebido,0
AR-0023041,S-016584,CLI-0449,2026-07-09,2026-09-20,951.74,recebido,0
AR-0023042,S-016585,CLI-0466,2024-08-10,2024-09-22,3438.22,recebido,0
AR-0023043,S-016586,CLI-0483,2024-09-11,2024-10-24,3456.50,recebido,0
AR-0023044,S-016587,CLI-0500,2024-10-12,2024-11-24,3474.63,recebido,0
AR-0023045,S-016588,CLI-0517,2024-11-13,2024-12-26,2060.66,recebido,0
AR-0023046,S-016588,CLI-0517,2024-11-13,2025-01-10,2060.66,recebido,0
AR-0023047,S-016589,CLI-0534,2024-12-14,2025-01-26,4142.37,recebido,0
AR-0023048,S-016590,CLI-0551,2025-01-15,2025-02-27,1536.91,recebido,0
AR-0023049,S-016591,CLI-0568,2025-02-16,2025-03-31,1557.90,recebido,0
AR-0023050,S-016592,CLI-0585,2025-03-17,2025-04-29,926.67,vencido,23
AR-0023051,S-016592,CLI-0585,2025-03-17,2025-05-14,926.67,vencido,23
AR-0023052,S-016593,CLI-0602,2025-04-18,2025-05-31,1877.70,recebido,0
AR-0023053,S-016594,CLI-0619,2025-05-19,2025-07-01,1761.01,recebido,0
AR-0023054,S-016595,CLI-0016,2025-06-20,2025-08-02,1806.52,recebido,0
AR-0023055,S-016596,CLI-0033,2025-07-21,2025-09-02,560.89,recebido,0
AR-0023056,S-016596,CLI-0033,2025-07-21,2025-09-17,560.89,recebido,0
AR-0023057,S-016596,CLI-0033,2025-07-21,2025-10-02,560.89,recebido,0
AR-0023058,S-016597,CLI-0050,2025-08-22,2025-10-04,1851.33,recebido,0
AR-0023059,S-016598,CLI-0067,2025-09-23,2025-11-05,1859.63,recebido,0
AR-0023060,S-016599,CLI-0084,2025-10-24,2025-12-06,1867.48,recebido,0
AR-0023061,S-016600,CLI-0011,2025-11-25,2026-01-07,747.11,recebido,0
AR-0023062,S-016600,CLI-0011,2025-11-25,2026-01-22,747.11,recebido,0
AR-0023063,S-016600,CLI-0011,2025-11-25,2026-02-06,747.11,recebido,0
AR-0023064,S-016601,CLI-0012,2025-12-26,2026-02-07,2249.78,recebido,0
AR-0023065,S-016602,CLI-0013,2026-01-27,2026-03-11,1760.24,vencido,36
AR-0023066,S-016603,CLI-0014,2026-02-28,2026-04-12,1766.01,recebido,0
AR-0023067,S-016604,CLI-0015,2026-03-01,2026-04-13,1039.73,recebido,0
AR-0023068,S-016604,CLI-0015,2026-03-01,2026-04-28,1039.73,recebido,0
AR-0023069,S-016605,CLI-0001,2026-04-02,2026-05-15,2112.80,recebido,0
AR-0023070,S-016606,CLI-0002,2026-05-03,2026-06-15,1961.45,recebido,0
AR-0023071,S-016607,CLI-0003,2026-06-04,2026-07-17,1966.19,recebido,0
AR-0023072,S-016608,CLI-0004,2026-07-05,2026-08-17,604.29,recebido,0
AR-0023073,S-016608,CLI-0004,2026-07-05,2026-09-01,604.29,recebido,0
AR-0023074,S-016608,CLI-0004,2026-07-05,2026-09-16,604.29,recebido,0
AR-0023075,S-016609,CLI-0005,2024-08-06,2024-09-18,2164.73,recebido,0
AR-0023076,S-016610,CLI-0006,2024-09-07,2024-10-20,2214.45,recebido,0
AR-0023077,S-016611,CLI-0007,2024-10-08,2024-11-20,2235.87,recebido,0
AR-0023078,S-016612,CLI-0008,2024-11-09,2024-12-22,1331.72,recebido,0
AR-0023079,S-016612,CLI-0008,2024-11-09,2025-01-06,1331.72,recebido,0
AR-0023080,S-016613,CLI-0009,2024-12-10,2025-01-22,2688.40,recebido,0
AR-0023081,S-016614,CLI-0010,2025-01-11,2025-02-23,2115.37,recebido,0
AR-0023082,S-016615,CLI-0011,2025-02-12,2025-03-27,2162.39,recebido,0
AR-0023083,S-016616,CLI-0012,2025-03-13,2025-04-25,1280.61,recebido,0
AR-0023084,S-016616,CLI-0012,2025-03-13,2025-05-10,1280.61,recebido,0
AR-0023085,S-016617,CLI-0013,2025-04-14,2025-05-27,2583.83,recebido,0
AR-0023086,S-016618,CLI-0014,2025-05-15,2025-06-27,2413.23,recebido,0
AR-0023087,S-016619,CLI-0015,2025-06-16,2025-07-29,2433.88,recebido,0
AR-0023088,S-016620,CLI-0001,2025-07-17,2025-08-29,571.87,recebido,0
