source_record_id,transaction_date,cash_flow_type,account_type,cash_in_amount,cash_out_amount,operating_cash_flow_amount,description
SRC-FIN-OUT-0006769,2025-12-25,operating,accounts_payable,0.00,1384.32,-1384.32,Pagamento titulo AP-0006769
SRC-FIN-OUT-0006770,2026-01-12,operating,accounts_payable,0.00,1384.32,-1384.32,Pagamento titulo AP-0006770
SRC-FIN-OUT-0006771,2026-01-26,operating,accounts_payable,0.00,2835.79,-2835.79,Pagamento titulo AP-0006771
SRC-FIN-OUT-0006772,2026-02-28,operating,accounts_payable,0.00,2903.62,-2903.62,Pagamento titulo AP-0006772
SRC-FIN-OUT-0006773,2026-04-02,operating,accounts_payable,0.00,2972.11,-2972.11,Pagamento titulo AP-0006773
SRC-FIN-OUT-0006774,2026-04-27,operating,accounts_payable,0.00,1520.64,-1520.64,Pagamento titulo AP-0006774
SRC-FIN-OUT-0006775,2026-05-15,operating,accounts_payable,0.00,1520.64,-1520.64,Pagamento titulo AP-0006775
SRC-FIN-OUT-0006776,2026-05-30,operating,accounts_payable,0.00,3111.12,-3111.12,Pagamento titulo AP-0006776
SRC-FIN-OUT-0006777,2026-07-01,operating,accounts_payable,0.00,3181.63,-3181.63,Pagamento titulo AP-0006777
SRC-FIN-OUT-0006778,2026-08-03,operating,accounts_payable,0.00,3252.82,-3252.82,Pagamento titulo AP-0006778
SRC-FIN-OUT-0006779,2026-09-04,operating,accounts_payable,0.00,1662.34,-1662.34,Pagamento titulo AP-0006779
SRC-FIN-OUT-0006780,2026-09-22,operating,accounts_payable,0.00,1662.34,-1662.34,Pagamento titulo AP-0006780
SRC-FIN-OUT-0006781,2024-10-02,operating,accounts_payable,0.00,2850.00,-2850.00,Pagamento titulo AP-0006781
SRC-FIN-OUT-0006782,2024-11-04,operating,accounts_payable,0.00,2915.14,-2915.14,Pagamento titulo AP-0006782
SRC-FIN-OUT-0006783,2024-12-06,operating,accounts_payable,0.00,2980.94,-2980.94,Pagamento titulo AP-0006783
SRC-FIN-OUT-0006784,2025-01-08,operating,accounts_payable,0.00,1523.71,-1523.71,Pagamento titulo AP-0006784
SRC-FIN-OUT-0006785,2025-01-26,operating,accounts_payable,0.00,1523.71,-1523.71,Pagamento titulo AP-0006785
SRC-FIN-OUT-0006786,2025-02-09,operating,accounts_payable,0.00,3114.58,-3114.58,Pagamento titulo AP-0006786
SRC-FIN-OUT-0006787,2025-03-09,operating,accounts_payable,0.00,3182.40,-3182.40,Pagamento titulo AP-0006787
SRC-FIN-OUT-0006788,2025-04-11,operating,accounts_payable,0.00,3250.90,-3250.90,Pagamento titulo AP-0006788
SRC-FIN-OUT-0006789,2025-04-13,operating,accounts_payable,0.00,1660.03,-1660.03,Pagamento titulo AP-0006789
SRC-FIN-OUT-0006790,2025-05-01,operating,accounts_payable,0.00,1660.03,-1660.03,Pagamento titulo AP-0006790
SRC-FIN-OUT-0006791,2025-05-16,operating,accounts_payable,0.00,3389.90,-3389.90,Pagamento titulo AP-0006791
SRC-FIN-OUT-0006792,2025-06-17,operating,accounts_payable,0.00,3460.42,-3460.42,Pagamento titulo AP-0006792
SRC-FIN-OUT-0006793,2025-07-15,operating,accounts_payable,0.00,3531.60,-3531.60,Pagamento titulo AP-0006793
SRC-FIN-OUT-0006794,2025-08-16,operating,accounts_payable,0.00,1801.73,-1801.73,Pagamento titulo AP-0006794
SRC-FIN-OUT-0006795,2025-09-03,operating,accounts_payable,0.00,1801.73,-1801.73,Pagamento titulo AP-0006795
SRC-FIN-OUT-0006796,2025-09-18,operating,accounts_payable,0.00,3675.98,-3675.98,Pagamento titulo AP-0006796
SRC-FIN-OUT-0006797,2025-10-21,operating,accounts_payable,0.00,3749.18,-3749.18,Pagamento titulo AP-0006797
SRC-FIN-OUT-0006798,2025-11-22,operating,accounts_payable,0.00,3823.06,-3823.06,Pagamento titulo AP-0006798
SRC-FIN-OUT-0006799,2025-12-20,operating,accounts_payable,0.00,1948.80,-1948.80,Pagamento titulo AP-0006799
SRC-FIN-OUT-0006800,2026-01-07,operating,accounts_payable,0.00,1948.80,-1948.80,Pagamento titulo AP-0006800
SRC-FIN-OUT-0006801,2026-01-21,operating,accounts_payable,0.00,3972.82,-3972.82,Pagamento titulo AP-0006801
SRC-FIN-OUT-0006802,2026-02-23,operating,accounts_payable,0.00,4048.70,-4048.70,Pagamento titulo AP-0006802
SRC-FIN-OUT-0006803,2026-03-28,operating,accounts_payable,0.00,4125.26,-4125.26,Pagamento titulo AP-0006803
SRC-FIN-OUT-0006804,2026-04-27,operating,accounts_payable,0.00,2101.25,-2101.25,Pagamento titulo AP-0006804
SRC-FIN-OUT-0006805,2026-05-15,operating,accounts_payable,0.00,2101.25,-2101.25,Pagamento titulo AP-0006805
SRC-FIN-OUT-0006806,2026-05-25,operating,accounts_payable,0.00,4280.40,-4280.40,Pagamento titulo AP-0006806
SRC-FIN-OUT-0006807,2026-06-26,operating,accounts_payable,0.00,4358.98,-4358.98,Pagamento titulo AP-0006807
SRC-FIN-OUT-0006808,2026-07-29,operating,accounts_payable,0.00,4438.22,-4438.22,Pagamento titulo AP-0006808
SRC-FIN-OUT-0006809,2026-08-30,operating,accounts_payable,0.00,2259.07,-2259.07,Pagamento titulo AP-0006809
SRC-FIN-OUT-0006810,2026-09-17,operating,accounts_payable,0.00,2259.07,-2259.07,Pagamento titulo AP-0006810
SRC-FIN-OUT-0006811,2024-10-02,operating,accounts_payable,0.00,3858.00,-3858.00,Pagamento titulo AP-0006811
SRC-FIN-OUT-0006812,2024-10-30,operating,accounts_payable,0.00,3931.20,-3931.20,Pagamento titulo AP-0006812
SRC-FIN-OUT-0006813,2024-12-01,operating,accounts_payable,0.00,4005.07,-4005.07,Pagamento titulo AP-0006813
SRC-FIN-OUT-0006814,2025-01-03,operating,accounts_payable,0.00,2039.81,-2039.81,Pagamento titulo AP-0006814
SRC-FIN-OUT-0006815,2025-01-21,operating,accounts_payable,0.00,2039.81,-2039.81,Pagamento titulo AP-0006815
SRC-FIN-OUT-0006816,2025-02-04,operating,accounts_payable,0.00,4154.83,-4154.83,Pagamento titulo AP-0006816
SRC-FIN-OUT-0006817,2025-03-09,operating,accounts_payable,0.00,4230.72,-4230.72,Pagamento titulo AP-0006817
SRC-FIN-OUT-0006818,2025-04-06,operating,accounts_payable,0.00,4307.28,-4307.28,Pagamento titulo AP-0006818
SRC-FIN-OUT-0006819,2025-05-06,operating,accounts_payable,0.00,2192.26,-2192.26,Pagamento titulo AP-0006819
SRC-FIN-OUT-0006820,2025-05-24,operating,accounts_payable,0.00,2192.26,-2192.26,Pagamento titulo AP-0006820
SRC-FIN-OUT-0006821,2025-06-08,operating,accounts_payable,0.00,4462.42,-4462.42,Pagamento titulo AP-0006821
SRC-FIN-OUT-0006822,2025-07-10,operating,accounts_payable,0.00,4540.99,-4540.99,Pagamento titulo AP-0006822
SRC-FIN-OUT-0006823,2025-08-12,operating,accounts_payable,0.00,4620.24,-4620.24,Pagamento titulo AP-0006823
SRC-FIN-OUT-0006824,2025-08-11,operating,accounts_payable,0.00,2350.08,-2350.08,Pagamento titulo AP-0006824
SRC-FIN-OUT-0006825,2025-08-29,operating,accounts_payable,0.00,2350.08,-2350.08,Pagamento titulo AP-0006825
SRC-FIN-OUT-0006826,2025-09-13,operating,accounts_payable,0.00,4780.75,-4780.75,Pagamento titulo AP-0006826
SRC-FIN-OUT-0006827,2025-10-16,operating,accounts_payable,0.00,4862.02,-4862.02,Pagamento titulo AP-0006827
SRC-FIN-OUT-0006828,2025-11-17,operating,accounts_payable,0.00,4943.95,-4943.95,Pagamento titulo AP-0006828
SRC-FIN-OUT-0006829,2025-12-20,operating,accounts_payable,0.00,2513.28,-2513.28,Pagamento titulo AP-0006829
SRC-FIN-OUT-0006830,2026-01-07,operating,accounts_payable,0.00,2513.28,-2513.28,Pagamento titulo AP-0006830
SRC-FIN-OUT-0006831,2026-01-16,operating,accounts_payable,0.00,5109.84,-5109.84,Pagamento titulo AP-0006831
SRC-FIN-OUT-0006832,2026-02-18,operating,accounts_payable,0.00,5193.79,-5193.79,Pagamento titulo AP-0006832
SRC-FIN-OUT-0006833,2026-03-23,operating,accounts_payable,0.00,5278.42,-5278.42,Pagamento titulo AP-0006833
SRC-FIN-OUT-0006834,2026-04-22,operating,accounts_payable,0.00,2681.86,-2681.86,Pagamento titulo AP-0006834
SRC-FIN-OUT-0006835,2026-05-10,operating,accounts_payable,0.00,2681.86,-2681.86,Pagamento titulo AP-0006835
SRC-FIN-OUT-0006836,2026-05-25,operating,accounts_payable,0.00,5449.68,-5449.68,Pagamento titulo AP-0006836
SRC-FIN-OUT-0006837,2026-06-21,operating,accounts_payable,0.00,5536.32,-5536.32,Pagamento titulo AP-0006837
SRC-FIN-OUT-0006838,2026-07-24,operating,accounts_payable,0.00,5623.63,-5623.63,Pagamento titulo AP-0006838
SRC-FIN-OUT-0006839,2026-08-25,operating,accounts_payable,0.00,2855.81,-2855.81,Pagamento titulo AP-0006839
SRC-FIN-OUT-0006840,2026-09-12,operating,accounts_payable,0.00,2855.81,-2855.81,Pagamento titulo AP-0006840
SRC-FIN-OUT-0006841,2024-09-27,operating,accounts_payable,0.00,4866.00,-4866.00,Pagamento titulo AP-0006841
SRC-FIN-OUT-0006842,2024-10-30,operating,accounts_payable,0.00,4947.26,-4947.26,Pagamento titulo AP-0006842
SRC-FIN-OUT-0006843,2024-11-26,operating,accounts_payable,0.00,5029.20,-5029.20,Pagamento titulo AP-0006843
SRC-FIN-OUT-0006844,2024-12-29,operating,accounts_payable,0.00,2555.90,-2555.90,Pagamento titulo AP-0006844
SRC-FIN-OUT-0006845,2025-01-16,operating,accounts_payable,0.00,2555.90,-2555.90,Pagamento titulo AP-0006845
SRC-FIN-OUT-0006846,2025-01-30,operating,accounts_payable,0.00,5195.09,-5195.09,Pagamento titulo AP-0006846
SRC-FIN-OUT-0006847,2025-03-04,operating,accounts_payable,0.00,5279.04,-5279.04,Pagamento titulo AP-0006847
SRC-FIN-OUT-0006848,2025-04-06,operating,accounts_payable,0.00,5363.66,-5363.66,Pagamento titulo AP-0006848
SRC-FIN-OUT-0006849,2025-05-01,operating,accounts_payable,0.00,2724.48,-2724.48,Pagamento titulo AP-0006849
SRC-FIN-OUT-0006850,2025-05-19,operating,accounts_payable,0.00,2724.48,-2724.48,Pagamento titulo AP-0006850
SRC-FIN-OUT-0006851,2025-06-03,operating,accounts_payable,0.00,5534.93,-5534.93,Pagamento titulo AP-0006851
SRC-FIN-OUT-0006852,2025-07-05,operating,accounts_payable,0.00,5621.57,-5621.57,Pagamento titulo AP-0006852
SRC-FIN-OUT-0006853,2025-08-07,operating,accounts_payable,0.00,5708.88,-5708.88,Pagamento titulo AP-0006853
SRC-FIN-OUT-0006854,2025-09-08,operating,accounts_payable,0.00,2898.43,-2898.43,Pagamento titulo AP-0006854
SRC-FIN-OUT-0006855,2025-09-26,operating,accounts_payable,0.00,2898.43,-2898.43,Pagamento titulo AP-0006855
SRC-FIN-OUT-0006856,2025-10-06,operating,accounts_payable,0.00,5885.52,-5885.52,Pagamento titulo AP-0006856
SRC-FIN-OUT-0006857,2025-11-08,operating,accounts_payable,0.00,5974.85,-5974.85,Pagamento titulo AP-0006857
SRC-FIN-OUT-0006858,2025-12-10,operating,accounts_payable,0.00,6064.85,-6064.85,Pagamento titulo AP-0006858
SRC-FIN-OUT-0006859,2025-12-15,operating,accounts_payable,0.00,3077.76,-3077.76,Pagamento titulo AP-0006859
SRC-FIN-OUT-0006860,2026-01-02,operating,accounts_payable,0.00,3077.76,-3077.76,Pagamento titulo AP-0006860
SRC-FIN-OUT-0006861,2026-01-16,operating,accounts_payable,0.00,6246.86,-6246.86,Pagamento titulo AP-0006861
SRC-FIN-OUT-0006862,2026-02-13,operating,accounts_payable,0.00,2044.80,-2044.80,Pagamento titulo AP-0006862
SRC-FIN-OUT-0006863,2026-03-18,operating,accounts_payable,0.00,2107.25,-2107.25,Pagamento titulo AP-0006863
SRC-FIN-OUT-0006864,2026-04-17,operating,accounts_payable,0.00,1085.18,-1085.18,Pagamento titulo AP-0006864
SRC-FIN-OUT-0006865,2026-05-05,operating,accounts_payable,0.00,1085.18,-1085.18,Pagamento titulo AP-0006865
SRC-FIN-OUT-0006866,2026-05-20,operating,accounts_payable,0.00,2234.16,-2234.16,Pagamento titulo AP-0006866
SRC-FIN-OUT-0006867,2026-06-21,operating,accounts_payable,0.00,2298.62,-2298.62,Pagamento titulo AP-0006867
SRC-FIN-OUT-0006868,2026-07-19,operating,accounts_payable,0.00,2363.76,-2363.76,Pagamento titulo AP-0006868
SRC-FIN-OUT-0006869,2026-08-20,operating,accounts_payable,0.00,1214.78,-1214.78,Pagamento titulo AP-0006869
SRC-FIN-OUT-0006870,2026-09-07,operating,accounts_payable,0.00,1214.78,-1214.78,Pagamento titulo AP-0006870
SRC-FIN-OUT-0006871,2024-09-22,operating,accounts_payable,0.00,2094.00,-2094.00,Pagamento titulo AP-0006871
SRC-FIN-OUT-0006872,2024-10-25,operating,accounts_payable,0.00,2153.09,-2153.09,Pagamento titulo AP-0006872
SRC-FIN-OUT-0006873,2024-11-26,operating,accounts_payable,0.00,2212.85,-2212.85,Pagamento titulo AP-0006873
SRC-FIN-OUT-0006874,2024-12-24,operating,accounts_payable,0.00,1136.64,-1136.64,Pagamento titulo AP-0006874
SRC-FIN-OUT-0006875,2025-01-11,operating,accounts_payable,0.00,1136.64,-1136.64,Pagamento titulo AP-0006875
SRC-FIN-OUT-0006876,2025-01-25,operating,accounts_payable,0.00,2334.38,-2334.38,Pagamento titulo AP-0006876
SRC-FIN-OUT-0006877,2025-02-27,operating,accounts_payable,0.00,2396.16,-2396.16,Pagamento titulo AP-0006877
SRC-FIN-OUT-0006878,2025-04-01,operating,accounts_payable,0.00,2458.61,-2458.61,Pagamento titulo AP-0006878
SRC-FIN-OUT-0006879,2025-05-01,operating,accounts_payable,0.00,1260.86,-1260.86,Pagamento titulo AP-0006879
SRC-FIN-OUT-0006880,2025-05-19,operating,accounts_payable,0.00,1260.86,-1260.86,Pagamento titulo AP-0006880
SRC-FIN-OUT-0006881,2025-05-29,operating,accounts_payable,0.00,2585.52,-2585.52,Pagamento titulo AP-0006881
SRC-FIN-OUT-0006882,2025-06-30,operating,accounts_payable,0.00,2649.98,-2649.98,Pagamento titulo AP-0006882
SRC-FIN-OUT-0006883,2025-08-02,operating,accounts_payable,0.00,2715.12,-2715.12,Pagamento titulo AP-0006883
SRC-FIN-OUT-0006884,2025-09-03,operating,accounts_payable,0.00,1390.46,-1390.46,Pagamento titulo AP-0006884
SRC-FIN-OUT-0006885,2025-09-21,operating,accounts_payable,0.00,1390.46,-1390.46,Pagamento titulo AP-0006885
SRC-FIN-OUT-0006886,2025-10-06,operating,accounts_payable,0.00,2847.41,-2847.41,Pagamento titulo AP-0006886
SRC-FIN-OUT-0006887,2025-11-03,operating,accounts_payable,0.00,2914.56,-2914.56,Pagamento titulo AP-0006887
SRC-FIN-OUT-0006888,2025-12-05,operating,accounts_payable,0.00,2982.38,-2982.38,Pagamento titulo AP-0006888
SRC-FIN-OUT-0006889,2026-01-07,operating,accounts_payable,0.00,1525.44,-1525.44,Pagamento titulo AP-0006889
SRC-FIN-OUT-0006890,2026-01-25,operating,accounts_payable,0.00,1525.44,-1525.44,Pagamento titulo AP-0006890
SRC-FIN-OUT-0006891,2026-02-08,operating,accounts_payable,0.00,3120.05,-3120.05,Pagamento titulo AP-0006891
SRC-FIN-OUT-0006892,2026-03-13,operating,accounts_payable,0.00,3189.89,-3189.89,Pagamento titulo AP-0006892
SRC-FIN-OUT-0006893,2026-04-10,operating,accounts_payable,0.00,3260.40,-3260.40,Pagamento titulo AP-0006893
SRC-FIN-OUT-0006894,2026-04-12,operating,accounts_payable,0.00,1665.79,-1665.79,Pagamento titulo AP-0006894
SRC-FIN-OUT-0006895,2026-04-30,operating,accounts_payable,0.00,1665.79,-1665.79,Pagamento titulo AP-0006895
SRC-FIN-OUT-0006896,2026-05-15,operating,accounts_payable,0.00,3403.44,-3403.44,Pagamento titulo AP-0006896
SRC-FIN-OUT-0006897,2026-06-16,operating,accounts_payable,0.00,3475.97,-3475.97,Pagamento titulo AP-0006897
SRC-FIN-OUT-0006898,2026-07-19,operating,accounts_payable,0.00,3549.17,-3549.17,Pagamento titulo AP-0006898
SRC-FIN-OUT-0006899,2026-08-15,operating,accounts_payable,0.00,1811.52,-1811.52,Pagamento titulo AP-0006899
SRC-FIN-OUT-0006900,2026-09-02,operating,accounts_payable,0.00,1811.52,-1811.52,Pagamento titulo AP-0006900
SRC-FIN-OUT-0006901,2024-09-17,operating,accounts_payable,0.00,3102.00,-3102.00,Pagamento titulo AP-0006901
SRC-FIN-OUT-0006902,2024-10-20,operating,accounts_payable,0.00,3169.15,-3169.15,Pagamento titulo AP-0006902
SRC-FIN-OUT-0006903,2024-11-21,operating,accounts_payable,0.00,3236.98,-3236.98,Pagamento titulo AP-0006903
SRC-FIN-OUT-0006904,2024-12-24,operating,accounts_payable,0.00,1652.74,-1652.74,Pagamento titulo AP-0006904
SRC-FIN-OUT-0006905,2025-01-11,operating,accounts_payable,0.00,1652.74,-1652.74,Pagamento titulo AP-0006905
SRC-FIN-OUT-0006906,2025-01-20,operating,accounts_payable,0.00,3374.64,-3374.64,Pagamento titulo AP-0006906
SRC-FIN-OUT-0006907,2025-02-22,operating,accounts_payable,0.00,3444.48,-3444.48,Pagamento titulo AP-0006907
SRC-FIN-OUT-0006908,2025-03-27,operating,accounts_payable,0.00,3514.99,-3514.99,Pagamento titulo AP-0006908
SRC-FIN-OUT-0006909,2025-04-26,operating,accounts_payable,0.00,1793.09,-1793.09,Pagamento titulo AP-0006909
SRC-FIN-OUT-0006910,2025-05-14,operating,accounts_payable,0.00,1793.09,-1793.09,Pagamento titulo AP-0006910
SRC-FIN-OUT-0006911,2025-05-29,operating,accounts_payable,0.00,3658.03,-3658.03,Pagamento titulo AP-0006911
SRC-FIN-OUT-0006912,2025-06-25,operating,accounts_payable,0.00,3730.56,-3730.56,Pagamento titulo AP-0006912
SRC-FIN-OUT-0006913,2025-07-28,operating,accounts_payable,0.00,3803.76,-3803.76,Pagamento titulo AP-0006913
SRC-FIN-OUT-0006914,2025-08-29,operating,accounts_payable,0.00,1938.82,-1938.82,Pagamento titulo AP-0006914
SRC-FIN-OUT-0006915,2025-09-16,operating,accounts_payable,0.00,1938.82,-1938.82,Pagamento titulo AP-0006915
SRC-FIN-OUT-0006916,2025-10-01,operating,accounts_payable,0.00,3952.18,-3952.18,Pagamento titulo AP-0006916
SRC-FIN-OUT-0006917,2025-11-03,operating,accounts_payable,0.00,4027.39,-4027.39,Pagamento titulo AP-0006917
SRC-FIN-OUT-0006918,2025-11-30,operating,accounts_payable,0.00,4103.28,-4103.28,Pagamento titulo AP-0006918
SRC-FIN-OUT-0006919,2026-01-02,operating,accounts_payable,0.00,2089.92,-2089.92,Pagamento titulo AP-0006919
SRC-FIN-OUT-0006920,2026-01-20,operating,accounts_payable,0.00,2089.92,-2089.92,Pagamento titulo AP-0006920
SRC-FIN-OUT-0006921,2026-02-03,operating,accounts_payable,0.00,4257.07,-4257.07,Pagamento titulo AP-0006921
SRC-FIN-OUT-0006922,2026-03-08,operating,accounts_payable,0.00,4334.98,-4334.98,Pagamento titulo AP-0006922
SRC-FIN-OUT-0006923,2026-04-10,operating,accounts_payable,0.00,4413.55,-4413.55,Pagamento titulo AP-0006923
SRC-FIN-OUT-0006924,2026-05-05,operating,accounts_payable,0.00,2246.40,-2246.40,Pagamento titulo AP-0006924
SRC-FIN-OUT-0006925,2026-05-23,operating,accounts_payable,0.00,2246.40,-2246.40,Pagamento titulo AP-0006925
SRC-FIN-OUT-0006926,2026-06-07,operating,accounts_payable,0.00,4572.72,-4572.72,Pagamento titulo AP-0006926
SRC-FIN-OUT-0006927,2026-07-09,operating,accounts_payable,0.00,4653.31,-4653.31,Pagamento titulo AP-0006927
SRC-FIN-OUT-0006928,2026-08-11,operating,accounts_payable,0.00,4734.58,-4734.58,Pagamento titulo AP-0006928
SRC-FIN-OUT-0006929,2026-08-15,operating,accounts_payable,0.00,2408.26,-2408.26,Pagamento titulo AP-0006929
SRC-FIN-OUT-0006930,2026-09-02,operating,accounts_payable,0.00,2408.26,-2408.26,Pagamento titulo AP-0006930
SRC-FIN-OUT-0006931,2024-09-12,operating,accounts_payable,0.00,4110.00,-4110.00,Pagamento titulo AP-0006931
SRC-FIN-OUT-0006932,2024-10-15,operating,accounts_payable,0.00,4185.22,-4185.22,Pagamento titulo AP-0006932
SRC-FIN-OUT-0006933,2024-11-16,operating,accounts_payable,0.00,4261.10,-4261.10,Pagamento titulo AP-0006933
SRC-FIN-OUT-0006934,2024-12-19,operating,accounts_payable,0.00,2168.83,-2168.83,Pagamento titulo AP-0006934
SRC-FIN-OUT-0006935,2025-01-06,operating,accounts_payable,0.00,2168.83,-2168.83,Pagamento titulo AP-0006935
SRC-FIN-OUT-0006936,2025-01-20,operating,accounts_payable,0.00,4414.90,-4414.90,Pagamento titulo AP-0006936
SRC-FIN-OUT-0006937,2025-02-17,operating,accounts_payable,0.00,4492.80,-4492.80,Pagamento titulo AP-0006937
SRC-FIN-OUT-0006938,2025-03-22,operating,accounts_payable,0.00,4571.38,-4571.38,Pagamento titulo AP-0006938
SRC-FIN-OUT-0006939,2025-04-21,operating,accounts_payable,0.00,2325.31,-2325.31,Pagamento titulo AP-0006939
SRC-FIN-OUT-0006940,2025-05-09,operating,accounts_payable,0.00,2325.31,-2325.31,Pagamento titulo AP-0006940
SRC-FIN-OUT-0006941,2025-05-24,operating,accounts_payable,0.00,4730.54,-4730.54,Pagamento titulo AP-0006941
SRC-FIN-OUT-0006942,2025-06-25,operating,accounts_payable,0.00,4811.14,-4811.14,Pagamento titulo AP-0006942
SRC-FIN-OUT-0006943,2025-07-23,operating,accounts_payable,0.00,4892.40,-4892.40,Pagamento titulo AP-0006943
SRC-FIN-OUT-0006944,2025-08-24,operating,accounts_payable,0.00,2487.17,-2487.17,Pagamento titulo AP-0006944
SRC-FIN-OUT-0006945,2025-09-11,operating,accounts_payable,0.00,2487.17,-2487.17,Pagamento titulo AP-0006945
SRC-FIN-OUT-0006946,2025-09-26,operating,accounts_payable,0.00,5056.94,-5056.94,Pagamento titulo AP-0006946
SRC-FIN-OUT-0006947,2025-10-29,operating,accounts_payable,0.00,5140.22,-5140.22,Pagamento titulo AP-0006947
SRC-FIN-OUT-0006948,2025-11-30,operating,accounts_payable,0.00,5224.18,-5224.18,Pagamento titulo AP-0006948
SRC-FIN-OUT-0006949,2025-12-28,operating,accounts_payable,0.00,2654.40,-2654.40,Pagamento titulo AP-0006949
SRC-FIN-OUT-0006950,2026-01-15,operating,accounts_payable,0.00,2654.40,-2654.40,Pagamento titulo AP-0006950
SRC-FIN-OUT-0006951,2026-01-29,operating,accounts_payable,0.00,5394.10,-5394.10,Pagamento titulo AP-0006951
SRC-FIN-OUT-0006952,2026-03-03,operating,accounts_payable,0.00,5480.06,-5480.06,Pagamento titulo AP-0006952
SRC-FIN-OUT-0006953,2026-04-05,operating,accounts_payable,0.00,5566.70,-5566.70,Pagamento titulo AP-0006953
SRC-FIN-OUT-0006954,2026-05-05,operating,accounts_payable,0.00,2827.01,-2827.01,Pagamento titulo AP-0006954
SRC-FIN-OUT-0006955,2026-05-23,operating,accounts_payable,0.00,2827.01,-2827.01,Pagamento titulo AP-0006955
SRC-FIN-OUT-0006956,2026-06-02,operating,accounts_payable,0.00,5742.00,-5742.00,Pagamento titulo AP-0006956
SRC-FIN-OUT-0006957,2026-07-04,operating,accounts_payable,0.00,5830.66,-5830.66,Pagamento titulo AP-0006957
SRC-FIN-OUT-0006958,2026-08-06,operating,accounts_payable,0.00,5919.98,-5919.98,Pagamento titulo AP-0006958
SRC-FIN-OUT-0006959,2026-09-07,operating,accounts_payable,0.00,3004.99,-3004.99,Pagamento titulo AP-0006959
SRC-FIN-OUT-0006960,2026-09-25,operating,accounts_payable,0.00,3004.99,-3004.99,Pagamento titulo AP-0006960
SRC-FIN-OUT-0006961,2024-10-10,operating,accounts_payable,0.00,5118.00,-5118.00,Pagamento titulo AP-0006961
SRC-FIN-OUT-0006962,2024-11-07,operating,accounts_payable,0.00,5201.28,-5201.28,Pagamento titulo AP-0006962
SRC-FIN-OUT-0006963,2024-12-09,operating,accounts_payable,0.00,5285.23,-5285.23,Pagamento titulo AP-0006963
SRC-FIN-OUT-0006964,2024-12-14,operating,accounts_payable,0.00,2684.93,-2684.93,Pagamento titulo AP-0006964
