receipt_id,receivable_id,customer_external_id,received_date,amount_received,payment_method
RC-0023454,AR-0024596,CLI-0010,2026-06-08,3568.04,Boleto
RC-0023455,AR-0024597,CLI-0011,2026-07-10,1560.20,PIX
RC-0023456,AR-0024598,CLI-0012,2026-08-12,1569.19,Transferencia
RC-0023457,AR-0024602,CLI-0014,2024-09-30,1738.60,PIX
RC-0023458,AR-0024603,CLI-0015,2024-11-01,1761.01,Transferencia
RC-0023459,AR-0024604,CLI-0001,2024-12-02,1806.52,Boleto
RC-0023460,AR-0024605,CLI-0002,2025-01-03,1079.11,PIX
RC-0023461,AR-0024606,CLI-0002,2025-01-18,1079.11,PIX
RC-0023462,AR-0024607,CLI-0003,2025-02-03,2184.57,Transferencia
RC-0023463,AR-0024608,CLI-0004,2025-03-07,1723.65,Boleto
RC-0023464,AR-0024609,CLI-0005,2025-04-09,1743.94,PIX
RC-0023465,AR-0024610,CLI-0006,2025-05-09,699.30,Transferencia
RC-0023466,AR-0024611,CLI-0006,2025-05-24,699.30,Transferencia
RC-0023467,AR-0024612,CLI-0006,2025-06-08,699.30,Transferencia
RC-0023468,AR-0024613,CLI-0007,2025-06-08,2121.80,Boleto
RC-0023469,AR-0024614,CLI-0008,2025-07-09,1986.61,PIX
RC-0023470,AR-0024615,CLI-0009,2025-08-10,2008.45,Transferencia
RC-0023471,AR-0024616,CLI-0010,2025-08-13,622.58,Boleto
RC-0023472,AR-0024617,CLI-0010,2025-08-28,622.58,Boleto
RC-0023473,AR-0024618,CLI-0010,2025-09-12,622.58,Boleto
RC-0023474,AR-0024619,CLI-0011,2025-09-14,2078.47,PIX
RC-0023475,AR-0024620,CLI-0012,2025-10-16,2084.69,Transferencia
RC-0023476,AR-0024622,CLI-0014,2025-12-19,1236.52,PIX
RC-0023477,AR-0024623,CLI-0014,2026-01-03,1236.52,PIX
RC-0023478,AR-0024624,CLI-0015,2026-02-01,2478.81,Transferencia
RC-0023479,AR-0024625,CLI-0001,2026-02-25,1962.18,Boleto
RC-0023480,AR-0024626,CLI-0002,2026-03-30,1966.06,PIX
RC-0023481,AR-0024627,CLI-0003,2026-04-29,1156.04,Transferencia
RC-0023482,AR-0024628,CLI-0003,2026-05-14,1156.04,Transferencia
RC-0023483,AR-0024629,CLI-0004,2026-06-01,2315.72,Boleto
RC-0023484,AR-0024630,CLI-0005,2026-07-03,2147.14,PIX
RC-0023485,AR-0024631,CLI-0176,2026-08-05,2178.12,Transferencia
RC-0023486,AR-0024632,CLI-0193,2026-09-06,668.66,Boleto
RC-0023487,AR-0024633,CLI-0193,2026-09-21,668.66,Boleto
RC-0023488,AR-0024634,CLI-0193,2026-10-06,668.66,Boleto
RC-0023489,AR-0024635,CLI-0210,2024-09-27,2392.43,PIX
RC-0023490,AR-0024636,CLI-0227,2024-10-30,2413.23,Transferencia
RC-0023491,AR-0024637,CLI-0244,2024-11-28,2433.88,Boleto
RC-0023492,AR-0024638,CLI-0261,2024-12-30,977.98,PIX
RC-0023493,AR-0024639,CLI-0261,2025-01-14,977.98,PIX
RC-0023494,AR-0024640,CLI-0261,2025-01-29,977.98,PIX
RC-0023495,AR-0024641,CLI-0278,2025-01-30,2958.41,Transferencia
RC-0023496,AR-0024642,CLI-0295,2025-03-03,2325.49,Boleto
RC-0023497,AR-0024643,CLI-0312,2025-04-20,2344.31,PIX
RC-0023498,AR-0024644,CLI-0329,2025-05-03,1386.96,Transferencia
RC-0023499,AR-0024645,CLI-0329,2025-05-18,1386.96,Transferencia
RC-0023500,AR-0024646,CLI-0346,2025-06-04,2832.16,Boleto
RC-0023501,AR-0024647,CLI-0363,2025-07-06,2642.75,PIX
RC-0023502,AR-0024648,CLI-0380,2025-08-08,2662.98,Transferencia
RC-0023503,AR-0024649,CLI-0397,2025-09-06,822.81,Boleto
RC-0023504,AR-0024650,CLI-0397,2025-09-21,822.81,Boleto
RC-0023505,AR-0024651,CLI-0397,2025-10-06,822.81,Boleto
RC-0023506,AR-0024652,CLI-0414,2025-10-08,2703.03,PIX
RC-0023507,AR-0024653,CLI-0431,2025-11-09,2737.92,Transferencia
RC-0023508,AR-0024654,CLI-0448,2025-12-10,2737.24,Boleto
RC-0023509,AR-0024655,CLI-0465,2025-12-14,1614.34,PIX
RC-0023510,AR-0024656,CLI-0465,2025-12-29,1614.34,PIX
RC-0023511,AR-0024657,CLI-0482,2026-01-25,3226.92,Transferencia
RC-0023512,AR-0024658,CLI-0499,2026-02-27,2514.18,Boleto
RC-0023513,AR-0024659,CLI-0516,2026-04-01,2545.12,PIX
RC-0023514,AR-0024662,CLI-0550,2026-05-25,2981.81,Boleto
RC-0023515,AR-0024663,CLI-0567,2026-06-26,2757.61,PIX
RC-0023516,AR-0024664,CLI-0584,2026-07-29,2753.89,Transferencia
RC-0023517,AR-0024665,CLI-0601,2026-08-30,640.83,Boleto
RC-0023518,AR-0024666,CLI-0601,2026-09-14,640.83,Boleto
RC-0023519,AR-0024667,CLI-0601,2026-09-29,640.83,Boleto
RC-0023520,AR-0024668,CLI-0601,2026-10-14,640.83,Boleto
RC-0023521,AR-0024669,CLI-0618,2024-09-22,3049.62,PIX
RC-0023522,AR-0024670,CLI-0015,2024-10-24,3068.81,Transferencia
RC-0023523,AR-0024671,CLI-0032,2024-11-24,3087.85,Boleto
RC-0023524,AR-0024672,CLI-0049,2024-12-27,1832.98,PIX
RC-0023525,AR-0024673,CLI-0049,2025-01-11,1832.98,PIX
RC-0023526,AR-0024674,CLI-0066,2025-01-28,3736.20,Transferencia
RC-0023527,AR-0024675,CLI-0083,2025-02-27,2930.43,Boleto
RC-0023528,AR-0024676,CLI-0100,2025-03-31,2947.76,PIX
RC-0023529,AR-0024677,CLI-0117,2025-05-13,1740.30,Transferencia
RC-0023530,AR-0024678,CLI-0117,2025-05-28,1740.30,Transferencia
RC-0023531,AR-0024679,CLI-0134,2025-05-31,3500.64,Boleto
RC-0023532,AR-0024680,CLI-0151,2025-07-01,3302.25,PIX
RC-0023533,AR-0024681,CLI-0168,2025-08-02,3320.87,Transferencia
RC-0023534,AR-0024682,CLI-0185,2025-09-02,1024.07,Boleto
RC-0023535,AR-0024683,CLI-0185,2025-09-17,1024.07,Boleto
RC-0023536,AR-0024684,CLI-0185,2025-10-02,1024.07,Boleto
RC-0023537,AR-0024685,CLI-0202,2025-10-05,3357.70,PIX
RC-0023538,AR-0024686,CLI-0219,2025-11-07,3350.85,Transferencia
RC-0023539,AR-0024687,CLI-0236,2025-12-06,3387.35,Boleto
RC-0023540,AR-0024688,CLI-0253,2026-01-07,1994.10,PIX
RC-0023541,AR-0024689,CLI-0253,2026-01-22,1994.10,PIX
RC-0023542,AR-0024690,CLI-0270,2026-02-15,3978.89,Transferencia
RC-0023543,AR-0024691,CLI-0287,2026-03-20,3094.59,Boleto
RC-0023544,AR-0024692,CLI-0304,2026-04-22,3086.66,PIX
RC-0023545,AR-0024693,CLI-0321,2026-04-24,570.43,Transferencia
RC-0023546,AR-0024694,CLI-0321,2026-05-09,570.43,Transferencia
RC-0023547,AR-0024695,CLI-0321,2026-05-24,570.43,Transferencia
RC-0023548,AR-0024697,CLI-0355,2026-06-28,1602.61,PIX
RC-0023549,AR-0024698,CLI-0372,2026-07-31,1610.97,Transferencia
RC-0023550,AR-0024699,CLI-0389,2026-08-23,496.46,Boleto
RC-0023551,AR-0024700,CLI-0389,2026-09-07,496.46,Boleto
RC-0023552,AR-0024701,CLI-0389,2026-09-22,496.46,Boleto
RC-0023553,AR-0024702,CLI-0406,2024-09-18,1806.52,PIX
RC-0023554,AR-0024703,CLI-0423,2024-10-20,1829.00,Transferencia
RC-0023555,AR-0024704,CLI-0440,2024-11-20,1851.33,Boleto
RC-0023556,AR-0024705,CLI-0457,2024-12-22,1105.38,PIX
RC-0023557,AR-0024706,CLI-0457,2025-01-06,1105.38,PIX
RC-0023558,AR-0024707,CLI-0474,2025-01-22,2236.79,Transferencia
RC-0023559,AR-0024708,CLI-0491,2025-02-23,1787.10,Boleto
RC-0023560,AR-0024709,CLI-0508,2025-03-28,1807.45,PIX
RC-0023561,AR-0024710,CLI-0525,2025-04-27,1072.77,Transferencia
RC-0023562,AR-0024711,CLI-0525,2025-05-12,1072.77,Transferencia
RC-0023563,AR-0024712,CLI-0542,2025-05-27,2169.13,Boleto
RC-0023564,AR-0024713,CLI-0559,2025-07-10,2030.16,PIX
RC-0023565,AR-0024714,CLI-0576,2025-07-29,2078.47,Transferencia
RC-0023566,AR-0024715,CLI-0593,2025-08-29,644.07,Boleto
RC-0023567,AR-0024716,CLI-0593,2025-09-13,644.07,Boleto
RC-0023568,AR-0024717,CLI-0593,2025-09-28,644.07,Boleto
RC-0023569,AR-0024718,CLI-0610,2025-09-30,2121.88,PIX
RC-0023570,AR-0024719,CLI-0007,2025-11-01,2127.47,Transferencia
RC-0023571,AR-0024720,CLI-0024,2025-12-02,2132.64,Boleto
RC-0023572,AR-0024721,CLI-0011,2026-01-04,851.71,PIX
RC-0023573,AR-0024722,CLI-0011,2026-01-19,851.71,PIX
RC-0023574,AR-0024723,CLI-0011,2026-02-03,851.71,PIX
RC-0023575,AR-0024724,CLI-0012,2026-02-17,2560.39,Transferencia
RC-0023576,AR-0024726,CLI-0014,2026-04-15,2003.29,PIX
RC-0023577,AR-0024727,CLI-0015,2026-05-15,1177.57,Transferencia
RC-0023578,AR-0024728,CLI-0015,2026-05-30,1177.57,Transferencia
RC-0023579,AR-0024729,CLI-0001,2026-06-17,2389.24,Boleto
RC-0023580,AR-0024730,CLI-0002,2026-07-19,2214.77,PIX
RC-0023581,AR-0024731,CLI-0003,2026-08-21,2216.89,Transferencia
RC-0023582,AR-0024732,CLI-0004,2026-08-25,680.37,Boleto
RC-0023583,AR-0024733,CLI-0004,2026-09-09,680.37,Boleto
RC-0023584,AR-0024734,CLI-0004,2026-09-24,680.37,Boleto
RC-0023585,AR-0024735,CLI-0005,2024-09-15,2433.88,PIX
RC-0023586,AR-0024736,CLI-0006,2024-10-18,2486.40,Transferencia
RC-0023587,AR-0024737,CLI-0007,2024-11-16,2507.12,Boleto
RC-0023588,AR-0024738,CLI-0008,2024-12-18,1491.34,PIX
RC-0023589,AR-0024739,CLI-0008,2025-01-02,1491.34,PIX
RC-0023590,AR-0024740,CLI-0009,2025-01-18,3006.82,Transferencia
RC-0023591,AR-0024741,CLI-0010,2025-02-19,2362.99,Boleto
RC-0023592,AR-0024742,CLI-0011,2025-03-23,2412.58,PIX
RC-0023593,AR-0024743,CLI-0012,2025-04-21,1427.09,Transferencia
RC-0023594,AR-0024744,CLI-0012,2025-05-06,1427.09,Transferencia
RC-0023595,AR-0024746,CLI-0014,2025-06-24,2683.08,PIX
RC-0023596,AR-0024747,CLI-0015,2025-07-27,2703.03,Transferencia
RC-0023597,AR-0024748,CLI-0001,2025-08-25,634.42,Boleto
RC-0023598,AR-0024749,CLI-0001,2025-09-09,634.42,Boleto
RC-0023599,AR-0024750,CLI-0001,2025-09-24,634.42,Boleto
RC-0023600,AR-0024751,CLI-0001,2025-10-09,634.42,Boleto
RC-0023601,AR-0024752,CLI-0002,2025-09-26,2778.37,PIX
RC-0023602,AR-0024753,CLI-0003,2025-10-28,2777.52,Transferencia
RC-0023603,AR-0024754,CLI-0004,2025-11-28,2776.24,Boleto
RC-0023604,AR-0024755,CLI-0005,2025-12-30,1637.00,PIX
RC-0023605,AR-0024756,CLI-0005,2026-01-14,1637.00,PIX
RC-0023606,AR-0024757,CLI-0006,2026-02-10,3314.46,Transferencia
RC-0023607,AR-0024758,CLI-0007,2026-03-15,2581.99,Boleto
RC-0023608,AR-0024759,CLI-0008,2026-04-17,2579.48,PIX
RC-0023609,AR-0024760,CLI-0009,2026-05-17,1512.36,Transferencia
RC-0023610,AR-0024761,CLI-0009,2026-06-01,1512.36,Transferencia
RC-0023611,AR-0024762,CLI-0010,2026-06-10,3020.91,Boleto
RC-0023612,AR-0024763,CLI-0011,2026-07-12,2830.14,PIX
RC-0023613,AR-0024764,CLI-0012,2026-08-14,2825.96,Transferencia
RC-0023614,AR-0024768,CLI-0014,2024-10-08,3087.85,PIX
RC-0023615,AR-0024769,CLI-0015,2024-11-09,3106.76,Transferencia
RC-0023616,AR-0024770,CLI-0016,2024-12-10,3166.27,Boleto
RC-0023617,AR-0024771,CLI-0033,2024-12-15,1879.30,PIX
RC-0023618,AR-0024772,CLI-0033,2024-12-30,1879.30,PIX
RC-0023619,AR-0024773,CLI-0050,2025-01-16,3780.82,Transferencia
RC-0023620,AR-0024774,CLI-0067,2025-02-15,2964.96,Boleto
RC-0023621,AR-0024775,CLI-0084,2025-03-19,2982.03,PIX
RC-0023622,AR-0024776,CLI-0101,2025-04-17,1188.81,Transferencia
RC-0023623,AR-0024777,CLI-0101,2025-05-02,1188.81,Transferencia
RC-0023624,AR-0024778,CLI-0101,2025-05-17,1188.81,Transferencia
RC-0023625,AR-0024779,CLI-0118,2025-05-19,3586.55,Boleto
RC-0023626,AR-0024780,CLI-0135,2025-06-19,3339.36,PIX
RC-0023627,AR-0024781,CLI-0152,2025-07-21,3357.70,Transferencia
RC-0023628,AR-0024785,CLI-0186,2025-09-23,3438.22,PIX
RC-0023629,AR-0024786,CLI-0203,2025-10-26,3430.89,Transferencia
RC-0023630,AR-0024787,CLI-0220,2025-11-24,3423.17,Boleto
RC-0023631,AR-0024788,CLI-0237,2025-12-26,2014.90,PIX
RC-0023632,AR-0024789,CLI-0237,2026-01-10,2014.90,PIX
RC-0023633,AR-0024790,CLI-0254,2026-02-03,4019.82,Transferencia
RC-0023634,AR-0024791,CLI-0271,2026-03-08,1480.25,Boleto
RC-0023635,AR-0024792,CLI-0288,2026-04-10,1489.03,PIX
RC-0023636,AR-0024793,CLI-0305,2026-05-10,878.91,Transferencia
RC-0023637,AR-0024794,CLI-0305,2026-05-25,878.91,Transferencia
RC-0023638,AR-0024795,CLI-0322,2026-06-12,1767.16,Boleto
RC-0023639,AR-0024796,CLI-0339,2026-07-14,1644.47,PIX
RC-0023640,AR-0024797,CLI-0356,2026-08-16,1674.10,Transferencia
RC-0023641,AR-0024798,CLI-0373,2026-09-08,515.70,Boleto
RC-0023642,AR-0024799,CLI-0373,2026-09-23,515.70,Boleto
RC-0023643,AR-0024800,CLI-0373,2026-10-08,515.70,Boleto
RC-0023644,AR-0024801,CLI-0390,2024-10-17,1851.33,PIX
RC-0023645,AR-0024802,CLI-0407,2024-11-05,1873.53,Transferencia
RC-0023646,AR-0024803,CLI-0424,2024-12-06,1895.58,Boleto
RC-0023647,AR-0024804,CLI-0441,2025-01-07,764.05,PIX
RC-0023648,AR-0024805,CLI-0441,2025-01-22,764.05,PIX
RC-0023649,AR-0024806,CLI-0441,2025-02-06,764.05,PIX
RC-0023650,AR-0024807,CLI-0458,2025-02-07,2318.26,Transferencia
RC-0023651,AR-0024808,CLI-0475,2025-03-11,1827.68,Boleto
RC-0023652,AR-0024809,CLI-0492,2025-04-13,1847.78,PIX
RC-0023653,AR-0024810,CLI-0509,2025-04-15,1096.28,Transferencia
RC-0023654,AR-0024811,CLI-0509,2025-04-30,1096.28,Transferencia
RC-0023655,AR-0024812,CLI-0526,2025-05-15,2244.75,Boleto
RC-0023656,AR-0024813,CLI-0543,2025-06-15,2100.25,PIX
RC-0023657,AR-0024814,CLI-0560,2025-07-17,2121.88,Transferencia
RC-0023658,AR-0024815,CLI-0577,2025-08-17,657.30,Boleto
RC-0023659,AR-0024816,CLI-0577,2025-09-01,657.30,Boleto
RC-0023660,AR-0024817,CLI-0577,2025-09-16,657.30,Boleto
RC-0023661,AR-0024818,CLI-0594,2025-09-18,2164.73,PIX
RC-0023662,AR-0024820,CLI-0008,2025-11-20,2202.78,Boleto
RC-0023663,AR-0024821,CLI-0025,2025-12-23,1302.18,PIX
RC-0023664,AR-0024822,CLI-0025,2026-01-07,1302.18,PIX
RC-0023665,AR-0024823,CLI-0042,2026-02-05,2608.90,Transferencia
RC-0023666,AR-0024824,CLI-0059,2026-03-01,2037.23,Boleto
RC-0023667,AR-0024825,CLI-0076,2026-04-03,2066.83,PIX
RC-0023668,AR-0024826,CLI-0093,2026-05-03,1214.64,Transferencia
RC-0023669,AR-0024827,CLI-0093,2026-05-18,1214.64,Transferencia
RC-0023670,AR-0024828,CLI-0110,2026-06-05,2431.81,Boleto
RC-0023671,AR-0024829,CLI-0127,2026-07-07,2253.60,PIX
RC-0023672,AR-0024830,CLI-0144,2026-08-09,2255.12,Transferencia
RC-0023673,AR-0024831,CLI-0161,2026-09-10,525.81,Boleto
RC-0023674,AR-0024832,CLI-0161,2026-09-25,525.81,Boleto
RC-0023675,AR-0024833,CLI-0161,2026-10-10,525.81,Boleto
RC-0023676,AR-0024834,CLI-0161,2026-10-25,525.81,Boleto
RC-0023677,AR-0024835,CLI-0178,2024-10-01,2507.12,PIX
RC-0023678,AR-0024837,CLI-0212,2024-12-02,2548.15,Boleto
RC-0023679,AR-0024838,CLI-0229,2025-01-03,1515.39,PIX
RC-0023680,AR-0024839,CLI-0229,2025-01-18,1515.39,PIX
RC-0023681,AR-0024840,CLI-0246,2025-02-03,3094.40,Transferencia
RC-0023682,AR-0024841,CLI-0263,2025-03-07,2431.32,Boleto
RC-0023683,AR-0024842,CLI-0280,2025-04-08,2449.94,PIX
RC-0023684,AR-0024843,CLI-0297,2025-05-07,1448.86,Transferencia
RC-0023685,AR-0024844,CLI-0297,2025-05-22,1448.86,Transferencia
RC-0023686,AR-0024845,CLI-0314,2025-06-08,2919.27,Boleto
RC-0023687,AR-0024846,CLI-0331,2025-07-10,2758.35,PIX
RC-0023688,AR-0024847,CLI-0348,2025-08-12,2778.37,Transferencia
RC-0023689,AR-0024848,CLI-0365,2025-08-13,858.13,Boleto
RC-0023690,AR-0024849,CLI-0365,2025-08-28,858.13,Boleto
RC-0023691,AR-0024850,CLI-0365,2025-09-12,858.13,Boleto
RC-0023692,AR-0024851,CLI-0382,2025-09-14,2818.00,PIX
RC-0023693,AR-0024852,CLI-0399,2025-10-16,2816.55,Transferencia
RC-0023694,AR-0024853,CLI-0416,2025-12-01,2851.50,Boleto
RC-0023695,AR-0024854,CLI-0433,2025-12-18,1681.12,PIX
RC-0023696,AR-0024855,CLI-0433,2026-01-02,1681.12,PIX
RC-0023697,AR-0024856,CLI-0450,2026-01-29,3359.27,Transferencia
RC-0023698,AR-0024857,CLI-0467,2026-03-03,2616.40,Boleto
RC-0023699,AR-0024858,CLI-0484,2026-04-05,2613.35,PIX
RC-0023700,AR-0024859,CLI-0006,2026-05-05,1034.73,Transferencia
RC-0023701,AR-0024860,CLI-0006,2026-05-20,1034.73,Transferencia
RC-0023702,AR-0024861,CLI-0006,2026-06-04,1034.73,Transferencia
RC-0023703,AR-0024862,CLI-0007,2026-05-29,3099.90,Boleto
RC-0023704,AR-0024863,CLI-0008,2026-06-30,2865.91,PIX
RC-0023705,AR-0024864,CLI-0009,2026-08-02,2861.17,Transferencia
RC-0023706,AR-0024865,CLI-0010,2026-09-03,875.86,Boleto
RC-0023707,AR-0024866,CLI-0010,2026-09-18,875.86,Boleto
RC-0023708,AR-0024867,CLI-0010,2026-10-03,875.86,Boleto
RC-0023709,AR-0024868,CLI-0011,2024-09-26,3166.27,PIX
RC-0023710,AR-0024869,CLI-0012,2024-10-28,3185.25,Transferencia
RC-0023711,AR-0024871,CLI-0014,2024-12-31,1901.44,PIX
RC-0023712,AR-0024872,CLI-0014,2025-01-15,1901.44,PIX
RC-0023713,AR-0024873,CLI-0015,2025-02-01,3824.77,Transferencia
RC-0023714,AR-0024874,CLI-0001,2025-03-03,3038.07,Boleto
RC-0023715,AR-0024875,CLI-0002,2025-04-04,3055.20,PIX
RC-0023716,AR-0024876,CLI-0003,2025-05-03,1803.26,Transferencia
RC-0023717,AR-0024877,CLI-0003,2025-05-18,1803.26,Transferencia
RC-0023718,AR-0024878,CLI-0004,2025-06-04,3626.32,Boleto
RC-0023719,AR-0024879,CLI-0005,2025-07-05,3375.91,PIX
RC-0023720,AR-0024880,CLI-0006,2025-08-06,3438.22,Transferencia
RC-0023721,AR-0024881,CLI-0007,2025-09-06,1059.99,Boleto
RC-0023722,AR-0024882,CLI-0007,2025-09-21,1059.99,Boleto
RC-0023723,AR-0024883,CLI-0007,2025-10-06,1059.99,Boleto
RC-0023724,AR-0024884,CLI-0008,2025-10-09,3474.63,PIX
RC-0023725,AR-0024885,CLI-0009,2025-11-11,3466.71,Transferencia
RC-0023726,AR-0024886,CLI-0010,2025-12-10,3458.44,Boleto
RC-0023727,AR-0024887,CLI-0011,2025-12-14,642.51,PIX
RC-0023728,AR-0024888,CLI-0011,2025-12-29,642.51,PIX
RC-0023729,AR-0024889,CLI-0011,2026-01-13,642.51,PIX
RC-0023730,AR-0024890,CLI-0012,2026-01-22,1939.15,Transferencia
RC-0023731,AR-0024892,CLI-0014,2026-03-29,1528.73,PIX
RC-0023732,AR-0024893,CLI-0015,2026-04-28,901.88,Transferencia
RC-0023733,AR-0024894,CLI-0015,2026-05-13,901.88,Transferencia
RC-0023734,AR-0024895,CLI-0001,2026-05-31,1836.36,Boleto
RC-0023735,AR-0024896,CLI-0002,2026-07-02,1708.14,PIX
RC-0023736,AR-0024897,CLI-0003,2026-08-04,1715.50,Transferencia
RC-0023737,AR-0024898,CLI-0004,2026-08-27,528.21,Boleto
RC-0023738,AR-0024899,CLI-0004,2026-09-11,528.21,Boleto
RC-0023739,AR-0024900,CLI-0004,2026-09-26,528.21,Boleto
RC-0023740,AR-0024901,CLI-0005,2024-09-22,1895.58,PIX
RC-0023741,AR-0024902,CLI-0006,2024-10-24,1942.50,Transferencia
RC-0023742,AR-0024903,CLI-0007,2024-11-24,1964.62,Boleto
RC-0023743,AR-0024904,CLI-0008,2024-12-26,1172.10,PIX
RC-0023744,AR-0024905,CLI-0008,2025-01-10,1172.10,PIX
RC-0023745,AR-0024906,CLI-0009,2025-01-26,2369.98,Transferencia
RC-0023746,AR-0024907,CLI-0010,2025-02-27,1867.75,Boleto
RC-0023747,AR-0024908,CLI-0476,2025-04-01,1912.19,PIX
RC-0023748,AR-0024909,CLI-0493,2025-05-01,1134.14,Transferencia
RC-0023749,AR-0024910,CLI-0493,2025-05-16,1134.14,Transferencia
RC-0023750,AR-0024911,CLI-0510,2025-05-31,2291.63,Boleto
RC-0023751,AR-0024912,CLI-0527,2025-07-01,2143.38,PIX
RC-0023752,AR-0024913,CLI-0544,2025-08-02,2164.73,Transferencia
RC-0023753,AR-0024914,CLI-0561,2025-09-02,509.32,Boleto
RC-0023754,AR-0024915,CLI-0561,2025-09-17,509.32,Boleto
RC-0023755,AR-0024916,CLI-0561,2025-10-02,509.32,Boleto
RC-0023756,AR-0024917,CLI-0561,2025-10-17,509.32,Boleto
RC-0023757,AR-0024918,CLI-0578,2025-10-04,2235.87,PIX
RC-0023758,AR-0024919,CLI-0595,2025-11-05,2240.42,Transferencia
RC-0023759,AR-0024920,CLI-0612,2025-12-06,2244.54,Boleto
RC-0023760,AR-0024921,CLI-0009,2026-01-08,1326.46,PIX
RC-0023761,AR-0024922,CLI-0009,2026-01-23,1326.46,PIX
RC-0023762,AR-0024924,CLI-0043,2026-03-17,2101.31,Boleto
RC-0023763,AR-0024925,CLI-0060,2026-04-19,2103.68,PIX
RC-0023764,AR-0024926,CLI-0077,2026-04-21,1235.94,Transferencia
RC-0023765,AR-0024927,CLI-0077,2026-05-06,1235.94,Transferencia
RC-0023766,AR-0024928,CLI-0094,2026-05-24,2473.79,Boleto
RC-0023767,AR-0024929,CLI-0111,2026-06-25,2322.16,PIX
RC-0023768,AR-0024930,CLI-0128,2026-07-28,2323.25,Transferencia
RC-0023769,AR-0024931,CLI-0145,2026-08-29,712.67,Boleto
RC-0023770,AR-0024932,CLI-0145,2026-09-13,712.67,Boleto
RC-0023771,AR-0024933,CLI-0145,2026-09-28,712.67,Boleto
RC-0023772,AR-0024934,CLI-0162,2024-09-19,2548.15,PIX
RC-0023773,AR-0024935,CLI-0179,2024-10-22,2568.46,Transferencia
RC-0023774,AR-0024936,CLI-0196,2024-11-20,2622.37,Boleto
RC-0023775,AR-0024937,CLI-0213,2024-12-22,1559.22,PIX
RC-0023776,AR-0024938,CLI-0213,2025-01-06,1559.22,PIX
RC-0023777,AR-0024939,CLI-0230,2025-01-22,3142.32,Transferencia
RC-0023778,AR-0024940,CLI-0247,2025-03-10,2468.43,Boleto
RC-0023779,AR-0024941,CLI-0264,2025-03-27,2486.80,PIX
RC-0023780,AR-0024942,CLI-0281,2025-04-25,993.01,Transferencia
RC-0023781,AR-0024943,CLI-0281,2025-05-10,993.01,Transferencia
RC-0023782,AR-0024944,CLI-0281,2025-05-25,993.01,Transferencia
RC-0023783,AR-0024945,CLI-0298,2025-05-27,3000.65,Boleto
RC-0023784,AR-0024946,CLI-0315,2025-06-28,2798.26,PIX
RC-0023785,AR-0024947,CLI-0332,2025-07-31,2818.00,Transferencia
RC-0023786,AR-0024948,CLI-0349,2025-08-29,870.20,Boleto
RC-0023787,AR-0024949,CLI-0349,2025-09-13,870.20,Boleto
RC-0023788,AR-0024950,CLI-0349,2025-09-28,870.20,Boleto
RC-0023789,AR-0024951,CLI-0366,2025-09-30,2894.32,PIX
RC-0023790,AR-0024952,CLI-0383,2025-11-01,2892.40,Transferencia
RC-0023791,AR-0024953,CLI-0400,2025-12-02,2890.09,Boleto
RC-0023792,AR-0024954,CLI-0417,2026-01-03,1703.54,PIX
RC-0023793,AR-0024955,CLI-0417,2026-01-18,1703.54,PIX
RC-0023794,AR-0024956,CLI-0434,2026-02-14,3403.42,Transferencia
RC-0023795,AR-0024957,CLI-0451,2026-03-19,2685.11,Boleto
RC-0023796,AR-0024959,CLI-0485,2026-05-21,1571.74,Transferencia
RC-0023797,AR-0024960,CLI-0485,2026-06-05,1571.74,Transferencia
RC-0023798,AR-0024961,CLI-0502,2026-06-14,3138.57,Boleto
RC-0023799,AR-0024962,CLI-0519,2026-07-16,2901.16,PIX
RC-0023800,AR-0024963,CLI-0536,2026-08-18,2934.16,Transferencia
RC-0023801,AR-0024964,CLI-0553,2026-08-22,898.09,Boleto
RC-0023802,AR-0024965,CLI-0553,2026-09-06,898.09,Boleto
RC-0023803,AR-0024966,CLI-0553,2026-09-21,898.09,Boleto
RC-0023804,AR-0024967,CLI-0570,2024-09-14,3204.08,PIX
RC-0023805,AR-0024968,CLI-0587,2024-10-16,3222.78,Transferencia
RC-0023806,AR-0024969,CLI-0604,2024-11-16,3241.33,Boleto
RC-0023807,AR-0024970,CLI-0001,2024-12-19,1298.88,PIX
RC-0023808,AR-0024971,CLI-0001,2025-01-03,1298.88,PIX
RC-0023809,AR-0024972,CLI-0001,2025-01-18,1298.88,PIX
RC-0023810,AR-0024973,CLI-0018,2025-01-20,3918.64,Transferencia
RC-0023811,AR-0024974,CLI-0035,2025-02-19,3072.21,Boleto
RC-0023812,AR-0024975,CLI-0052,2025-04-05,3089.09,PIX
RC-0023813,AR-0024976,CLI-0069,2025-04-21,1822.99,Transferencia
RC-0023814,AR-0024977,CLI-0069,2025-05-06,1822.99,Transferencia
RC-0023815,AR-0024978,CLI-0086,2025-05-23,3713.28,Boleto
RC-0023816,AR-0024979,CLI-0103,2025-06-23,3456.50,PIX
RC-0023817,AR-0024980,CLI-0120,2025-07-25,3474.63,Transferencia
RC-0023818,AR-0024981,CLI-0137,2025-08-25,1071.07,Boleto
RC-0023819,AR-0024982,CLI-0137,2025-09-09,1071.07,Boleto
RC-0023820,AR-0024983,CLI-0137,2025-09-24,1071.07,Boleto
RC-0023821,AR-0024984,CLI-0154,2025-09-27,3510.48,PIX
RC-0023822,AR-0024985,CLI-0171,2025-10-30,1658.17,Transferencia
