source_record_id,sku,name,category,unit_of_measure,status,default_cost,default_price,tax_profile_ref,external_id
SRC-PROD-01323,SKU-NDB-01323,Iluminacao LED Modelo 1323,Iluminacao LED,RL,active,10.70,13.70,ICMS18,PRD-01323
SRC-PROD-01324,SKU-NDB-01324,Conexoes PVC Modelo 1324,Conexoes PVC,UN,active,11.60,16.01,ICMS18,PRD-01324
SRC-PROD-01325,SKU-NDB-01325,Tubos e Eletrodutos Modelo 1325,Tubos e Eletrodutos,CX,active,12.50,17.25,ICMS18,PRD-01325
SRC-PROD-01326,SKU-NDB-01326,Bombas Hidraulicas Modelo 1326,Bombas Hidraulicas,MT,active,13.40,18.49,ICMS18,PRD-01326
SRC-PROD-01327,SKU-NDB-01327,Ferramentas Modelo 1327,Ferramentas,RL,active,14.30,19.73,ICMS18,PRD-01327
SRC-PROD-01328,SKU-NDB-01328,Fixacao Modelo 1328,Fixacao,UN,active,15.20,20.98,ICMS18,PRD-01328
SRC-PROD-01329,SKU-NDB-01329,Painel Eletrico Modelo 1329,Painel Eletrico,CX,active,16.10,22.22,ICMS18,PRD-01329
SRC-PROD-01330,SKU-NDB-01330,Valvulas Modelo 1330,Valvulas,MT,active,17.00,21.76,ICMS18,PRD-01330
SRC-PROD-01331,SKU-NDB-01331,Acessorios Hidraulicos Modelo 1331,Acessorios Hidraulicos,RL,active,17.90,24.70,ICMS18,PRD-01331
SRC-PROD-01332,SKU-NDB-01332,Cabos e Fios Modelo 1332,Cabos e Fios,UN,active,18.80,25.94,ICMS18,PRD-01332
SRC-PROD-01333,SKU-NDB-01333,Disjuntores Modelo 1333,Disjuntores,CX,active,19.70,27.19,ICMS18,PRD-01333
SRC-PROD-01334,SKU-NDB-01334,Tomadas e Interruptores Modelo 1334,Tomadas e Interruptores,MT,active,20.60,28.43,ICMS18,PRD-01334
SRC-PROD-01335,SKU-NDB-01335,Iluminacao LED Modelo 1335,Iluminacao LED,RL,active,21.50,29.67,ICMS18,PRD-01335
SRC-PROD-01336,SKU-NDB-01336,Conexoes PVC Modelo 1336,Conexoes PVC,UN,active,22.40,30.91,ICMS18,PRD-01336
SRC-PROD-01337,SKU-NDB-01337,Tubos e Eletrodutos Modelo 1337,Tubos e Eletrodutos,CX,active,23.30,29.82,ICMS18,PRD-01337
SRC-PROD-01338,SKU-NDB-01338,Bombas Hidraulicas Modelo 1338,Bombas Hidraulicas,MT,active,24.20,33.40,ICMS18,PRD-01338
SRC-PROD-01339,SKU-NDB-01339,Ferramentas Modelo 1339,Ferramentas,RL,active,25.10,34.64,ICMS18,PRD-01339
SRC-PROD-01340,SKU-NDB-01340,Fixacao Modelo 1340,Fixacao,UN,active,26.00,35.88,ICMS18,PRD-01340
SRC-PROD-01341,SKU-NDB-01341,Painel Eletrico Modelo 1341,Painel Eletrico,CX,active,26.90,37.12,ICMS18,PRD-01341
SRC-PROD-01342,SKU-NDB-01342,Valvulas Modelo 1342,Valvulas,MT,active,27.80,38.36,ICMS18,PRD-01342
SRC-PROD-01343,SKU-NDB-01343,Acessorios Hidraulicos Modelo 1343,Acessorios Hidraulicos,RL,active,28.70,39.61,ICMS18,PRD-01343
SRC-PROD-01344,SKU-NDB-01344,Cabos e Fios Modelo 1344,Cabos e Fios,UN,active,29.60,37.89,ICMS18,PRD-01344
SRC-PROD-01345,SKU-NDB-01345,Disjuntores Modelo 1345,Disjuntores,CX,active,30.50,42.09,ICMS18,PRD-01345
SRC-PROD-01346,SKU-NDB-01346,Tomadas e Interruptores Modelo 1346,Tomadas e Interruptores,MT,active,31.40,43.33,ICMS18,PRD-01346
SRC-PROD-01347,SKU-NDB-01347,Iluminacao LED Modelo 1347,Iluminacao LED,RL,active,32.30,44.57,ICMS18,PRD-01347
SRC-PROD-01348,SKU-NDB-01348,Conexoes PVC Modelo 1348,Conexoes PVC,UN,active,33.20,45.82,ICMS18,PRD-01348
SRC-PROD-01349,SKU-NDB-01349,Tubos e Eletrodutos Modelo 1349,Tubos e Eletrodutos,CX,active,34.10,47.06,ICMS18,PRD-01349
SRC-PROD-01350,SKU-NDB-01350,Bombas Hidraulicas Modelo 1350,Bombas Hidraulicas,MT,active,35.00,48.30,ICMS18,PRD-01350
