purchase_id,supplier_id,purchase_date,expected_delivery_date,actual_delivery_date,status,gross_amount,delay_days
PO-010336,SUP-001,2025-11-05,2025-11-19,2025-11-20,entregue,5591.04,1
PO-010337,SUP-006,2025-12-06,2025-12-21,2025-12-23,entregue,5678.35,2
PO-010338,SUP-011,2026-01-07,2026-01-23,2026-02-06,entregue,5766.34,14
PO-010339,SUP-016,2026-02-08,2026-02-25,2026-02-26,entregue,5854.99,1
PO-010340,SUP-021,2026-03-09,2026-03-27,2026-03-29,entregue,5944.32,2
PO-010341,SUP-026,2026-04-10,2026-04-29,2026-04-29,entregue,6034.32,0
PO-010342,SUP-031,2026-05-11,2026-05-31,2026-06-01,entregue,6124.99,1
PO-010343,SUP-036,2026-06-12,2026-07-03,2026-07-05,entregue,6216.34,2
PO-010344,SUP-041,2026-07-13,2026-08-04,2026-08-04,aberto,6308.35,0
PO-010345,SUP-046,2024-08-14,2024-09-06,2024-09-07,entregue,5370.00,1
PO-010346,SUP-051,2024-09-15,2024-10-09,2024-10-11,entregue,5455.30,2
PO-010347,SUP-056,2024-10-16,2024-11-10,2024-11-10,entregue,5541.26,0
PO-010348,SUP-061,2024-11-17,2024-12-13,2024-12-14,entregue,5627.90,1
PO-010349,SUP-066,2024-12-18,2025-01-14,2025-01-16,entregue,5715.22,2
PO-010350,SUP-071,2025-01-19,2025-01-29,2025-01-29,entregue,1872.00,0
PO-010351,SUP-076,2025-02-20,2025-03-03,2025-03-04,entregue,1930.42,1
PO-010352,SUP-081,2025-03-21,2025-04-02,2025-04-04,entregue,1989.50,2
PO-010353,SUP-001,2025-04-22,2025-05-05,2025-05-05,entregue,2049.26,0
PO-010354,SUP-006,2025-05-23,2025-06-06,2025-06-07,entregue,2109.70,1
PO-010355,SUP-011,2025-06-24,2025-07-09,2025-07-19,entregue,2170.80,10
PO-010356,SUP-016,2025-07-25,2025-08-10,2025-08-10,entregue,2232.58,0
PO-010357,SUP-021,2025-08-26,2025-09-12,2025-09-13,entregue,2295.02,1
PO-010358,SUP-026,2025-09-27,2025-10-15,2025-10-17,entregue,2358.14,2
PO-010359,SUP-031,2025-10-28,2025-11-16,2025-11-16,entregue,2421.94,0
PO-010360,SUP-036,2025-11-01,2025-11-21,2025-11-22,entregue,2486.40,1
PO-010361,SUP-041,2025-12-02,2025-12-23,2025-12-25,entregue,2551.54,2
PO-010362,SUP-046,2026-01-03,2026-01-25,2026-01-25,entregue,2617.34,0
PO-010363,SUP-051,2026-02-04,2026-02-27,2026-02-28,entregue,2683.82,1
PO-010364,SUP-056,2026-03-05,2026-03-29,2026-03-31,entregue,2750.98,2
PO-010365,SUP-061,2026-04-06,2026-05-01,2026-05-01,entregue,2818.80,0
PO-010366,SUP-066,2026-05-07,2026-06-02,2026-06-03,entregue,2887.30,1
PO-010367,SUP-071,2026-06-08,2026-07-05,2026-07-07,entregue,2956.46,2
PO-010368,SUP-076,2026-07-09,2026-07-19,2026-07-19,aberto,3026.30,0
PO-010369,SUP-081,2024-08-10,2024-08-21,2024-08-22,entregue,2598.00,1
PO-010370,SUP-001,2024-09-11,2024-09-23,2024-09-25,entregue,2661.12,2
PO-010371,SUP-006,2024-10-12,2024-10-25,2024-10-25,entregue,2724.91,0
PO-010372,SUP-011,2024-11-13,2024-11-27,2024-12-10,entregue,2789.38,13
PO-010373,SUP-016,2024-12-14,2024-12-29,2024-12-31,entregue,2854.51,2
PO-010374,SUP-021,2025-01-15,2025-01-31,2025-01-31,entregue,2920.32,0
PO-010375,SUP-026,2025-02-16,2025-03-05,2025-03-06,entregue,2986.80,1
PO-010376,SUP-031,2025-03-17,2025-04-04,2025-04-06,entregue,3053.95,2
PO-010377,SUP-036,2025-04-18,2025-05-07,2025-05-07,entregue,3121.78,0
PO-010378,SUP-041,2025-05-19,2025-06-08,2025-06-09,entregue,3190.27,1
PO-010379,SUP-046,2025-06-20,2025-07-11,2025-07-13,entregue,3259.44,2
PO-010380,SUP-051,2025-07-21,2025-08-12,2025-08-12,entregue,3329.28,0
PO-010381,SUP-056,2025-08-22,2025-09-14,2025-09-15,entregue,3399.79,1
PO-010382,SUP-061,2025-09-23,2025-10-17,2025-10-19,entregue,3470.98,2
PO-010383,SUP-066,2025-10-24,2025-11-18,2025-11-18,entregue,3542.83,0
PO-010384,SUP-071,2025-11-25,2025-12-21,2025-12-22,entregue,3615.36,1
PO-010385,SUP-076,2025-12-26,2026-01-22,2026-01-24,entregue,3688.56,2
PO-010386,SUP-081,2026-01-27,2026-02-06,2026-02-06,entregue,3762.43,0
PO-010387,SUP-001,2026-02-28,2026-03-11,2026-03-12,entregue,3836.98,1
PO-010388,SUP-006,2026-03-01,2026-03-13,2026-03-15,entregue,3912.19,2
PO-010389,SUP-011,2026-04-02,2026-04-15,2026-04-24,entregue,3988.08,9
PO-010390,SUP-016,2026-05-03,2026-05-17,2026-05-18,entregue,4064.64,1
PO-010391,SUP-021,2026-06-04,2026-06-19,2026-06-21,entregue,4141.87,2
PO-010392,SUP-026,2026-07-05,2026-07-21,2026-07-21,aberto,4219.78,0
PO-010393,SUP-031,2024-08-06,2024-08-23,2024-08-24,entregue,3606.00,1
PO-010394,SUP-036,2024-09-07,2024-09-25,2024-09-27,entregue,3677.18,2
PO-010395,SUP-041,2024-10-08,2024-10-27,2024-10-27,entregue,3749.04,0
PO-010396,SUP-046,2024-11-09,2024-11-29,2024-11-30,entregue,3821.57,1
PO-010397,SUP-051,2024-12-10,2024-12-31,2025-01-02,entregue,3894.77,2
PO-010398,SUP-056,2025-01-11,2025-02-02,2025-02-02,entregue,3968.64,0
PO-010399,SUP-061,2025-02-12,2025-03-07,2025-03-08,entregue,4043.18,1
PO-010400,SUP-066,2025-03-13,2025-04-06,2025-04-08,entregue,4118.40,2
PO-010401,SUP-071,2025-04-14,2025-05-09,2025-05-09,entregue,4194.29,0
PO-010402,SUP-076,2025-05-15,2025-06-10,2025-06-11,entregue,4270.85,1
PO-010403,SUP-081,2025-06-16,2025-07-13,2025-07-15,entregue,4348.08,2
PO-010404,SUP-001,2025-07-17,2025-07-27,2025-07-27,entregue,4425.98,0
PO-010405,SUP-006,2025-08-18,2025-08-29,2025-08-30,entregue,4504.56,1
PO-010406,SUP-011,2025-09-19,2025-10-01,2025-10-13,entregue,4583.81,12
PO-010407,SUP-016,2025-10-20,2025-11-02,2025-11-02,entregue,4663.73,0
PO-010408,SUP-021,2025-11-21,2025-12-05,2025-12-06,entregue,4744.32,1
PO-010409,SUP-026,2025-12-22,2026-01-06,2026-01-08,entregue,4825.58,2
PO-010410,SUP-031,2026-01-23,2026-02-08,2026-02-08,entregue,4907.52,0
PO-010411,SUP-036,2026-02-24,2026-03-13,2026-03-14,entregue,4990.13,1
PO-010412,SUP-041,2026-03-25,2026-04-12,2026-04-14,entregue,5073.41,2
PO-010413,SUP-046,2026-04-26,2026-05-15,2026-05-15,entregue,5157.36,0
PO-010414,SUP-051,2026-05-27,2026-06-16,2026-06-17,entregue,5241.98,1
PO-010415,SUP-056,2026-06-28,2026-07-19,2026-07-21,aberto,5327.28,2
PO-010416,SUP-061,2026-07-01,2026-07-23,2026-07-23,aberto,5413.25,0
PO-010417,SUP-066,2024-08-02,2024-08-25,2024-08-26,entregue,4614.00,1
PO-010418,SUP-071,2024-09-03,2024-09-27,2024-09-29,entregue,4693.25,2
PO-010419,SUP-076,2024-10-04,2024-10-29,2024-10-29,entregue,4773.17,0
PO-010420,SUP-081,2024-11-05,2024-12-01,2024-12-02,entregue,4853.76,1
PO-010421,SUP-001,2024-12-06,2025-01-02,2025-01-04,entregue,4935.02,2
PO-010422,SUP-006,2025-01-07,2025-01-17,2025-01-17,entregue,5016.96,0
PO-010423,SUP-011,2025-02-08,2025-02-19,2025-02-27,entregue,5099.57,8
PO-010424,SUP-016,2025-03-09,2025-03-21,2025-03-23,entregue,5182.85,2
PO-010425,SUP-021,2025-04-10,2025-04-23,2025-04-23,entregue,5266.80,0
PO-010426,SUP-026,2025-05-11,2025-05-25,2025-05-26,entregue,5351.42,1
PO-010427,SUP-031,2025-06-12,2025-06-27,2025-06-29,entregue,5436.72,2
PO-010428,SUP-036,2025-07-13,2025-07-29,2025-07-29,entregue,5522.69,0
PO-010429,SUP-041,2025-08-14,2025-08-31,2025-09-01,entregue,5609.33,1
PO-010430,SUP-046,2025-09-15,2025-10-03,2025-10-05,entregue,5696.64,2
PO-010431,SUP-051,2025-10-16,2025-11-04,2025-11-04,entregue,5784.62,0
PO-010432,SUP-056,2025-11-17,2025-12-07,2025-12-08,entregue,5873.28,1
PO-010433,SUP-061,2025-12-18,2026-01-08,2026-01-10,entregue,5962.61,2
PO-010434,SUP-066,2026-01-19,2026-02-10,2026-02-10,entregue,6052.61,0
PO-010435,SUP-071,2026-02-20,2026-03-15,2026-03-16,entregue,6143.28,1
PO-010436,SUP-076,2026-03-21,2026-04-14,2026-04-16,entregue,6234.62,2
PO-010437,SUP-081,2026-04-22,2026-05-17,2026-05-17,entregue,6326.64,0
PO-010438,SUP-001,2026-05-23,2026-06-18,2026-06-19,entregue,6419.33,1
PO-010439,SUP-006,2026-06-24,2026-07-21,2026-07-23,aberto,6512.69,2
PO-010440,SUP-011,2026-07-25,2026-08-04,2026-08-15,aberto,2131.20,11
PO-010441,SUP-016,2024-08-26,2024-09-06,2024-09-07,entregue,1842.00,1
PO-010442,SUP-021,2024-09-27,2024-10-09,2024-10-11,entregue,1899.07,2
PO-010443,SUP-026,2024-10-28,2024-11-10,2024-11-10,entregue,1956.82,0
PO-010444,SUP-031,2024-11-01,2024-11-15,2024-11-16,entregue,2015.23,1
PO-010445,SUP-036,2024-12-02,2024-12-17,2024-12-19,entregue,2074.32,2
PO-010446,SUP-041,2025-01-03,2025-01-19,2025-01-19,entregue,2134.08,0
PO-010447,SUP-046,2025-02-04,2025-02-21,2025-02-22,entregue,2194.51,1
PO-010448,SUP-051,2025-03-05,2025-03-23,2025-03-25,entregue,2255.62,2
PO-010449,SUP-056,2025-04-06,2025-04-25,2025-04-25,entregue,2317.39,0
PO-010450,SUP-061,2025-05-07,2025-05-27,2025-05-28,entregue,2379.84,1
PO-010451,SUP-066,2025-06-08,2025-06-29,2025-07-01,entregue,2442.96,2
PO-010452,SUP-071,2025-07-09,2025-07-31,2025-07-31,entregue,2506.75,0
PO-010453,SUP-076,2025-08-10,2025-09-02,2025-09-03,entregue,2571.22,1
PO-010454,SUP-081,2025-09-11,2025-10-05,2025-10-07,entregue,2636.35,2
PO-010455,SUP-001,2025-10-12,2025-11-06,2025-11-06,entregue,2702.16,0
PO-010456,SUP-006,2025-11-13,2025-12-09,2025-12-10,entregue,2768.64,1
PO-010457,SUP-011,2025-12-14,2026-01-10,2026-01-24,entregue,2835.79,14
PO-010458,SUP-016,2026-01-15,2026-01-25,2026-01-25,entregue,2903.62,0
PO-010459,SUP-021,2026-02-16,2026-02-27,2026-02-28,entregue,2972.11,1
PO-010460,SUP-026,2026-03-17,2026-03-29,2026-03-31,entregue,3041.28,2
PO-010461,SUP-031,2026-04-18,2026-05-01,2026-05-01,entregue,3111.12,0
PO-010462,SUP-036,2026-05-19,2026-06-02,2026-06-03,entregue,3181.63,1
PO-010463,SUP-041,2026-06-20,2026-07-05,2026-07-07,entregue,3252.82,2
PO-010464,SUP-046,2026-07-21,2026-08-06,2026-08-06,aberto,3324.67,0
PO-010465,SUP-051,2024-08-22,2024-09-08,2024-09-09,entregue,2850.00,1
PO-010466,SUP-056,2024-09-23,2024-10-11,2024-10-13,entregue,2915.14,2
PO-010467,SUP-061,2024-10-24,2024-11-12,2024-11-12,entregue,2980.94,0
PO-010468,SUP-066,2024-11-25,2024-12-15,2024-12-16,entregue,3047.42,1
PO-010469,SUP-071,2024-12-26,2025-01-16,2025-01-18,entregue,3114.58,2
PO-010470,SUP-076,2025-01-27,2025-02-18,2025-02-18,entregue,3182.40,0
PO-010471,SUP-081,2025-02-28,2025-03-23,2025-03-24,entregue,3250.90,1
PO-010472,SUP-001,2025-03-01,2025-03-25,2025-03-27,entregue,3320.06,2
PO-010473,SUP-006,2025-04-02,2025-04-27,2025-04-27,entregue,3389.90,0
PO-010474,SUP-011,2025-05-03,2025-05-29,2025-06-08,entregue,3460.42,10
PO-010475,SUP-016,2025-06-04,2025-07-01,2025-07-03,entregue,3531.60,2
PO-010476,SUP-021,2025-07-05,2025-07-15,2025-07-15,entregue,3603.46,0
PO-010477,SUP-026,2025-08-06,2025-08-17,2025-08-18,entregue,3675.98,1
PO-010478,SUP-031,2025-09-07,2025-09-19,2025-09-21,entregue,3749.18,2
PO-010479,SUP-036,2025-10-08,2025-10-21,2025-10-21,entregue,3823.06,0
PO-010480,SUP-041,2025-11-09,2025-11-23,2025-11-24,entregue,3897.60,1
PO-010481,SUP-046,2025-12-10,2025-12-25,2025-12-27,entregue,3972.82,2
PO-010482,SUP-051,2026-01-11,2026-01-27,2026-01-27,entregue,4048.70,0
PO-010483,SUP-056,2026-02-12,2026-03-01,2026-03-02,entregue,4125.26,1
PO-010484,SUP-061,2026-03-13,2026-03-31,2026-04-02,entregue,4202.50,2
PO-010485,SUP-066,2026-04-14,2026-05-03,2026-05-03,entregue,4280.40,0
PO-010486,SUP-071,2026-05-15,2026-06-04,2026-06-05,entregue,4358.98,1
PO-010487,SUP-076,2026-06-16,2026-07-07,2026-07-09,entregue,4438.22,2
PO-010488,SUP-081,2026-07-17,2026-08-08,2026-08-08,aberto,4518.14,0
PO-010489,SUP-001,2024-08-18,2024-09-10,2024-09-11,entregue,3858.00,1
PO-010490,SUP-006,2024-09-19,2024-10-13,2024-10-15,entregue,3931.20,2
PO-010491,SUP-011,2024-10-20,2024-11-14,2024-11-27,entregue,4005.07,13
PO-010492,SUP-016,2024-11-21,2024-12-17,2024-12-18,entregue,4079.62,1
PO-010493,SUP-021,2024-12-22,2025-01-18,2025-01-20,entregue,4154.83,2
PO-010494,SUP-026,2025-01-23,2025-02-02,2025-02-02,entregue,4230.72,0
PO-010495,SUP-031,2025-02-24,2025-03-07,2025-03-08,entregue,4307.28,1
PO-010496,SUP-036,2025-03-25,2025-04-06,2025-04-08,entregue,4384.51,2
PO-010497,SUP-041,2025-04-26,2025-05-09,2025-05-09,entregue,4462.42,0
PO-010498,SUP-046,2025-05-27,2025-06-10,2025-06-11,entregue,4540.99,1
PO-010499,SUP-051,2025-06-28,2025-07-13,2025-07-15,entregue,4620.24,2
PO-010500,SUP-056,2025-07-01,2025-07-17,2025-07-17,entregue,4700.16,0
PO-010501,SUP-061,2025-08-02,2025-08-19,2025-08-20,entregue,4780.75,1
PO-010502,SUP-066,2025-09-03,2025-09-21,2025-09-23,entregue,4862.02,2
PO-010503,SUP-071,2025-10-04,2025-10-23,2025-10-23,entregue,4943.95,0
PO-010504,SUP-076,2025-11-05,2025-11-25,2025-11-26,entregue,5026.56,1
PO-010505,SUP-081,2025-12-06,2025-12-27,2025-12-29,entregue,5109.84,2
PO-010506,SUP-001,2026-01-07,2026-01-29,2026-01-29,entregue,5193.79,0
PO-010507,SUP-006,2026-02-08,2026-03-03,2026-03-04,entregue,5278.42,1
PO-010508,SUP-011,2026-03-09,2026-04-02,2026-04-11,entregue,5363.71,9
PO-010509,SUP-016,2026-04-10,2026-05-05,2026-05-05,entregue,5449.68,0
PO-010510,SUP-021,2026-05-11,2026-06-06,2026-06-07,entregue,5536.32,1
PO-010511,SUP-026,2026-06-12,2026-07-09,2026-07-11,aberto,5623.63,2
PO-010512,SUP-031,2026-07-13,2026-07-23,2026-07-23,aberto,5711.62,0
PO-010513,SUP-036,2024-08-14,2024-08-25,2024-08-26,entregue,4866.00,1
PO-010514,SUP-041,2024-09-15,2024-09-27,2024-09-29,entregue,4947.26,2
PO-010515,SUP-046,2024-10-16,2024-10-29,2024-10-29,entregue,5029.20,0
PO-010516,SUP-051,2024-11-17,2024-12-01,2024-12-02,entregue,5111.81,1
PO-010517,SUP-056,2024-12-18,2025-01-02,2025-01-04,entregue,5195.09,2
PO-010518,SUP-061,2025-01-19,2025-02-04,2025-02-04,entregue,5279.04,0
PO-010519,SUP-066,2025-02-20,2025-03-09,2025-03-10,entregue,5363.66,1
PO-010520,SUP-071,2025-03-21,2025-04-08,2025-04-10,entregue,5448.96,2
PO-010521,SUP-076,2025-04-22,2025-05-11,2025-05-11,entregue,5534.93,0
PO-010522,SUP-081,2025-05-23,2025-06-12,2025-06-13,entregue,5621.57,1
PO-010523,SUP-001,2025-06-24,2025-07-15,2025-07-17,entregue,5708.88,2
PO-010524,SUP-006,2025-07-25,2025-08-16,2025-08-16,entregue,5796.86,0
PO-010525,SUP-011,2025-08-26,2025-09-18,2025-09-30,entregue,5885.52,12
PO-010526,SUP-016,2025-09-27,2025-10-21,2025-10-23,entregue,5974.85,2
PO-010527,SUP-021,2025-10-28,2025-11-22,2025-11-22,entregue,6064.85,0
PO-010528,SUP-026,2025-11-01,2025-11-27,2025-11-28,entregue,6155.52,1
PO-010529,SUP-031,2025-12-02,2025-12-29,2025-12-31,entregue,6246.86,2
PO-010530,SUP-036,2026-01-03,2026-01-13,2026-01-13,entregue,2044.80,0
PO-010531,SUP-041,2026-02-04,2026-02-15,2026-02-16,entregue,2107.25,1
PO-010532,SUP-046,2026-03-05,2026-03-17,2026-03-19,entregue,2170.37,2
PO-010533,SUP-051,2026-04-06,2026-04-19,2026-04-19,entregue,2234.16,0
PO-010534,SUP-056,2026-05-07,2026-05-21,2026-05-22,entregue,2298.62,1
PO-010535,SUP-061,2026-06-08,2026-06-23,2026-06-25,entregue,2363.76,2
PO-010536,SUP-066,2026-07-09,2026-07-25,2026-07-25,aberto,2429.57,0
PO-010537,SUP-071,2024-08-10,2024-08-27,2024-08-28,entregue,2094.00,1
PO-010538,SUP-076,2024-09-11,2024-09-29,2024-10-01,entregue,2153.09,2
PO-010539,SUP-081,2024-10-12,2024-10-31,2024-10-31,entregue,2212.85,0
PO-010540,SUP-001,2024-11-13,2024-12-03,2024-12-04,entregue,2273.28,1
PO-010541,SUP-006,2024-12-14,2025-01-04,2025-01-06,entregue,2334.38,2
PO-010542,SUP-011,2025-01-15,2025-02-06,2025-02-14,entregue,2396.16,8
PO-010543,SUP-016,2025-02-16,2025-03-11,2025-03-12,entregue,2458.61,1
PO-010544,SUP-021,2025-03-17,2025-04-10,2025-04-12,entregue,2521.73,2
PO-010545,SUP-026,2025-04-18,2025-05-13,2025-05-13,entregue,2585.52,0
PO-010546,SUP-031,2025-05-19,2025-06-14,2025-06-15,entregue,2649.98,1
PO-010547,SUP-036,2025-06-20,2025-07-17,2025-07-19,entregue,2715.12,2
PO-010548,SUP-041,2025-07-21,2025-07-31,2025-07-31,entregue,2780.93,0
PO-010549,SUP-046,2025-08-22,2025-09-02,2025-09-03,entregue,2847.41,1
PO-010550,SUP-051,2025-09-23,2025-10-05,2025-10-07,entregue,2914.56,2
PO-010551,SUP-056,2025-10-24,2025-11-06,2025-11-06,entregue,2982.38,0
PO-010552,SUP-061,2025-11-25,2025-12-09,2025-12-10,entregue,3050.88,1
PO-010553,SUP-066,2025-12-26,2026-01-10,2026-01-12,entregue,3120.05,2
PO-010554,SUP-071,2026-01-27,2026-02-12,2026-02-12,entregue,3189.89,0
PO-010555,SUP-076,2026-02-28,2026-03-17,2026-03-18,entregue,3260.40,1
PO-010556,SUP-081,2026-03-01,2026-03-19,2026-03-21,entregue,3331.58,2
PO-010557,SUP-001,2026-04-02,2026-04-21,2026-04-21,entregue,3403.44,0
PO-010558,SUP-006,2026-05-03,2026-05-23,2026-05-24,entregue,3475.97,1
PO-010559,SUP-011,2026-06-04,2026-06-25,2026-07-06,entregue,3549.17,11
PO-010560,SUP-016,2026-07-05,2026-07-27,2026-07-27,aberto,3623.04,0
PO-010561,SUP-021,2024-08-06,2024-08-29,2024-08-30,entregue,3102.00,1
PO-010562,SUP-026,2024-09-07,2024-10-01,2024-10-03,entregue,3169.15,2
PO-010563,SUP-031,2024-10-08,2024-11-02,2024-11-02,entregue,3236.98,0
PO-010564,SUP-036,2024-11-09,2024-12-05,2024-12-06,entregue,3305.47,1
PO-010565,SUP-041,2024-12-10,2025-01-06,2025-01-08,entregue,3374.64,2
PO-010566,SUP-046,2025-01-11,2025-01-21,2025-01-21,entregue,3444.48,0
PO-010567,SUP-051,2025-02-12,2025-02-23,2025-02-24,entregue,3514.99,1
PO-010568,SUP-056,2025-03-13,2025-03-25,2025-03-27,entregue,3586.18,2
PO-010569,SUP-061,2025-04-14,2025-04-27,2025-04-27,entregue,3658.03,0
PO-010570,SUP-066,2025-05-15,2025-05-29,2025-05-30,entregue,3730.56,1
PO-010571,SUP-071,2025-06-16,2025-07-01,2025-07-03,entregue,3803.76,2
PO-010572,SUP-076,2025-07-17,2025-08-02,2025-08-02,entregue,3877.63,0
PO-010573,SUP-081,2025-08-18,2025-09-04,2025-09-05,entregue,3952.18,1
PO-010574,SUP-001,2025-09-19,2025-10-07,2025-10-09,entregue,4027.39,2
PO-010575,SUP-006,2025-10-20,2025-11-08,2025-11-08,entregue,4103.28,0
PO-010576,SUP-011,2025-11-21,2025-12-11,2025-12-25,entregue,4179.84,14
PO-010577,SUP-016,2025-12-22,2026-01-12,2026-01-14,entregue,4257.07,2
PO-010578,SUP-021,2026-01-23,2026-02-14,2026-02-14,entregue,4334.98,0
PO-010579,SUP-026,2026-02-24,2026-03-19,2026-03-20,entregue,4413.55,1
PO-010580,SUP-031,2026-03-25,2026-04-18,2026-04-20,entregue,4492.80,2
PO-010581,SUP-036,2026-04-26,2026-05-21,2026-05-21,entregue,4572.72,0
PO-010582,SUP-041,2026-05-27,2026-06-22,2026-06-23,entregue,4653.31,1
PO-010583,SUP-046,2026-06-28,2026-07-25,2026-07-27,aberto,4734.58,2
PO-010584,SUP-051,2026-07-01,2026-07-11,2026-07-11,aberto,4816.51,0
PO-010585,SUP-056,2024-08-02,2024-08-13,2024-08-14,entregue,4110.00,1
PO-010586,SUP-061,2024-09-03,2024-09-15,2024-09-17,entregue,4185.22,2
PO-010587,SUP-066,2024-10-04,2024-10-17,2024-10-17,entregue,4261.10,0
PO-010588,SUP-071,2024-11-05,2024-11-19,2024-11-20,entregue,4337.66,1
PO-010589,SUP-076,2024-12-06,2024-12-21,2024-12-23,entregue,4414.90,2
PO-010590,SUP-081,2025-01-07,2025-01-23,2025-01-23,entregue,4492.80,0
PO-010591,SUP-001,2025-02-08,2025-02-25,2025-02-26,entregue,4571.38,1
PO-010592,SUP-006,2025-03-09,2025-03-27,2025-03-29,entregue,4650.62,2
PO-010593,SUP-011,2025-04-10,2025-04-29,2025-05-09,entregue,4730.54,10
PO-010594,SUP-016,2025-05-11,2025-05-31,2025-06-01,entregue,4811.14,1
PO-010595,SUP-021,2025-06-12,2025-07-03,2025-07-05,entregue,4892.40,2
PO-010596,SUP-026,2025-07-13,2025-08-04,2025-08-04,entregue,4974.34,0
PO-010597,SUP-031,2025-08-14,2025-09-06,2025-09-07,entregue,5056.94,1
PO-010598,SUP-036,2025-09-15,2025-10-09,2025-10-11,entregue,5140.22,2
PO-010599,SUP-041,2025-10-16,2025-11-10,2025-11-10,entregue,5224.18,0
PO-010600,SUP-046,2025-11-17,2025-12-13,2025-12-14,entregue,5308.80,1
PO-010601,SUP-051,2025-12-18,2026-01-14,2026-01-16,entregue,5394.10,2
PO-010602,SUP-056,2026-01-19,2026-01-29,2026-01-29,entregue,5480.06,0
PO-010603,SUP-061,2026-02-20,2026-03-03,2026-03-04,entregue,5566.70,1
PO-010604,SUP-066,2026-03-21,2026-04-02,2026-04-04,entregue,5654.02,2
PO-010605,SUP-071,2026-04-22,2026-05-05,2026-05-05,entregue,5742.00,0
PO-010606,SUP-076,2026-05-23,2026-06-06,2026-06-07,entregue,5830.66,1
PO-010607,SUP-081,2026-06-24,2026-07-09,2026-07-11,aberto,5919.98,2
PO-010608,SUP-001,2026-07-25,2026-08-10,2026-08-10,aberto,6009.98,0
PO-010609,SUP-006,2024-08-26,2024-09-12,2024-09-13,entregue,5118.00,1
PO-010610,SUP-011,2024-09-27,2024-10-15,2024-10-28,entregue,5201.28,13
PO-010611,SUP-016,2024-10-28,2024-11-16,2024-11-16,entregue,5285.23,0
PO-010612,SUP-021,2024-11-01,2024-11-21,2024-11-22,entregue,5369.86,1
PO-010613,SUP-026,2024-12-02,2024-12-23,2024-12-25,entregue,5455.15,2
PO-010614,SUP-031,2025-01-03,2025-01-25,2025-01-25,entregue,5541.12,0
PO-010615,SUP-036,2025-02-04,2025-02-27,2025-02-28,entregue,5627.76,1
PO-010616,SUP-041,2025-03-05,2025-03-29,2025-03-31,entregue,5715.07,2
PO-010617,SUP-046,2025-04-06,2025-05-01,2025-05-01,entregue,5803.06,0
PO-010618,SUP-051,2025-05-07,2025-06-02,2025-06-03,entregue,5891.71,1
PO-010619,SUP-056,2025-06-08,2025-07-05,2025-07-07,entregue,5981.04,2
PO-010620,SUP-061,2025-07-09,2025-07-19,2025-07-19,entregue,1958.40,0
PO-010621,SUP-066,2025-08-10,2025-08-21,2025-08-22,entregue,2018.83,1
PO-010622,SUP-071,2025-09-11,2025-09-23,2025-09-25,entregue,2079.94,2
PO-010623,SUP-076,2025-10-12,2025-10-25,2025-10-25,entregue,2141.71,0
PO-010624,SUP-081,2025-11-13,2025-11-27,2025-11-28,entregue,2204.16,1
PO-010625,SUP-001,2025-12-14,2025-12-29,2025-12-31,entregue,2267.28,2
PO-010626,SUP-006,2026-01-15,2026-01-31,2026-01-31,entregue,2331.07,0
PO-010627,SUP-011,2026-02-16,2026-03-05,2026-03-14,entregue,2395.54,9
PO-010628,SUP-016,2026-03-17,2026-04-04,2026-04-06,entregue,2460.67,2
PO-010629,SUP-021,2026-04-18,2026-05-07,2026-05-07,entregue,2526.48,0
PO-010630,SUP-026,2026-05-19,2026-06-08,2026-06-09,entregue,2592.96,1
PO-010631,SUP-031,2026-06-20,2026-07-11,2026-07-13,aberto,2660.11,2
PO-010632,SUP-036,2026-07-21,2026-08-12,2026-08-12,aberto,2727.94,0
PO-010633,SUP-041,2024-08-22,2024-09-14,2024-09-15,entregue,2346.00,1
PO-010634,SUP-046,2024-09-23,2024-10-17,2024-10-19,entregue,2407.10,2
PO-010635,SUP-051,2024-10-24,2024-11-18,2024-11-18,entregue,2468.88,0
PO-010636,SUP-056,2024-11-25,2024-12-21,2024-12-22,entregue,2531.33,1
PO-010637,SUP-061,2024-12-26,2025-01-22,2025-01-24,entregue,2594.45,2
PO-010638,SUP-066,2025-01-27,2025-02-06,2025-02-06,entregue,2658.24,0
PO-010639,SUP-071,2025-02-28,2025-03-11,2025-03-12,entregue,2722.70,1
PO-010640,SUP-076,2025-03-01,2025-03-13,2025-03-15,entregue,2787.84,2
PO-010641,SUP-081,2025-04-02,2025-04-15,2025-04-15,entregue,2853.65,0
PO-010642,SUP-001,2025-05-03,2025-05-17,2025-05-18,entregue,2920.13,1
PO-010643,SUP-006,2025-06-04,2025-06-19,2025-06-21,entregue,2987.28,2
PO-010644,SUP-011,2025-07-05,2025-07-21,2025-08-02,entregue,3055.10,12
PO-010645,SUP-016,2025-08-06,2025-08-23,2025-08-24,entregue,3123.60,1
PO-010646,SUP-021,2025-09-07,2025-09-25,2025-09-27,entregue,3192.77,2
PO-010647,SUP-026,2025-10-08,2025-10-27,2025-10-27,entregue,3262.61,0
PO-010648,SUP-031,2025-11-09,2025-11-29,2025-11-30,entregue,3333.12,1
PO-010649,SUP-036,2025-12-10,2025-12-31,2026-01-02,entregue,3404.30,2
PO-010650,SUP-041,2026-01-11,2026-02-02,2026-02-02,entregue,3476.16,0
PO-010651,SUP-046,2026-02-12,2026-03-07,2026-03-08,entregue,3548.69,1
PO-010652,SUP-051,2026-03-13,2026-04-06,2026-04-08,entregue,3621.89,2
