order_id,company_id,customer_external_id,order_date,status,gross_amount,net_amount,sales_channel
O-014603,cmp_nova_distribuidora,CLI-0009,2025-06-16,faturado,3655.00,2818.00,E-commerce B2B
O-014604,cmp_nova_distribuidora,CLI-0010,2025-07-17,faturado,3394.80,2610.60,Balcao
O-014605,cmp_nova_distribuidora,CLI-0011,2025-08-18,faturado,3725.00,2894.32,Televendas
O-014606,cmp_nova_distribuidora,CLI-0012,2025-09-19,faturado,3737.44,2892.40,Representante
O-014607,cmp_nova_distribuidora,CLI-0013,2025-10-20,faturado,3749.46,2890.09,E-commerce B2B
O-014608,cmp_nova_distribuidora,CLI-0014,2025-11-21,faturado,4438.05,3407.09,Balcao
O-014609,cmp_nova_distribuidora,CLI-0015,2025-12-22,faturado,4451.24,3403.42,Televendas
O-014610,cmp_nova_distribuidora,CLI-0001,2026-01-23,faturado,3480.36,2685.11,Representante
O-014611,cmp_nova_distribuidora,CLI-0002,2026-02-24,faturado,3489.87,2681.61,E-commerce B2B
O-014612,cmp_nova_distribuidora,CLI-0003,2026-03-25,faturado,4107.52,3143.49,Balcao
O-014613,cmp_nova_distribuidora,CLI-0004,2026-04-26,faturado,4117.78,3138.57,Televendas
O-014614,cmp_nova_distribuidora,CLI-0005,2026-05-27,faturado,3821.84,2901.16,Representante
O-014615,cmp_nova_distribuidora,CLI-0006,2026-06-28,faturado,3830.50,2934.16,E-commerce B2B
O-014616,cmp_nova_distribuidora,CLI-0007,2026-07-01,faturado,3531.64,2694.28,Balcao
O-014617,cmp_nova_distribuidora,CLI-0008,2024-08-02,faturado,4145.00,3204.08,Televendas
O-014618,cmp_nova_distribuidora,CLI-0009,2024-09-03,faturado,4180.00,3222.78,Representante
O-014619,cmp_nova_distribuidora,CLI-0010,2024-10-04,faturado,4215.00,3241.33,E-commerce B2B
O-014620,cmp_nova_distribuidora,CLI-0011,2024-11-05,faturado,5015.00,3896.65,Balcao
O-014621,cmp_nova_distribuidora,CLI-0012,2024-12-06,faturado,5056.30,3918.64,Televendas
O-014622,cmp_nova_distribuidora,CLI-0013,2025-01-07,faturado,3974.40,3072.21,Representante
O-014623,cmp_nova_distribuidora,CLI-0014,2025-02-08,faturado,4006.60,3089.09,E-commerce B2B
O-014624,cmp_nova_distribuidora,CLI-0015,2025-03-09,faturado,4741.20,3645.98,Balcao
O-014625,cmp_nova_distribuidora,CLI-0001,2025-04-10,faturado,4779.00,3713.28,Televendas
O-014626,cmp_nova_distribuidora,CLI-0002,2025-05-11,faturado,4460.00,3456.50,Representante
O-014627,cmp_nova_distribuidora,CLI-0003,2025-06-12,faturado,4495.00,3474.63,E-commerce B2B
O-014628,cmp_nova_distribuidora,CLI-0004,2025-07-13,faturado,4167.60,3213.22,Balcao
O-014629,cmp_nova_distribuidora,CLI-0005,2025-08-14,faturado,4565.00,3510.48,Televendas
O-014630,cmp_nova_distribuidora,CLI-0006,2025-09-15,faturado,2137.10,1658.17,Representante
O-014631,cmp_nova_distribuidora,CLI-0007,2025-10-16,faturado,2158.78,1668.31,E-commerce B2B
O-014632,cmp_nova_distribuidora,CLI-0008,2025-11-17,faturado,2572.45,1980.01,Balcao
O-014633,cmp_nova_distribuidora,CLI-0009,2025-12-18,faturado,2597.04,1990.89,Televendas
O-014634,cmp_nova_distribuidora,CLI-0010,2026-01-19,faturado,2043.60,1560.29,Representante
O-014635,cmp_nova_distribuidora,CLI-0176,2026-02-20,faturado,2062.00,1588.56,E-commerce B2B
O-014636,cmp_nova_distribuidora,CLI-0193,2026-03-21,faturado,2441.75,1873.55,Balcao
O-014637,cmp_nova_distribuidora,CLI-0210,2026-04-22,faturado,2462.44,1881.79,Televendas
O-014638,cmp_nova_distribuidora,CLI-0227,2026-05-23,faturado,2298.78,1749.60,Representante
O-014639,cmp_nova_distribuidora,CLI-0244,2026-06-24,faturado,2317.10,1756.36,E-commerce B2B
O-014640,cmp_nova_distribuidora,CLI-0261,2026-07-25,faturado,2148.20,1643.15,Balcao
O-014641,cmp_nova_distribuidora,CLI-0278,2024-08-26,faturado,2535.00,1964.62,Televendas
O-014642,cmp_nova_distribuidora,CLI-0295,2024-09-27,faturado,2570.00,1986.61,Representante
O-014643,cmp_nova_distribuidora,CLI-0312,2024-10-28,faturado,2605.00,2008.45,E-commerce B2B
O-014644,cmp_nova_distribuidora,CLI-0329,2024-11-01,faturado,3115.20,2395.59,Balcao
O-014645,cmp_nova_distribuidora,CLI-0346,2024-12-02,faturado,3156.50,2452.60,Televendas
O-014646,cmp_nova_distribuidora,CLI-0363,2025-01-03,faturado,2493.20,1932.22,Representante
O-014647,cmp_nova_distribuidora,CLI-0380,2025-02-04,faturado,2525.40,1952.14,E-commerce B2B
O-014648,cmp_nova_distribuidora,CLI-0397,2025-03-05,faturado,3002.40,2314.85,Balcao
O-014649,cmp_nova_distribuidora,CLI-0414,2025-04-06,faturado,3040.20,2337.91,Televendas
O-014650,cmp_nova_distribuidora,CLI-0431,2025-05-07,faturado,2850.00,2214.45,Representante
O-014651,cmp_nova_distribuidora,CLI-0448,2025-06-08,faturado,2885.00,2235.87,E-commerce B2B
O-014652,cmp_nova_distribuidora,CLI-0465,2025-07-09,faturado,2686.40,2076.59,Balcao
O-014653,cmp_nova_distribuidora,CLI-0482,2025-08-10,faturado,2955.00,2278.30,Televendas
O-014654,cmp_nova_distribuidora,CLI-0499,2025-09-11,faturado,2972.06,2282.24,Representante
O-014655,cmp_nova_distribuidora,CLI-0516,2025-10-12,faturado,2988.70,2315.65,E-commerce B2B
O-014656,cmp_nova_distribuidora,CLI-0533,2025-11-13,faturado,3545.81,2736.30,Balcao
O-014657,cmp_nova_distribuidora,CLI-0550,2025-12-14,faturado,3564.45,2739.64,Televendas
O-014658,cmp_nova_distribuidora,CLI-0567,2026-01-15,faturado,2793.21,2138.20,Representante
O-014659,cmp_nova_distribuidora,CLI-0584,2026-02-16,faturado,2806.98,2140.04,E-commerce B2B
O-014660,cmp_nova_distribuidora,CLI-0601,2026-03-17,faturado,3310.85,2547.04,Balcao
O-014661,cmp_nova_distribuidora,CLI-0618,2026-04-18,faturado,3326.10,2548.45,Televendas
O-014662,cmp_nova_distribuidora,CLI-0015,2026-05-19,faturado,3093.42,2360.59,Representante
O-014663,cmp_nova_distribuidora,CLI-0032,2026-06-20,faturado,3106.70,2361.09,E-commerce B2B
O-014664,cmp_nova_distribuidora,CLI-0049,2026-07-21,faturado,2870.00,2172.30,Balcao
O-014665,cmp_nova_distribuidora,CLI-0066,2024-08-22,faturado,3375.00,2622.37,Televendas
O-014666,cmp_nova_distribuidora,CLI-0083,2024-09-23,faturado,3410.00,2642.75,Representante
O-014667,cmp_nova_distribuidora,CLI-0100,2024-10-24,faturado,3445.00,2662.98,E-commerce B2B
O-014668,cmp_nova_distribuidora,CLI-0117,2024-11-25,faturado,4106.40,3166.04,Balcao
O-014669,cmp_nova_distribuidora,CLI-0134,2024-12-26,faturado,4147.70,3189.58,Televendas
O-014670,cmp_nova_distribuidora,CLI-0151,2025-01-27,faturado,3266.00,2537.68,Representante
O-014671,cmp_nova_distribuidora,CLI-0168,2025-02-28,faturado,3298.20,2556.10,E-commerce B2B
O-014672,cmp_nova_distribuidora,CLI-0185,2025-03-01,faturado,3909.60,3022.12,Balcao
O-014673,cmp_nova_distribuidora,CLI-0202,2025-04-02,faturado,3947.40,3043.45,Televendas
O-014674,cmp_nova_distribuidora,CLI-0219,2025-05-03,faturado,3690.00,2837.61,Representante
O-014675,cmp_nova_distribuidora,CLI-0236,2025-06-04,faturado,3725.00,2894.32,E-commerce B2B
O-014676,cmp_nova_distribuidora,CLI-0253,2025-07-05,faturado,3459.20,2680.88,Balcao
O-014677,cmp_nova_distribuidora,CLI-0270,2025-08-06,faturado,3795.00,2933.53,Televendas
O-014678,cmp_nova_distribuidora,CLI-0287,2025-09-07,faturado,3807.02,2931.03,Representante
O-014679,cmp_nova_distribuidora,CLI-0304,2025-10-08,faturado,3818.62,2928.12,E-commerce B2B
O-014680,cmp_nova_distribuidora,CLI-0321,2025-11-09,faturado,4519.16,3496.47,Balcao
O-014681,cmp_nova_distribuidora,CLI-0338,2025-12-10,faturado,4531.86,3492.25,Televendas
O-014682,cmp_nova_distribuidora,CLI-0355,2026-01-11,faturado,3542.83,2719.12,Representante
O-014683,cmp_nova_distribuidora,CLI-0372,2026-02-12,faturado,3551.95,2715.11,E-commerce B2B
O-014684,cmp_nova_distribuidora,CLI-0389,2026-03-13,faturado,4179.95,3182.19,Balcao
O-014685,cmp_nova_distribuidora,CLI-0406,2026-04-14,faturado,4189.75,3218.56,Televendas
O-014686,cmp_nova_distribuidora,CLI-0423,2026-05-15,faturado,3888.06,2974.75,Representante
O-014687,cmp_nova_distribuidora,CLI-0440,2026-06-16,faturado,3896.30,2968.98,E-commerce B2B
O-014688,cmp_nova_distribuidora,CLI-0457,2026-07-17,faturado,3591.79,2725.82,Balcao
O-014689,cmp_nova_distribuidora,CLI-0474,2024-08-18,faturado,4215.00,3241.33,Televendas
O-014690,cmp_nova_distribuidora,CLI-0491,2024-09-19,faturado,4250.00,3302.25,Representante
O-014691,cmp_nova_distribuidora,CLI-0508,2024-10-20,faturado,4285.00,3320.87,E-commerce B2B
O-014692,cmp_nova_distribuidora,CLI-0525,2024-11-21,faturado,5097.60,3940.44,Balcao
O-014693,cmp_nova_distribuidora,CLI-0542,2024-12-22,faturado,5138.90,3962.10,Televendas
O-014694,cmp_nova_distribuidora,CLI-0559,2025-01-23,faturado,4038.80,3105.84,Representante
O-014695,cmp_nova_distribuidora,CLI-0576,2025-02-24,faturado,4071.00,3163.16,E-commerce B2B
O-014696,cmp_nova_distribuidora,CLI-0593,2025-03-25,faturado,4816.80,3733.03,Balcao
O-014697,cmp_nova_distribuidora,CLI-0610,2025-04-26,faturado,4854.60,3752.60,Televendas
O-014698,cmp_nova_distribuidora,CLI-0007,2025-05-27,faturado,4530.00,3492.63,Representante
O-014699,cmp_nova_distribuidora,CLI-0024,2025-06-28,faturado,4565.00,3510.48,E-commerce B2B
O-014700,cmp_nova_distribuidora,CLI-0001,2025-07-01,faturado,1978.00,1536.91,Balcao
O-014701,cmp_nova_distribuidora,CLI-0002,2025-08-02,faturado,2185.00,1693.37,Televendas
O-014702,cmp_nova_distribuidora,CLI-0003,2025-09-03,faturado,2206.68,1703.34,Representante
O-014703,cmp_nova_distribuidora,CLI-0004,2025-10-04,faturado,2227.94,1712.84,E-commerce B2B
O-014704,cmp_nova_distribuidora,CLI-0005,2025-11-05,faturado,2653.56,2031.83,Balcao
O-014705,cmp_nova_distribuidora,CLI-0006,2025-12-06,faturado,2677.66,2068.76,Televendas
O-014706,cmp_nova_distribuidora,CLI-0007,2026-01-07,faturado,2106.06,1620.62,Representante
O-014707,cmp_nova_distribuidora,CLI-0008,2026-02-08,faturado,2124.08,1627.90,E-commerce B2B
O-014708,cmp_nova_distribuidora,CLI-0009,2026-03-09,faturado,2514.18,1919.08,Balcao
O-014709,cmp_nova_distribuidora,CLI-0010,2026-04-10,faturado,2534.41,1926.66,Televendas
O-014710,cmp_nova_distribuidora,CLI-0011,2026-05-11,faturado,2365.00,1814.19,Representante
O-014711,cmp_nova_distribuidora,CLI-0012,2026-06-12,faturado,2382.90,1820.53,E-commerce B2B
O-014712,cmp_nova_distribuidora,CLI-0013,2026-07-13,faturado,2208.35,1680.33,Balcao
O-014713,cmp_nova_distribuidora,CLI-0014,2024-08-14,faturado,2605.00,2008.45,Televendas
O-014714,cmp_nova_distribuidora,CLI-0015,2024-09-15,faturado,2640.00,2030.16,Representante
O-014715,cmp_nova_distribuidora,CLI-0001,2024-10-16,faturado,2675.00,2078.47,E-commerce B2B
O-014716,cmp_nova_distribuidora,CLI-0002,2024-11-17,faturado,3197.80,2478.30,Balcao
O-014717,cmp_nova_distribuidora,CLI-0003,2024-12-18,faturado,3239.10,2503.83,Televendas
O-014718,cmp_nova_distribuidora,CLI-0004,2025-01-19,faturado,2557.60,1971.91,Representante
O-014719,cmp_nova_distribuidora,CLI-0005,2025-02-20,faturado,2589.80,1991.56,E-commerce B2B
O-014720,cmp_nova_distribuidora,CLI-0006,2025-03-21,faturado,3078.00,2391.61,Balcao
O-014721,cmp_nova_distribuidora,CLI-0007,2025-04-22,faturado,3115.80,2414.75,Televendas
O-014722,cmp_nova_distribuidora,CLI-0008,2025-05-23,faturado,2920.00,2257.16,Representante
O-014723,cmp_nova_distribuidora,CLI-0009,2025-06-24,faturado,2955.00,2278.30,E-commerce B2B
O-014724,cmp_nova_distribuidora,CLI-0010,2025-07-25,faturado,2750.80,2115.37,Balcao
O-014725,cmp_nova_distribuidora,CLI-0011,2025-08-26,faturado,3025.00,2350.42,Televendas
O-014726,cmp_nova_distribuidora,CLI-0012,2025-09-27,faturado,3041.64,2353.92,Representante
O-014727,cmp_nova_distribuidora,CLI-0013,2025-10-28,faturado,3057.86,2357.00,E-commerce B2B
O-014728,cmp_nova_distribuidora,CLI-0014,2025-11-01,faturado,3626.92,2784.39,Balcao
O-014729,cmp_nova_distribuidora,CLI-0015,2025-12-02,faturado,3645.07,2787.02,Televendas
O-014730,cmp_nova_distribuidora,CLI-0001,2026-01-03,faturado,2855.68,2203.16,Representante
O-014731,cmp_nova_distribuidora,CLI-0002,2026-02-04,faturado,2869.06,2204.58,E-commerce B2B
O-014732,cmp_nova_distribuidora,CLI-0003,2026-03-05,faturado,3383.27,2589.21,Balcao
O-014733,cmp_nova_distribuidora,CLI-0004,2026-04-06,faturado,3398.07,2590.01,Televendas
O-014734,cmp_nova_distribuidora,CLI-0005,2026-05-07,faturado,3159.64,2398.48,Representante
O-014735,cmp_nova_distribuidora,CLI-0016,2026-06-08,faturado,3172.50,2430.13,E-commerce B2B
O-014736,cmp_nova_distribuidora,CLI-0033,2026-07-09,faturado,2930.14,2235.39,Balcao
O-014737,cmp_nova_distribuidora,CLI-0050,2024-08-10,faturado,3445.00,2662.98,Televendas
O-014738,cmp_nova_distribuidora,CLI-0067,2024-09-11,faturado,3480.00,2683.08,Representante
O-014739,cmp_nova_distribuidora,CLI-0084,2024-10-12,faturado,3515.00,2703.03,E-commerce B2B
O-014740,cmp_nova_distribuidora,CLI-0101,2024-11-13,faturado,4189.00,3254.85,Balcao
O-014741,cmp_nova_distribuidora,CLI-0118,2024-12-14,faturado,4230.30,3278.49,Televendas
O-014742,cmp_nova_distribuidora,CLI-0135,2025-01-15,faturado,3330.40,2574.40,Representante
O-014743,cmp_nova_distribuidora,CLI-0152,2025-02-16,faturado,3362.60,2592.56,E-commerce B2B
O-014744,cmp_nova_distribuidora,CLI-0169,2025-03-17,faturado,3985.20,3064.62,Balcao
O-014745,cmp_nova_distribuidora,CLI-0186,2025-04-18,faturado,4023.00,3125.87,Televendas
O-014746,cmp_nova_distribuidora,CLI-0203,2025-05-19,faturado,3760.00,2914.00,Representante
O-014747,cmp_nova_distribuidora,CLI-0220,2025-06-20,faturado,3795.00,2933.53,E-commerce B2B
O-014748,cmp_nova_distribuidora,CLI-0237,2025-07-21,faturado,3523.60,2716.69,Balcao
O-014749,cmp_nova_distribuidora,CLI-0254,2025-08-22,faturado,3865.00,2972.18,Televendas
O-014750,cmp_nova_distribuidora,CLI-0271,2025-09-23,faturado,3876.60,3007.85,Representante
O-014751,cmp_nova_distribuidora,CLI-0288,2025-10-24,faturado,3887.78,3004.47,E-commerce B2B
O-014752,cmp_nova_distribuidora,CLI-0305,2025-11-25,faturado,4600.28,3540.84,Balcao
O-014753,cmp_nova_distribuidora,CLI-0322,2025-12-26,faturado,4612.48,3535.93,Televendas
O-014754,cmp_nova_distribuidora,CLI-0339,2026-01-27,faturado,3605.30,2752.65,Representante
O-014755,cmp_nova_distribuidora,CLI-0356,2026-02-28,faturado,3614.04,2784.26,E-commerce B2B
O-014756,cmp_nova_distribuidora,CLI-0373,2026-03-01,faturado,4252.37,3262.84,Balcao
O-014757,cmp_nova_distribuidora,CLI-0390,2026-04-02,faturado,4261.72,3256.80,Televendas
O-014758,cmp_nova_distribuidora,CLI-0407,2026-05-03,faturado,3954.28,3009.60,Representante
O-014759,cmp_nova_distribuidora,CLI-0424,2026-06-04,faturado,3962.10,3003.27,E-commerce B2B
O-014760,cmp_nova_distribuidora,CLI-0441,2026-07-05,faturado,3651.94,2793.37,Balcao
O-014761,cmp_nova_distribuidora,CLI-0458,2024-08-06,faturado,4285.00,3320.87,Televendas
O-014762,cmp_nova_distribuidora,CLI-0475,2024-09-07,faturado,4320.00,3339.36,Representante
O-014763,cmp_nova_distribuidora,CLI-0492,2024-10-08,faturado,4355.00,3357.70,E-commerce B2B
O-014764,cmp_nova_distribuidora,CLI-0509,2024-11-09,faturado,5180.20,3983.57,Balcao
O-014765,cmp_nova_distribuidora,CLI-0526,2024-12-10,faturado,5221.50,4057.11,Televendas
O-014766,cmp_nova_distribuidora,CLI-0543,2025-01-11,faturado,4103.20,3179.97,Representante
O-014767,cmp_nova_distribuidora,CLI-0560,2025-02-12,faturado,4135.40,3196.67,E-commerce B2B
O-014768,cmp_nova_distribuidora,CLI-0577,2025-03-13,faturado,4892.40,3772.04,Balcao
O-014769,cmp_nova_distribuidora,CLI-0594,2025-04-14,faturado,4930.20,3791.32,Televendas
O-014770,cmp_nova_distribuidora,CLI-0611,2025-05-15,faturado,2150.00,1670.55,Representante
O-014771,cmp_nova_distribuidora,CLI-0008,2025-06-16,faturado,2185.00,1693.37,E-commerce B2B
O-014772,cmp_nova_distribuidora,CLI-0025,2025-07-17,faturado,2042.40,1578.78,Balcao
O-014773,cmp_nova_distribuidora,CLI-0042,2025-08-18,faturado,2255.00,1738.60,Televendas
O-014774,cmp_nova_distribuidora,CLI-0059,2025-09-19,faturado,2276.26,1747.94,Representante
O-014775,cmp_nova_distribuidora,CLI-0076,2025-10-20,faturado,2297.10,1779.79,E-commerce B2B
O-014776,cmp_nova_distribuidora,CLI-0093,2025-11-21,faturado,2734.67,2110.35,Balcao
O-014777,cmp_nova_distribuidora,CLI-0110,2025-12-22,faturado,2758.27,2120.01,Televendas
O-014778,cmp_nova_distribuidora,CLI-0127,2026-01-23,faturado,2168.53,1660.00,Representante
O-014779,cmp_nova_distribuidora,CLI-0144,2026-02-24,faturado,2186.16,1666.73,E-commerce B2B
O-014780,cmp_nova_distribuidora,CLI-0161,2026-03-25,faturado,2586.60,1989.87,Balcao
O-014781,cmp_nova_distribuidora,CLI-0178,2026-04-26,faturado,2606.39,1997.01,Televendas
O-014782,cmp_nova_distribuidora,CLI-0195,2026-05-27,faturado,2431.22,1855.26,Representante
O-014783,cmp_nova_distribuidora,CLI-0212,2026-06-28,faturado,2448.70,1861.00,E-commerce B2B
O-014784,cmp_nova_distribuidora,CLI-0229,2026-07-01,faturado,2268.50,1717.02,Balcao
O-014785,cmp_nova_distribuidora,CLI-0246,2024-08-02,faturado,2675.00,2078.47,Televendas
O-014786,cmp_nova_distribuidora,CLI-0263,2024-09-03,faturado,2710.00,2100.25,Representante
O-014787,cmp_nova_distribuidora,CLI-0280,2024-10-04,faturado,2745.00,2121.88,E-commerce B2B
O-014788,cmp_nova_distribuidora,CLI-0297,2024-11-05,faturado,3280.40,2529.19,Balcao
O-014789,cmp_nova_distribuidora,CLI-0314,2024-12-06,faturado,3321.70,2554.39,Televendas
O-014790,cmp_nova_distribuidora,CLI-0331,2025-01-07,faturado,2622.00,2037.29,Representante
O-014791,cmp_nova_distribuidora,CLI-0348,2025-02-08,faturado,2654.20,2057.00,E-commerce B2B
O-014792,cmp_nova_distribuidora,CLI-0365,2025-03-09,faturado,3153.60,2437.73,Balcao
O-014793,cmp_nova_distribuidora,CLI-0382,2025-04-10,faturado,3191.40,2460.57,Televendas
O-014794,cmp_nova_distribuidora,CLI-0399,2025-05-11,faturado,2990.00,2299.31,Representante
O-014795,cmp_nova_distribuidora,CLI-0416,2025-06-12,faturado,3025.00,2350.42,E-commerce B2B
O-014796,cmp_nova_distribuidora,CLI-0433,2025-07-13,faturado,2815.20,2181.78,Balcao
O-014797,cmp_nova_distribuidora,CLI-0450,2025-08-14,faturado,3095.00,2392.43,Televendas
O-014798,cmp_nova_distribuidora,CLI-0467,2025-09-15,faturado,3111.22,2395.33,Representante
O-014799,cmp_nova_distribuidora,CLI-0484,2025-10-16,faturado,3127.02,2397.80,E-commerce B2B
O-014800,cmp_nova_distribuidora,CLI-0011,2025-11-17,faturado,3708.03,2868.90,Balcao
O-014801,cmp_nova_distribuidora,CLI-0012,2025-12-18,faturado,3725.68,2871.01,Televendas
O-014802,cmp_nova_distribuidora,CLI-0013,2026-01-19,faturado,2918.15,2239.67,Representante
O-014803,cmp_nova_distribuidora,CLI-0014,2026-02-20,faturado,2931.14,2240.56,E-commerce B2B
O-014804,cmp_nova_distribuidora,CLI-0015,2026-03-21,faturado,3455.70,2630.82,Balcao
O-014805,cmp_nova_distribuidora,CLI-0001,2026-04-22,faturado,3470.04,2665.68,Televendas
O-014806,cmp_nova_distribuidora,CLI-0002,2026-05-23,faturado,3225.86,2468.11,Representante
O-014807,cmp_nova_distribuidora,CLI-0003,2026-06-24,faturado,3238.30,2467.59,E-commerce B2B
O-014808,cmp_nova_distribuidora,CLI-0004,2026-07-25,faturado,2990.29,2269.34,Balcao
O-014809,cmp_nova_distribuidora,CLI-0005,2024-08-26,faturado,3515.00,2703.03,Televendas
O-014810,cmp_nova_distribuidora,CLI-0006,2024-09-27,faturado,3550.00,2758.35,Representante
O-014811,cmp_nova_distribuidora,CLI-0007,2024-10-28,faturado,3585.00,2778.37,E-commerce B2B
O-014812,cmp_nova_distribuidora,CLI-0008,2024-11-01,faturado,4271.60,3301.95,Balcao
O-014813,cmp_nova_distribuidora,CLI-0009,2024-12-02,faturado,4312.90,3325.25,Televendas
O-014814,cmp_nova_distribuidora,CLI-0010,2025-01-03,faturado,3394.80,2610.60,Representante
O-014815,cmp_nova_distribuidora,CLI-0011,2025-02-04,faturado,3427.00,2662.77,E-commerce B2B
O-014816,cmp_nova_distribuidora,CLI-0012,2025-03-05,faturado,4060.80,3147.12,Balcao
O-014817,cmp_nova_distribuidora,CLI-0013,2025-04-06,faturado,4098.60,3168.21,Televendas
O-014818,cmp_nova_distribuidora,CLI-0014,2025-05-07,faturado,3830.00,2952.93,Representante
O-014819,cmp_nova_distribuidora,CLI-0015,2025-06-08,faturado,3865.00,2972.18,E-commerce B2B
O-014820,cmp_nova_distribuidora,CLI-0001,2025-07-09,faturado,3588.00,2787.88,Balcao
O-014821,cmp_nova_distribuidora,CLI-0002,2025-08-10,faturado,3935.00,3049.62,Televendas
O-014822,cmp_nova_distribuidora,CLI-0003,2025-09-11,faturado,3946.18,3046.06,Representante
O-014823,cmp_nova_distribuidora,CLI-0004,2025-10-12,faturado,3956.94,3042.10,E-commerce B2B
O-014824,cmp_nova_distribuidora,CLI-0005,2025-11-13,faturado,4681.39,3584.54,Balcao
O-014825,cmp_nova_distribuidora,CLI-0006,2025-12-14,faturado,4693.10,3625.89,Televendas
O-014826,cmp_nova_distribuidora,CLI-0007,2026-01-15,faturado,3667.76,2822.34,Representante
O-014827,cmp_nova_distribuidora,CLI-0008,2026-02-16,faturado,3676.12,2817.38,E-commerce B2B
O-014828,cmp_nova_distribuidora,CLI-0009,2026-03-17,faturado,4324.80,3301.12,Balcao
O-014829,cmp_nova_distribuidora,CLI-0010,2026-04-18,faturado,4333.69,3294.47,Televendas
O-014830,cmp_nova_distribuidora,CLI-0011,2026-05-19,faturado,4020.50,3084.12,Representante
O-014831,cmp_nova_distribuidora,CLI-0012,2026-06-20,faturado,4027.90,3077.32,E-commerce B2B
O-014832,cmp_nova_distribuidora,CLI-0013,2026-07-21,faturado,3712.09,2824.53,Balcao
O-014833,cmp_nova_distribuidora,CLI-0014,2024-08-22,faturado,4355.00,3357.70,Televendas
O-014834,cmp_nova_distribuidora,CLI-0015,2024-09-23,faturado,4390.00,3375.91,Representante
O-014835,cmp_nova_distribuidora,CLI-0476,2024-10-24,faturado,4425.00,3438.22,E-commerce B2B
O-014836,cmp_nova_distribuidora,CLI-0493,2024-11-25,faturado,5262.80,4078.68,Balcao
O-014837,cmp_nova_distribuidora,CLI-0510,2024-12-26,faturado,5304.10,4100.07,Televendas
O-014838,cmp_nova_distribuidora,CLI-0527,2025-01-27,faturado,4167.60,3213.22,Representante
O-014839,cmp_nova_distribuidora,CLI-0544,2025-02-28,faturado,4199.80,3229.65,E-commerce B2B
O-014840,cmp_nova_distribuidora,CLI-0561,2025-03-01,faturado,2322.00,1804.19,Balcao
O-014841,cmp_nova_distribuidora,CLI-0578,2025-04-02,faturado,2359.80,1828.85,Televendas
